"Hours since thread went live","Yoru no Kurage wa Oyogenai • Jellyfish Can't Swim in the Night - Episode 3 discussion"
32,1384
32.083333333333336,1385
32.166666666666664,1380
32.25,1387
32.333333333333336,1385
32.416666666666664,1383
32.5,1387
32.583333333333336,1386
32.666666666666664,1390
32.75,1393
32.833333333333336,1394
32.916666666666664,1392
33,1395
33.083333333333336,1387
33.166666666666664,1391
33.25,1394
33.333333333333336,1394
33.416666666666664,1391
33.5,1395
33.583333333333336,1399
33.666666666666664,1392
33.75,1391
33.833333333333336,1399
33.916666666666664,1401
34,1393
34.083333333333336,1395
34.166666666666664,1396
34.25,1393
34.333333333333336,1393
34.416666666666664,1399
34.5,1404
34.583333333333336,1397
34.666666666666664,1400
34.75,1401
34.833333333333336,1403
34.916666666666664,1404
35,1406
35.083333333333336,1404
35.166666666666664,1398
35.25,1403
35.333333333333336,1399
35.416666666666664,1408
35.5,1409
35.583333333333336,1400
35.666666666666664,1410
35.75,1406
35.833333333333336,1408
35.916666666666664,1408
36,1415
36.083333333333336,1405
36.166666666666664,1418
36.25,1413
36.333333333333336,1410
36.416666666666664,1419
36.5,1416
36.583333333333336,1412
36.666666666666664,1418
36.75,1421
36.833333333333336,1424
36.916666666666664,1419
37,1418
37.083333333333336,1420
37.166666666666664,1420
37.25,1422
37.333333333333336,1427
37.416666666666664,1423
37.5,1420
37.583333333333336,1426
37.666666666666664,1421
37.75,1427
37.833333333333336,1424
37.916666666666664,1424
38,1423
38.083333333333336,1422
38.166666666666664,1421
38.25,1419
38.333333333333336,1421
38.416666666666664,1423
38.5,1422
38.583333333333336,1420
38.666666666666664,1422
38.75,1421
38.833333333333336,1424
38.916666666666664,1423
39,1425
39.083333333333336,1428
39.166666666666664,1426
39.25,1427
39.333333333333336,1429
39.416666666666664,1423
39.5,1422
39.583333333333336,1425
39.666666666666664,1423
39.75,1426
39.833333333333336,1420
39.916666666666664,1425
40,1424
40.083333333333336,1430
40.166666666666664,1426
40.25,1427
40.333333333333336,1426
40.416666666666664,1428
40.5,1429
40.583333333333336,1428
40.666666666666664,1431
40.75,1430
40.833333333333336,1429
40.916666666666664,1429
41,1433
41.083333333333336,1430
41.166666666666664,1430
41.25,1433
41.333333333333336,1429
41.416666666666664,1428
41.5,1436
41.583333333333336,1432
41.666666666666664,1429
41.75,1433
41.833333333333336,1433
41.916666666666664,1430
42,1433
42.083333333333336,1434
42.166666666666664,1431
42.25,1432
42.333333333333336,1428
42.416666666666664,1436
42.5,1437
42.583333333333336,1434
42.666666666666664,1435
42.75,1435
42.833333333333336,1437
42.916666666666664,1440
43,1442
43.083333333333336,1433
43.166666666666664,1438
43.25,1438
43.333333333333336,1440
43.416666666666664,1442
43.5,1434
43.583333333333336,1440
43.666666666666664,1438
43.75,1440
43.833333333333336,1433
43.916666666666664,1435
44,1440
44.083333333333336,1440
44.166666666666664,1438
44.25,1439
44.333333333333336,1442
44.416666666666664,1440
44.5,1436
44.583333333333336,1443
44.666666666666664,1438
44.75,1440
44.833333333333336,1440
44.916666666666664,1438
45,1436
45.083333333333336,1442
45.166666666666664,1448
45.25,1444
45.333333333333336,1439
45.416666666666664,1444
45.5,1446
45.583333333333336,1442
45.666666666666664,1443
45.75,1441
45.833333333333336,1444
45.916666666666664,1440
46,1444
46.083333333333336,1443
46.166666666666664,1446
46.25,1447
46.333333333333336,1445
46.416666666666664,1451
46.5,1446
46.583333333333336,1449
46.666666666666664,1446
46.75,1455
46.833333333333336,1447
46.916666666666664,1447
47,1448
47.083333333333336,1451
47.166666666666664,1448
47.25,1449
47.333333333333336,1445
47.416666666666664,1446
47.5,1452
47.583333333333336,1450
47.666666666666664,1453
47.75,1449
47.833333333333336,1447
47.916666666666664,1455
