"Hours since thread went live","Yozakura-san Chi no Daisakusen • Mission: Yozakura Family - Episode 8 discussion"
39,268
39.083333333333336,269
39.166666666666664,267
39.25,265
39.333333333333336,268
39.416666666666664,265
39.5,262
39.583333333333336,267
39.666666666666664,270
39.75,267
39.833333333333336,268
39.916666666666664,264
40,268
40.083333333333336,270
40.166666666666664,264
40.25,264
40.333333333333336,266
40.416666666666664,268
40.5,263
40.583333333333336,269
40.666666666666664,269
40.75,266
40.833333333333336,269
40.916666666666664,271
41,271
41.083333333333336,268
41.166666666666664,266
41.25,268
41.333333333333336,265
41.416666666666664,267
41.5,270
41.583333333333336,267
41.666666666666664,266
41.75,268
41.833333333333336,267
41.916666666666664,263
42,270
42.083333333333336,266
42.166666666666664,267
42.25,269
42.333333333333336,264
42.416666666666664,265
42.5,270
42.583333333333336,266
42.666666666666664,265
42.75,270
42.833333333333336,267
42.916666666666664,271
43,267
43.083333333333336,270
43.166666666666664,269
43.25,266
43.333333333333336,265
43.416666666666664,266
43.5,269
43.583333333333336,265
43.666666666666664,267
43.75,270
43.833333333333336,264
43.916666666666664,264
44,265
44.083333333333336,267
44.166666666666664,269
44.25,268
44.333333333333336,268
44.416666666666664,266
44.5,270
44.583333333333336,265
44.666666666666664,266
44.75,266
44.833333333333336,270
44.916666666666664,265
45,267
45.083333333333336,266
45.166666666666664,267
45.25,265
45.333333333333336,270
45.416666666666664,269
45.5,265
45.583333333333336,268
45.666666666666664,264
45.75,269
45.833333333333336,269
45.916666666666664,266
46,269
46.083333333333336,269
46.166666666666664,270
46.25,269
46.333333333333336,266
46.416666666666664,270
46.5,267
46.583333333333336,270
46.666666666666664,267
46.75,266
46.833333333333336,271
46.916666666666664,268
47,269
47.083333333333336,266
47.166666666666664,266
47.25,267
47.333333333333336,268
47.416666666666664,268
47.5,267
47.583333333333336,269
47.666666666666664,267
47.75,268
47.833333333333336,271
47.916666666666664,269
