"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 2 discussion"
23.333333333333332,74
23.416666666666668,74
23.5,77
23.583333333333332,75
23.666666666666668,75
23.75,79
23.833333333333332,77
23.916666666666668,80
24,81
24.083333333333332,79
24.166666666666668,75
24.25,73
24.333333333333332,75
24.416666666666668,74
24.5,76
24.583333333333332,75
24.666666666666668,75
24.75,76
24.833333333333332,77
24.916666666666668,79
25,77
25.083333333333332,79
25.166666666666668,79
25.25,75
25.333333333333332,78
25.416666666666668,77
25.5,77
25.583333333333332,78
25.666666666666668,79
25.75,76
25.833333333333332,79
25.916666666666668,77
26,77
26.083333333333332,78
26.166666666666668,79
26.25,77
26.333333333333332,75
26.416666666666668,81
26.5,74
26.583333333333332,80
26.666666666666668,76
26.75,76
26.833333333333332,78
26.916666666666668,81
27,79
27.083333333333332,75
27.166666666666668,76
27.25,82
27.333333333333332,79
27.416666666666668,76
27.5,77
27.583333333333332,78
27.666666666666668,77
27.75,80
27.833333333333332,78
27.916666666666668,78
28,80
28.083333333333332,79
28.166666666666668,77
28.25,80
28.333333333333332,78
28.416666666666668,77
28.5,81
28.583333333333332,81
28.666666666666668,80
28.75,83
28.833333333333332,79
28.916666666666668,78
29,81
29.083333333333332,81
29.166666666666668,79
29.25,80
29.333333333333332,83
29.416666666666668,81
29.5,79
29.583333333333332,82
29.666666666666668,81
29.75,82
29.833333333333332,77
29.916666666666668,76
30,77
30.083333333333332,79
30.166666666666668,75
30.25,82
30.333333333333332,76
30.416666666666668,75
30.5,80
30.583333333333332,77
30.666666666666668,77
30.75,75
30.833333333333332,83
30.916666666666668,79
31,77
31.083333333333332,77
31.166666666666668,81
31.25,83
31.333333333333332,80
31.416666666666668,80
31.5,82
31.583333333333332,80
31.666666666666668,75
31.75,78
31.833333333333332,81
31.916666666666668,80
32,81
32.083333333333336,79
32.166666666666664,80
32.25,77
32.333333333333336,77
32.416666666666664,79
32.5,80
32.583333333333336,78
32.666666666666664,79
32.75,80
32.833333333333336,77
32.916666666666664,76
33,77
33.083333333333336,78
33.166666666666664,80
33.25,82
33.333333333333336,77
33.416666666666664,81
33.5,79
33.583333333333336,76
33.666666666666664,77
33.75,78
33.833333333333336,79
33.916666666666664,80
34,81
34.083333333333336,81
34.166666666666664,77
34.25,81
34.333333333333336,78
34.416666666666664,80
34.5,84
34.583333333333336,82
34.666666666666664,83
34.75,80
34.833333333333336,79
34.916666666666664,77
35,81
35.083333333333336,79
35.166666666666664,78
35.25,81
35.333333333333336,84
35.416666666666664,78
35.5,81
35.583333333333336,79
35.666666666666664,82
35.75,79
35.833333333333336,76
35.916666666666664,82
36,77
36.083333333333336,79
36.166666666666664,83
36.25,78
36.333333333333336,78
36.416666666666664,81
36.5,79
36.583333333333336,81
36.666666666666664,82
36.75,82
36.833333333333336,82
36.916666666666664,80
37,81
37.083333333333336,80
37.166666666666664,79
37.25,80
37.333333333333336,80
37.416666666666664,84
37.5,80
37.583333333333336,79
37.666666666666664,84
37.75,84
37.833333333333336,83
37.916666666666664,84
38,81
38.083333333333336,84
38.166666666666664,81
38.25,79
38.333333333333336,81
38.416666666666664,82
38.5,82
38.583333333333336,85
38.666666666666664,83
38.75,78
38.833333333333336,80
38.916666666666664,85
39,81
39.083333333333336,79
39.166666666666664,82
39.25,79
39.333333333333336,81
39.416666666666664,83
39.5,80
39.583333333333336,84
39.666666666666664,84
39.75,85
39.833333333333336,82
39.916666666666664,86
40,81
40.083333333333336,80
40.166666666666664,86
40.25,82
40.333333333333336,81
40.416666666666664,85
40.5,85
40.583333333333336,83
40.666666666666664,83
40.75,81
40.833333333333336,82
40.916666666666664,82
41,84
41.083333333333336,86
41.166666666666664,82
41.25,81
41.333333333333336,85
41.416666666666664,82
41.5,83
41.583333333333336,83
41.666666666666664,80
41.75,86
41.833333333333336,83
41.916666666666664,86
42,84
42.083333333333336,81
42.166666666666664,83
42.25,87
42.333333333333336,81
42.416666666666664,82
42.5,85
42.583333333333336,81
42.666666666666664,82
42.75,83
42.833333333333336,84
42.916666666666664,80
43,87
43.083333333333336,83
43.166666666666664,87
43.25,83
43.333333333333336,86
43.416666666666664,82
43.5,84
43.583333333333336,80
43.666666666666664,83
43.75,82
43.833333333333336,82
43.916666666666664,85
44,83
44.083333333333336,85
44.166666666666664,87
44.25,85
44.333333333333336,81
44.416666666666664,84
44.5,84
44.583333333333336,87
44.666666666666664,82
44.75,81
44.833333333333336,86
44.916666666666664,82
45,84
45.083333333333336,86
45.166666666666664,83
45.25,86
45.333333333333336,86
45.416666666666664,87
45.5,87
45.583333333333336,84
45.666666666666664,83
45.75,81
45.833333333333336,84
45.916666666666664,86
46,85
46.083333333333336,86
46.166666666666664,79
46.25,82
46.333333333333336,81
46.416666666666664,83
46.5,83
46.583333333333336,83
46.666666666666664,87
46.75,82
46.833333333333336,83
46.916666666666664,79
47,84
47.083333333333336,84
47.166666666666664,80
47.25,82
47.333333333333336,86
47.416666666666664,85
47.5,82
47.583333333333336,81
47.666666666666664,87
47.75,83
47.833333333333336,80
47.916666666666664,83
