"Hours since thread went live","Nijiyon Animation Season 2 - Episode 3 discussion"
39.166666666666664,57
39.25,56
39.333333333333336,55
39.416666666666664,55
39.5,52
39.583333333333336,56
39.666666666666664,59
39.75,55
39.833333333333336,58
39.916666666666664,54
40,54
40.083333333333336,58
40.166666666666664,55
40.25,59
40.333333333333336,56
40.416666666666664,56
40.5,56
40.583333333333336,55
40.666666666666664,59
40.75,56
40.833333333333336,56
40.916666666666664,57
41,57
41.083333333333336,57
41.166666666666664,56
41.25,57
41.333333333333336,54
41.416666666666664,56
41.5,55
41.583333333333336,55
41.666666666666664,55
41.75,53
41.833333333333336,60
41.916666666666664,57
42,57
42.083333333333336,56
42.166666666666664,59
42.25,53
42.333333333333336,55
42.416666666666664,53
42.5,55
42.583333333333336,54
42.666666666666664,60
42.75,55
42.833333333333336,56
42.916666666666664,54
43,59
43.083333333333336,52
43.166666666666664,58
43.25,57
43.333333333333336,57
43.416666666666664,58
43.5,55
43.583333333333336,53
43.666666666666664,54
43.75,56
43.833333333333336,55
43.916666666666664,60
44,57
44.083333333333336,60
44.166666666666664,57
44.25,58
44.333333333333336,52
44.416666666666664,56
44.5,53
44.583333333333336,57
44.666666666666664,57
44.75,55
44.833333333333336,56
44.916666666666664,57
45,57
45.083333333333336,59
45.166666666666664,59
45.25,53
45.333333333333336,59
45.416666666666664,56
45.5,56
45.583333333333336,56
45.666666666666664,55
45.75,56
45.833333333333336,57
45.916666666666664,57
46,58
46.083333333333336,57
46.166666666666664,56
46.25,56
46.333333333333336,60
46.416666666666664,57
46.5,60
46.583333333333336,55
46.666666666666664,57
46.75,59
46.833333333333336,58
46.916666666666664,58
47,56
47.083333333333336,57
47.166666666666664,59
47.25,58
47.333333333333336,56
47.416666666666664,57
47.5,54
47.583333333333336,56
47.666666666666664,58
47.75,57
47.833333333333336,54
47.916666666666664,57
