"Hours since thread went live","The New Gate - Episode 8 discussion"
17.5,218
17.583333333333332,217
17.666666666666668,216
17.75,216
17.833333333333332,215
17.916666666666668,220
18,219
18.083333333333332,218
18.166666666666668,214
18.25,212
18.333333333333332,216
18.416666666666668,218
18.5,219
18.583333333333332,219
18.666666666666668,219
18.75,220
18.833333333333332,220
18.916666666666668,218
19,220
19.083333333333332,222
19.166666666666668,219
19.25,220
19.333333333333332,226
19.416666666666668,224
19.5,223
19.583333333333332,225
19.666666666666668,223
19.75,221
19.833333333333332,224
19.916666666666668,223
20,228
20.083333333333332,225
20.166666666666668,227
20.25,227
20.333333333333332,227
20.416666666666668,229
20.5,229
20.583333333333332,231
20.666666666666668,230
20.75,226
20.833333333333332,230
20.916666666666668,230
21,227
21.083333333333332,229
21.166666666666668,228
21.25,229
21.333333333333332,227
21.416666666666668,231
21.5,231
21.583333333333332,229
21.666666666666668,230
21.75,233
21.833333333333332,227
21.916666666666668,228
22,233
22.083333333333332,228
22.166666666666668,231
22.25,233
22.333333333333332,231
22.416666666666668,233
22.5,228
22.583333333333332,229
22.666666666666668,229
22.75,231
22.833333333333332,232
22.916666666666668,232
23,234
23.083333333333332,229
23.166666666666668,233
23.25,227
23.333333333333332,232
23.416666666666668,229
23.5,231
23.583333333333332,228
23.666666666666668,230
23.75,229
23.833333333333332,229
23.916666666666668,232
24,228
24.083333333333332,229
24.166666666666668,227
24.25,228
24.333333333333332,227
24.416666666666668,229
24.5,227
24.583333333333332,231
24.666666666666668,233
24.75,229
24.833333333333332,230
24.916666666666668,225
25,227
25.083333333333332,233
25.166666666666668,230
25.25,229
25.333333333333332,234
25.416666666666668,233
25.5,230
25.583333333333332,232
25.666666666666668,229
25.75,229
25.833333333333332,231
25.916666666666668,234
26,230
26.083333333333332,230
26.166666666666668,229
26.25,233
26.333333333333332,232
26.416666666666668,231
26.5,235
26.583333333333332,234
26.666666666666668,233
26.75,235
26.833333333333332,231
26.916666666666668,233
27,230
27.083333333333332,231
27.166666666666668,232
27.25,237
27.333333333333332,234
27.416666666666668,234
27.5,233
27.583333333333332,234
27.666666666666668,236
27.75,236
27.833333333333332,237
27.916666666666668,233
28,231
28.083333333333332,237
28.166666666666668,231
28.25,232
28.333333333333332,232
28.416666666666668,233
28.5,235
28.583333333333332,236
28.666666666666668,233
28.75,234
28.833333333333332,238
28.916666666666668,237
29,235
29.083333333333332,235
29.166666666666668,236
29.25,233
29.333333333333332,236
29.416666666666668,238
29.5,235
29.583333333333332,236
29.666666666666668,237
29.75,238
29.833333333333332,238
29.916666666666668,238
30,236
30.083333333333332,240
30.166666666666668,235
30.25,237
30.333333333333332,239
30.416666666666668,241
30.5,238
30.583333333333332,241
30.666666666666668,236
30.75,238
30.833333333333332,237
30.916666666666668,235
31,236
31.166666666666668,240
31.25,244
31.333333333333332,242
31.416666666666668,241
31.5,240
