"Hours since thread went live","Pokémon Horizons: The Series - Episode 48 discussion"
39.166666666666664,63
39.25,61
39.333333333333336,64
39.416666666666664,62
39.5,60
39.583333333333336,60
39.666666666666664,61
39.75,62
39.833333333333336,64
39.916666666666664,66
40,65
40.083333333333336,59
40.166666666666664,63
40.25,62
40.333333333333336,60
40.416666666666664,59
40.5,66
40.583333333333336,63
40.666666666666664,63
40.75,62
40.833333333333336,67
40.916666666666664,62
41,67
41.083333333333336,62
41.166666666666664,62
41.25,63
41.333333333333336,64
41.416666666666664,61
41.5,62
41.583333333333336,64
41.666666666666664,62
41.75,68
41.833333333333336,65
41.916666666666664,68
42,64
42.083333333333336,64
42.166666666666664,64
42.25,67
42.333333333333336,62
42.416666666666664,66
42.5,68
42.583333333333336,66
42.666666666666664,67
42.75,67
42.833333333333336,64
42.916666666666664,62
43,65
43.083333333333336,65
43.166666666666664,63
43.25,62
43.333333333333336,63
43.416666666666664,66
43.5,64
43.583333333333336,64
43.666666666666664,66
43.75,68
43.833333333333336,62
43.916666666666664,65
44,66
44.083333333333336,62
44.166666666666664,63
44.25,65
44.333333333333336,64
44.416666666666664,66
44.5,68
44.583333333333336,68
44.666666666666664,65
44.75,64
44.833333333333336,63
44.916666666666664,67
45,63
45.083333333333336,68
45.166666666666664,65
45.25,65
45.333333333333336,61
45.416666666666664,61
45.5,63
45.583333333333336,68
45.666666666666664,66
45.75,68
45.833333333333336,64
45.916666666666664,65
46,64
46.083333333333336,63
46.166666666666664,63
46.25,68
46.333333333333336,64
46.416666666666664,64
46.5,65
46.583333333333336,63
46.666666666666664,64
46.75,65
46.833333333333336,62
46.916666666666664,65
47,69
47.083333333333336,67
47.166666666666664,69
47.25,65
47.333333333333336,69
47.416666666666664,64
47.5,62
47.583333333333336,65
47.666666666666664,66
47.75,64
47.833333333333336,62
47.916666666666664,64
