"Hours since thread went live","One Piece - Episode 1071 discussion"
12.5,2690
12.583333333333334,2691
12.666666666666666,2701
12.75,2718
12.833333333333334,2723
12.916666666666666,2727
13,2735
13.083333333333334,2744
13.166666666666666,2741
13.25,2754
13.333333333333334,2760
13.416666666666666,2770
13.5,2778
13.583333333333334,2786
13.666666666666666,2795
13.75,2809
13.833333333333334,2808
13.916666666666666,2815
14,2817
14.083333333333334,2820
14.166666666666666,2821
14.25,2832
14.333333333333334,2836
14.416666666666666,2837
14.5,2846
14.583333333333334,2868
14.666666666666666,2868
14.75,2879
14.833333333333334,2880
14.916666666666666,2883
15,2891
15.083333333333334,2895
15.166666666666666,2890
15.25,2889
15.333333333333334,2899
15.416666666666666,2902
15.5,2918
15.583333333333334,2912
15.666666666666666,2924
15.75,2924
15.833333333333334,2927
15.916666666666666,2928
16,2933
16.083333333333332,2944
16.166666666666668,2947
16.25,2945
16.333333333333332,2953
16.416666666666668,2948
16.5,2956
16.583333333333332,2953
16.666666666666668,2958
16.75,2963
16.833333333333332,2966
16.916666666666668,2963
17,2971
17.083333333333332,2972
17.166666666666668,2971
17.25,2975
17.333333333333332,2981
17.416666666666668,2985
17.5,2979
17.583333333333332,2985
17.666666666666668,2991
17.75,2989
17.833333333333332,2989
17.916666666666668,2996
18,2997
18.083333333333332,2991
18.166666666666668,2995
18.25,3007
18.333333333333332,3011
18.416666666666668,3009
18.5,3016
18.583333333333332,3018
18.666666666666668,3021
18.75,3024
18.833333333333332,3034
18.916666666666668,3028
19,3034
19.083333333333332,3041
19.166666666666668,3041
19.25,3037
19.333333333333332,3037
19.416666666666668,3042
19.5,3045
19.583333333333332,3050
19.666666666666668,3046
19.75,3053
19.833333333333332,3059
19.916666666666668,3062
20,3053
20.083333333333332,3060
20.166666666666668,3061
20.25,3059
20.333333333333332,3057
20.416666666666668,3066
20.5,3059
20.583333333333332,3063
20.666666666666668,3067
20.75,3064
20.833333333333332,3072
20.916666666666668,3070
21,3070
21.083333333333332,3078
21.166666666666668,3076
21.25,3079
21.333333333333332,3079
21.416666666666668,3085
21.5,3087
21.583333333333332,3090
21.666666666666668,3086
21.75,3094
21.833333333333332,3090
21.916666666666668,3101
22,3096
22.083333333333332,3099
22.166666666666668,3103
22.25,3097
22.333333333333332,3106
22.416666666666668,3107
22.5,3106
22.583333333333332,3109
22.666666666666668,3111
22.75,3105
22.833333333333332,3111
22.916666666666668,3111
23,3113
23.083333333333332,3120
23.166666666666668,3118
23.25,3117
23.333333333333332,3119
23.416666666666668,3118
23.5,3116
23.583333333333332,3122
23.666666666666668,3126
23.75,3124
23.833333333333332,3121
23.916666666666668,3125
24,3131
24.083333333333332,3127
24.166666666666668,3126
24.25,3130
24.333333333333332,3129
24.416666666666668,3130
24.5,3136
24.583333333333332,3134
24.666666666666668,3132
24.75,3140
24.833333333333332,3138
24.916666666666668,3144
25,3148
25.083333333333332,3149
25.166666666666668,3142
25.25,3156
25.333333333333332,3149
25.416666666666668,3145
25.5,3149
25.583333333333332,3149
25.666666666666668,3158
25.75,3158
25.833333333333332,3161
25.916666666666668,3161
26,3158
26.083333333333332,3155
26.166666666666668,3162
26.25,3165
26.333333333333332,3160
26.416666666666668,3161
26.5,3165
26.583333333333332,3164
26.666666666666668,3164
26.75,3163
26.833333333333332,3163
26.916666666666668,3166
27,3161
27.083333333333332,3170
27.166666666666668,3167
27.25,3169
27.333333333333332,3177
27.416666666666668,3177
27.5,3174
27.583333333333332,3178
27.666666666666668,3181
27.75,3180
27.833333333333332,3179
27.916666666666668,3176
28,3176
28.083333333333332,3177
28.166666666666668,3183
28.25,3185
28.333333333333332,3189
28.416666666666668,3183
28.5,3179
28.583333333333332,3178
28.666666666666668,3184
28.75,3189
28.833333333333332,3189
28.916666666666668,3194
29,3193
29.083333333333332,3193
29.166666666666668,3187
29.25,3187
29.333333333333332,3197
29.416666666666668,3190
29.5,3194
29.583333333333332,3199
29.666666666666668,3199
29.75,3197
29.833333333333332,3204
29.916666666666668,3203
30,3202
30.083333333333332,3198
30.166666666666668,3199
30.25,3207
30.333333333333332,3199
30.416666666666668,3199
30.5,3192
30.583333333333332,3201
30.666666666666668,3201
30.75,3204
30.833333333333332,3206
30.916666666666668,3205
31,3207
31.083333333333332,3198
31.166666666666668,3207
31.25,3208
31.333333333333332,3203
31.416666666666668,3210
31.5,3205
31.583333333333332,3213
31.666666666666668,3213
31.75,3211
31.833333333333332,3207
31.916666666666668,3211
32,3209
32.083333333333336,3209
32.166666666666664,3211
32.25,3210
32.333333333333336,3212
32.416666666666664,3212
32.5,3212
32.583333333333336,3209
32.666666666666664,3208
32.75,3206
32.833333333333336,3216
32.916666666666664,3211
33,3217
33.083333333333336,3214
33.166666666666664,3216
33.25,3216
33.333333333333336,3219
33.416666666666664,3218
33.5,3220
33.583333333333336,3222
33.666666666666664,3218
33.75,3218
33.833333333333336,3218
33.916666666666664,3220
34,3215
34.083333333333336,3216
34.166666666666664,3222
34.25,3216
34.333333333333336,3217
34.416666666666664,3223
34.5,3219
34.583333333333336,3216
34.666666666666664,3228
34.75,3218
34.833333333333336,3217
34.916666666666664,3222
35,3225
35.083333333333336,3231
35.166666666666664,3223
35.25,3218
35.333333333333336,3223
35.416666666666664,3227
35.5,3225
35.583333333333336,3226
35.666666666666664,3224
35.75,3222
35.833333333333336,3217
35.916666666666664,3232
36,3222
36.083333333333336,3220
36.166666666666664,3229
36.25,3224
36.333333333333336,3233
36.416666666666664,3227
36.5,3226
36.583333333333336,3227
36.666666666666664,3228
36.75,3232
36.833333333333336,3220
36.916666666666664,3225
37,3227
37.083333333333336,3224
37.166666666666664,3233
37.25,3226
37.333333333333336,3225
37.416666666666664,3237
37.5,3226
37.583333333333336,3231
37.666666666666664,3234
37.75,3233
37.833333333333336,3226
37.916666666666664,3234
38,3234
38.083333333333336,3238
38.166666666666664,3237
38.25,3235
38.333333333333336,3238
38.416666666666664,3237
38.5,3236
38.583333333333336,3235
38.666666666666664,3240
38.75,3232
38.833333333333336,3227
38.916666666666664,3234
39,3235
39.083333333333336,3233
39.166666666666664,3234
39.25,3235
39.333333333333336,3236
39.416666666666664,3240
39.5,3239
39.583333333333336,3232
39.666666666666664,3237
39.75,3235
39.833333333333336,3242
39.916666666666664,3235
40,3238
40.083333333333336,3243
40.166666666666664,3241
40.25,3233
40.333333333333336,3240
40.416666666666664,3239
40.5,3234
40.583333333333336,3245
40.666666666666664,3240
40.75,3240
40.833333333333336,3242
40.916666666666664,3249
41,3238
41.083333333333336,3238
41.166666666666664,3238
41.25,3244
41.333333333333336,3242
41.416666666666664,3238
41.5,3238
41.583333333333336,3236
41.666666666666664,3251
41.75,3245
41.833333333333336,3244
41.916666666666664,3244
42,3247
42.083333333333336,3249
42.166666666666664,3248
42.25,3242
42.333333333333336,3249
42.416666666666664,3244
42.5,3244
42.583333333333336,3244
42.666666666666664,3244
42.75,3246
42.833333333333336,3242
42.916666666666664,3239
43,3244
43.083333333333336,3249
43.166666666666664,3248
43.25,3250
43.333333333333336,3245
43.416666666666664,3245
43.5,3248
43.583333333333336,3244
43.666666666666664,3249
43.75,3252
43.833333333333336,3243
43.916666666666664,3246
44,3246
44.083333333333336,3248
44.166666666666664,3256
44.25,3248
44.333333333333336,3248
44.416666666666664,3250
44.5,3249
44.583333333333336,3253
44.666666666666664,3252
44.75,3257
44.833333333333336,3248
44.916666666666664,3254
45,3248
45.083333333333336,3255
45.166666666666664,3253
45.25,3254
45.333333333333336,3252
45.416666666666664,3250
45.5,3257
45.583333333333336,3247
45.666666666666664,3247
45.75,3255
45.833333333333336,3249
45.916666666666664,3249
46,3249
46.083333333333336,3257
46.166666666666664,3256
46.25,3261
46.333333333333336,3255
46.416666666666664,3256
46.5,3259
46.583333333333336,3252
46.666666666666664,3261
46.75,3262
46.833333333333336,3257
46.916666666666664,3253
47,3258
47.083333333333336,3261
47.166666666666664,3259
47.25,3262
47.333333333333336,3259
47.416666666666664,3261
47.5,3256
47.583333333333336,3264
47.666666666666664,3257
47.75,3254
47.833333333333336,3255
47.916666666666664,3257
