"Hours since thread went live","Date A Live V - Episode 3 discussion"
34.416666666666664,391
34.5,391
34.583333333333336,393
34.666666666666664,390
34.75,389
34.833333333333336,385
34.916666666666664,388
35,394
35.083333333333336,395
35.166666666666664,390
35.25,391
35.333333333333336,396
35.416666666666664,394
35.5,396
35.583333333333336,395
35.666666666666664,392
35.75,393
35.833333333333336,396
35.916666666666664,394
36,392
36.083333333333336,390
36.166666666666664,393
36.25,394
36.333333333333336,396
36.416666666666664,396
36.5,396
36.583333333333336,397
36.666666666666664,392
36.75,394
36.833333333333336,395
36.916666666666664,391
37,390
37.083333333333336,396
37.166666666666664,394
37.25,393
37.333333333333336,392
37.416666666666664,389
37.5,400
37.583333333333336,392
37.666666666666664,397
37.75,399
37.833333333333336,398
37.916666666666664,396
38,394
38.083333333333336,394
38.166666666666664,393
38.25,395
38.333333333333336,400
38.416666666666664,397
38.5,397
38.583333333333336,398
38.666666666666664,398
38.75,399
38.833333333333336,400
38.916666666666664,394
39,395
39.083333333333336,396
39.166666666666664,397
39.25,398
39.333333333333336,395
39.416666666666664,397
39.5,401
39.583333333333336,393
39.666666666666664,397
39.75,392
39.833333333333336,398
39.916666666666664,396
40,400
40.083333333333336,392
40.166666666666664,401
40.25,397
40.333333333333336,399
40.416666666666664,398
40.5,397
40.583333333333336,391
40.666666666666664,395
40.75,398
40.833333333333336,401
40.916666666666664,394
41,400
41.083333333333336,398
41.166666666666664,396
41.25,395
41.333333333333336,395
41.416666666666664,393
41.5,395
41.583333333333336,397
41.666666666666664,393
41.75,395
41.833333333333336,397
41.916666666666664,391
42,395
42.083333333333336,400
42.166666666666664,398
42.25,394
42.333333333333336,393
42.416666666666664,399
42.5,396
42.583333333333336,395
42.666666666666664,398
42.75,399
42.833333333333336,398
42.916666666666664,399
43,395
43.083333333333336,400
43.166666666666664,390
43.25,395
43.333333333333336,397
43.416666666666664,394
43.5,394
43.583333333333336,393
43.666666666666664,395
43.75,395
43.833333333333336,395
43.916666666666664,394
44,396
44.083333333333336,397
44.166666666666664,396
44.25,398
44.333333333333336,396
44.416666666666664,396
44.5,396
44.583333333333336,400
44.666666666666664,391
44.75,396
44.833333333333336,391
44.916666666666664,397
45,399
45.083333333333336,393
45.166666666666664,395
45.25,397
45.333333333333336,396
45.416666666666664,399
45.5,401
45.583333333333336,392
45.666666666666664,398
45.75,402
45.833333333333336,394
45.916666666666664,392
46,401
46.083333333333336,398
46.166666666666664,397
46.25,392
46.333333333333336,393
46.416666666666664,395
46.5,398
46.583333333333336,396
46.666666666666664,402
46.75,393
46.833333333333336,399
46.916666666666664,398
47,402
47.083333333333336,401
47.166666666666664,402
47.25,399
47.333333333333336,398
47.416666666666664,398
47.5,392
47.583333333333336,399
47.666666666666664,401
47.75,398
47.833333333333336,392
47.916666666666664,401
