"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 5 discussion"
39.083333333333336,85
39.166666666666664,85
39.25,88
39.333333333333336,86
39.416666666666664,86
39.5,83
39.583333333333336,86
39.666666666666664,90
39.75,87
39.833333333333336,85
39.916666666666664,83
40,90
40.083333333333336,85
40.166666666666664,87
40.25,84
40.333333333333336,86
40.416666666666664,85
40.5,87
40.583333333333336,84
40.666666666666664,88
40.75,85
40.833333333333336,84
40.916666666666664,87
41,88
41.083333333333336,87
41.166666666666664,88
41.25,84
41.333333333333336,87
41.416666666666664,86
41.5,85
41.583333333333336,87
41.666666666666664,86
41.75,83
41.833333333333336,85
41.916666666666664,88
42,86
42.083333333333336,83
42.166666666666664,89
42.25,84
42.333333333333336,84
42.416666666666664,85
42.5,86
42.583333333333336,86
42.666666666666664,85
42.75,86
42.833333333333336,85
42.916666666666664,82
43,89
43.083333333333336,86
43.166666666666664,85
43.25,88
43.333333333333336,89
43.416666666666664,91
43.5,89
43.583333333333336,86
43.666666666666664,84
43.75,87
43.833333333333336,87
43.916666666666664,91
44,91
44.083333333333336,89
44.166666666666664,88
44.25,87
44.333333333333336,92
44.416666666666664,86
44.5,87
44.583333333333336,91
44.666666666666664,92
44.75,85
44.833333333333336,87
44.916666666666664,87
45,92
45.083333333333336,85
45.166666666666664,89
45.25,89
45.333333333333336,87
45.416666666666664,91
45.5,91
45.583333333333336,86
45.666666666666664,90
45.75,90
45.833333333333336,87
45.916666666666664,89
46,91
46.083333333333336,93
46.166666666666664,92
46.25,92
46.333333333333336,93
46.416666666666664,91
46.5,92
46.583333333333336,93
46.666666666666664,89
46.75,90
46.833333333333336,90
46.916666666666664,91
47,90
47.083333333333336,91
47.166666666666664,90
47.25,93
47.333333333333336,93
47.416666666666664,89
47.5,91
47.583333333333336,93
47.666666666666664,93
47.75,93
47.833333333333336,88
47.916666666666664,90
