"Hours since thread went live","Vampire Dormitory - Episode 7 discussion"
39.166666666666664,46
39.25,46
39.333333333333336,44
39.416666666666664,45
39.5,46
39.583333333333336,44
39.666666666666664,41
39.75,45
39.833333333333336,44
39.916666666666664,46
40,45
40.083333333333336,47
40.166666666666664,46
40.25,48
40.333333333333336,45
40.416666666666664,46
40.5,46
40.583333333333336,45
40.666666666666664,42
40.75,45
40.833333333333336,43
40.916666666666664,43
41,43
41.083333333333336,42
41.166666666666664,41
41.25,46
41.333333333333336,43
41.416666666666664,43
41.5,45
41.583333333333336,43
41.666666666666664,41
41.75,46
41.833333333333336,47
41.916666666666664,45
42,42
42.083333333333336,40
42.166666666666664,45
42.25,45
42.333333333333336,44
42.416666666666664,43
42.5,41
42.583333333333336,44
42.666666666666664,41
42.75,47
42.833333333333336,44
42.916666666666664,44
43,45
43.083333333333336,45
43.166666666666664,42
43.25,44
43.333333333333336,44
43.416666666666664,43
43.5,40
43.583333333333336,47
43.666666666666664,41
43.75,46
43.833333333333336,48
43.916666666666664,47
44,42
44.083333333333336,47
44.166666666666664,46
44.25,44
44.333333333333336,42
44.416666666666664,46
44.5,46
44.583333333333336,45
44.666666666666664,46
44.75,46
44.833333333333336,45
44.916666666666664,44
45,43
45.083333333333336,46
45.166666666666664,42
45.25,45
45.333333333333336,43
45.416666666666664,45
45.5,42
45.583333333333336,41
45.666666666666664,45
45.75,40
45.833333333333336,44
45.916666666666664,45
46,42
46.083333333333336,45
46.166666666666664,40
46.25,45
46.333333333333336,44
46.416666666666664,43
46.5,44
46.583333333333336,45
46.666666666666664,40
46.75,42
46.833333333333336,44
46.916666666666664,43
47,46
47.083333333333336,43
47.166666666666664,43
47.25,45
47.333333333333336,44
47.416666666666664,44
47.5,45
47.583333333333336,42
47.666666666666664,46
47.75,48
47.833333333333336,46
47.916666666666664,45
