"Hours since thread went live","Chainsaw Man - Episode 9 discussion"
21.833333333333332,12094
21.916666666666668,12120
22,12119
22.083333333333332,12137
22.166666666666668,12141
22.25,12157
22.333333333333332,12160
22.416666666666668,12179
22.5,12200
22.583333333333332,12198
22.666666666666668,12204
22.75,12217
22.833333333333332,12235
22.916666666666668,12239
23,12251
23.083333333333332,12264
23.166666666666668,12271
23.25,12294
23.333333333333332,12297
23.416666666666668,12296
23.5,12313
23.583333333333332,12327
23.666666666666668,12329
23.75,12340
23.833333333333332,12353
23.916666666666668,12357
24,12372
24.083333333333332,12377
24.166666666666668,12392
24.25,12396
24.333333333333332,12403
24.416666666666668,12419
24.5,12416
24.583333333333332,12429
24.666666666666668,12430
24.75,12434
24.833333333333332,12448
24.916666666666668,12450
25,12454
25.083333333333332,12459
25.166666666666668,12464
25.25,12460
25.333333333333332,12468
25.416666666666668,12474
25.5,12481
25.583333333333332,12482
25.666666666666668,12493
25.75,12499
25.833333333333332,12507
25.916666666666668,12507
26,12514
26.083333333333332,12526
26.166666666666668,12530
26.25,12537
26.333333333333332,12531
26.416666666666668,12536
26.5,12549
26.583333333333332,12550
26.666666666666668,12551
26.75,12553
26.833333333333332,12555
26.916666666666668,12559
27,12560
27.083333333333332,12566
27.166666666666668,12578
27.25,12580
27.333333333333332,12585
27.416666666666668,12592
27.5,12597
27.583333333333332,12602
27.666666666666668,12604
27.75,12609
27.833333333333332,12621
27.916666666666668,12622
28,12626
28.083333333333332,12630
28.166666666666668,12633
28.25,12636
28.333333333333332,12636
28.416666666666668,12637
28.5,12641
28.583333333333332,12643
28.666666666666668,12649
28.75,12648
28.833333333333332,12660
28.916666666666668,12664
29,12672
29.083333333333332,12668
29.166666666666668,12677
29.25,12682
29.333333333333332,12689
29.416666666666668,12691
29.5,12694
29.583333333333332,12707
29.666666666666668,12713
29.75,12715
29.833333333333332,12722
29.916666666666668,12720
30,12730
30.083333333333332,12733
30.166666666666668,12737
30.25,12738
30.333333333333332,12742
30.416666666666668,12749
30.5,12756
30.583333333333332,12754
30.666666666666668,12758
30.75,12762
30.833333333333332,12768
30.916666666666668,12763
31,12774
31.083333333333332,12769
31.166666666666668,12777
31.25,12782
31.333333333333332,12783
31.416666666666668,12784
31.5,12786
31.583333333333332,12789
31.666666666666668,12799
31.75,12792
31.833333333333332,12796
31.916666666666668,12802
32,12809
32.083333333333336,12812
32.166666666666664,12816
32.25,12816
32.333333333333336,12822
32.416666666666664,12817
32.5,12821
32.583333333333336,12827
32.666666666666664,12829
32.75,12836
32.833333333333336,12838
32.916666666666664,12843
33,12844
33.083333333333336,12841
33.166666666666664,12852
33.25,12858
33.333333333333336,12855
33.416666666666664,12849
33.5,12858
33.583333333333336,12867
33.666666666666664,12867
33.75,12868
33.833333333333336,12870
33.916666666666664,12873
34,12876
34.083333333333336,12883
34.166666666666664,12879
34.25,12885
34.333333333333336,12891
34.416666666666664,12885
34.5,12895
34.583333333333336,12885
34.666666666666664,12895
34.75,12894
34.833333333333336,12907
34.916666666666664,12907
35,12916
35.083333333333336,12908
35.166666666666664,12923
35.25,12914
35.333333333333336,12916
35.416666666666664,12924
35.5,12930
35.583333333333336,12937
35.666666666666664,12932
35.75,12941
35.833333333333336,12939
35.916666666666664,12943
36,12946
36.083333333333336,12955
36.166666666666664,12952
36.25,12955
36.333333333333336,12959
36.416666666666664,12964
36.5,12962
36.583333333333336,12964
36.666666666666664,12967
36.75,12973
36.833333333333336,12976
36.916666666666664,12966
37,12983
37.083333333333336,12972
37.166666666666664,12991
37.25,12985
37.333333333333336,12989
37.416666666666664,12995
37.5,12992
37.583333333333336,12994
37.666666666666664,12991
37.75,13006
37.833333333333336,13010
37.916666666666664,13008
38,13012
38.083333333333336,13007
38.166666666666664,13014
38.25,13012
38.333333333333336,13017
38.416666666666664,13015
38.5,13014
38.583333333333336,13022
38.666666666666664,13024
38.75,13028
38.833333333333336,13034
38.916666666666664,13030
39,13031
39.083333333333336,13042
39.166666666666664,13044
39.25,13043
39.333333333333336,13050
39.416666666666664,13052
39.5,13054
39.583333333333336,13050
39.666666666666664,13060
39.75,13059
39.833333333333336,13062
39.916666666666664,13060
40,13056
40.083333333333336,13065
40.166666666666664,13067
40.25,13065
40.333333333333336,13059
40.416666666666664,13068
40.5,13070
40.583333333333336,13066
40.666666666666664,13065
40.75,13065
40.833333333333336,13076
40.916666666666664,13074
41,13073
41.083333333333336,13077
41.166666666666664,13085
41.25,13077
41.333333333333336,13086
41.416666666666664,13085
41.5,13077
41.583333333333336,13081
41.666666666666664,13083
41.75,13084
41.833333333333336,13077
41.916666666666664,13083
42,13085
42.083333333333336,13093
42.166666666666664,13084
42.25,13092
42.333333333333336,13092
42.416666666666664,13091
42.5,13093
42.583333333333336,13094
42.666666666666664,13096
42.75,13092
42.833333333333336,13104
42.916666666666664,13098
43,13095
43.083333333333336,13105
43.166666666666664,13102
43.25,13104
43.333333333333336,13106
43.416666666666664,13112
43.5,13116
43.583333333333336,13104
43.666666666666664,13113
43.75,13112
43.833333333333336,13120
43.916666666666664,13114
44,13122
44.083333333333336,13109
44.166666666666664,13120
44.25,13123
44.333333333333336,13121
44.416666666666664,13130
44.5,13123
44.583333333333336,13123
44.666666666666664,13127
44.75,13125
44.833333333333336,13134
44.916666666666664,13133
45,13129
45.083333333333336,13137
45.166666666666664,13135
45.25,13143
45.333333333333336,13131
45.416666666666664,13139
45.5,13136
45.583333333333336,13135
45.666666666666664,13148
45.75,13141
45.833333333333336,13147
45.916666666666664,13155
46,13154
46.083333333333336,13160
46.166666666666664,13159
46.25,13156
46.333333333333336,13165
46.416666666666664,13157
46.5,13172
46.583333333333336,13169
46.666666666666664,13166
46.75,13168
46.833333333333336,13172
46.916666666666664,13176
47,13171
47.083333333333336,13182
47.166666666666664,13176
47.25,13175
47.333333333333336,13171
47.416666666666664,13181
47.5,13179
47.583333333333336,13178
47.666666666666664,13187
47.75,13183
47.833333333333336,13179
47.916666666666664,13181
