"Hours since thread went live","Shinkalion: Change the World - Episode 4 discussion"
35.666666666666664,10
35.75,9
35.833333333333336,9
35.916666666666664,10
36,7
36.083333333333336,11
36.166666666666664,10
36.25,8
36.333333333333336,9
36.416666666666664,10
36.5,10
36.583333333333336,8
36.666666666666664,8
36.75,8
36.833333333333336,7
36.916666666666664,10
37,9
37.083333333333336,7
37.166666666666664,10
37.25,8
37.333333333333336,8
37.416666666666664,10
37.5,7
37.583333333333336,11
37.666666666666664,9
37.75,7
37.833333333333336,9
37.916666666666664,11
38,8
38.083333333333336,9
38.166666666666664,9
38.25,10
38.333333333333336,10
38.416666666666664,9
38.5,8
38.583333333333336,13
38.666666666666664,11
38.75,11
38.833333333333336,11
38.916666666666664,13
39,10
39.083333333333336,10
39.166666666666664,9
39.25,12
39.333333333333336,12
39.416666666666664,12
39.5,11
39.583333333333336,11
39.666666666666664,10
39.75,11
39.833333333333336,10
39.916666666666664,9
40,9
40.083333333333336,9
40.166666666666664,10
40.25,10
40.333333333333336,13
40.416666666666664,11
40.5,12
40.583333333333336,13
40.666666666666664,10
40.75,13
40.833333333333336,11
40.916666666666664,13
41,10
41.083333333333336,11
41.166666666666664,11
41.25,12
41.333333333333336,12
41.416666666666664,13
41.5,12
41.583333333333336,10
41.666666666666664,10
41.75,12
41.833333333333336,11
41.916666666666664,12
42,10
42.083333333333336,12
42.166666666666664,10
42.25,9
42.333333333333336,13
42.416666666666664,9
42.5,9
42.583333333333336,11
42.666666666666664,9
42.75,9
42.833333333333336,11
42.916666666666664,11
43,10
43.083333333333336,12
43.166666666666664,9
43.25,11
43.333333333333336,10
43.416666666666664,10
43.5,10
43.583333333333336,10
43.666666666666664,9
43.75,11
43.833333333333336,12
43.916666666666664,11
44,11
44.083333333333336,9
44.166666666666664,11
44.25,10
44.333333333333336,11
44.416666666666664,9
44.5,10
44.583333333333336,9
44.666666666666664,9
44.75,11
44.833333333333336,13
44.916666666666664,11
45,12
45.083333333333336,11
45.166666666666664,10
45.25,10
45.333333333333336,12
45.416666666666664,10
45.5,10
45.583333333333336,9
45.666666666666664,13
45.75,10
45.833333333333336,9
45.916666666666664,10
46,11
46.083333333333336,11
46.166666666666664,11
46.25,9
46.333333333333336,12
46.416666666666664,11
46.5,11
46.583333333333336,11
46.666666666666664,12
46.75,10
46.833333333333336,13
46.916666666666664,13
47,11
47.083333333333336,9
47.166666666666664,10
47.25,11
47.333333333333336,11
47.416666666666664,9
47.5,11
47.583333333333336,12
47.666666666666664,11
47.75,12
47.833333333333336,11
47.916666666666664,12
