"Hours since thread went live","Girls Band Cry - Episode 4 discussion"
9.833333333333334,309
9.916666666666666,308
10,311
10.083333333333334,316
10.166666666666666,313
10.25,316
10.333333333333334,313
10.416666666666666,325
10.5,314
10.583333333333334,321
10.666666666666666,325
10.75,321
10.833333333333334,327
10.916666666666666,332
11,328
11.083333333333334,329
11.166666666666666,326
11.25,329
11.333333333333334,333
11.416666666666666,341
11.5,334
11.583333333333334,340
11.666666666666666,343
11.75,339
11.833333333333334,345
11.916666666666666,348
12,350
12.083333333333334,348
12.166666666666666,352
12.25,347
12.333333333333334,349
12.416666666666666,349
12.5,350
12.583333333333334,353
12.666666666666666,353
12.75,355
12.833333333333334,349
12.916666666666666,358
13,360
13.083333333333334,357
13.166666666666666,360
13.25,361
13.333333333333334,358
13.416666666666666,358
13.5,361
13.583333333333334,362
13.666666666666666,362
13.75,363
13.833333333333334,363
13.916666666666666,361
14,365
14.083333333333334,367
14.166666666666666,367
14.25,367
14.333333333333334,369
14.416666666666666,371
14.5,369
14.583333333333334,368
14.666666666666666,372
14.75,376
14.833333333333334,371
14.916666666666666,376
15,377
15.083333333333334,377
15.166666666666666,378
15.25,380
15.333333333333334,383
15.416666666666666,382
15.5,384
15.583333333333334,386
15.666666666666666,385
15.75,379
15.833333333333334,380
15.916666666666666,383
16,390
16.083333333333332,385
16.166666666666668,390
16.25,390
16.333333333333332,391
16.416666666666668,390
16.5,392
16.583333333333332,392
16.666666666666668,391
16.75,394
16.833333333333332,403
16.916666666666668,407
17,406
17.083333333333332,403
17.166666666666668,401
17.25,401
17.333333333333332,406
17.416666666666668,402
17.5,408
17.583333333333332,404
17.666666666666668,410
17.75,405
17.833333333333332,405
17.916666666666668,403
18,410
18.083333333333332,411
18.166666666666668,412
18.25,410
18.333333333333332,413
18.416666666666668,413
18.5,416
18.583333333333332,420
18.666666666666668,411
18.75,419
18.833333333333332,418
18.916666666666668,419
19,419
19.083333333333332,426
19.166666666666668,425
19.25,425
19.333333333333332,429
19.416666666666668,424
19.5,421
19.583333333333332,426
19.666666666666668,423
19.75,429
19.833333333333332,427
19.916666666666668,435
20,430
20.083333333333332,436
20.166666666666668,430
20.25,432
20.333333333333332,432
20.416666666666668,435
20.5,431
20.583333333333332,435
20.666666666666668,434
20.75,439
20.833333333333332,433
20.916666666666668,440
21,443
21.083333333333332,437
21.166666666666668,446
21.25,440
21.333333333333332,441
21.416666666666668,443
21.5,442
21.583333333333332,445
21.666666666666668,445
21.75,443
21.833333333333332,442
21.916666666666668,439
22,443
22.083333333333332,445
22.166666666666668,443
22.25,446
22.333333333333332,443
22.416666666666668,452
22.5,447
22.583333333333332,445
22.666666666666668,450
22.75,451
22.833333333333332,450
22.916666666666668,452
23,450
23.083333333333332,451
23.166666666666668,450
23.25,456
23.333333333333332,453
23.416666666666668,452
23.5,450
23.583333333333332,458
23.666666666666668,463
23.75,459
23.833333333333332,457
23.916666666666668,462
24,461
24.083333333333332,459
24.166666666666668,458
24.25,461
24.333333333333332,459
24.416666666666668,462
24.5,462
24.583333333333332,466
24.666666666666668,471
24.75,466
24.833333333333332,469
24.916666666666668,466
25,461
25.083333333333332,465
25.166666666666668,473
25.25,469
25.333333333333332,474
25.416666666666668,468
25.5,474
25.583333333333332,475
25.666666666666668,469
25.75,473
25.833333333333332,476
25.916666666666668,473
26.083333333333332,483
26.166666666666668,477
26.25,479
26.333333333333332,472
26.416666666666668,476
26.5,480
26.583333333333332,476
26.666666666666668,477
26.75,474
26.833333333333332,476
26.916666666666668,478
27,475
27.083333333333332,482
27.166666666666668,483
27.25,479
27.333333333333332,482
27.416666666666668,476
27.5,482
27.583333333333332,483
27.666666666666668,484
27.75,483
27.833333333333332,485
27.916666666666668,488
28,484
28.083333333333332,488
28.166666666666668,484
28.25,484
28.333333333333332,486
28.416666666666668,490
28.5,484
28.583333333333332,481
28.666666666666668,485
28.75,480
28.833333333333332,486
28.916666666666668,490
29,483
29.083333333333332,490
29.166666666666668,483
29.25,487
29.333333333333332,486
29.416666666666668,486
29.5,487
29.583333333333332,483
29.666666666666668,486
29.75,487
29.833333333333332,486
29.916666666666668,485
30,491
30.083333333333332,483
30.166666666666668,493
30.25,490
30.333333333333332,490
30.416666666666668,490
30.5,492
30.583333333333332,490
30.666666666666668,494
30.75,489
30.833333333333332,495
30.916666666666668,489
31,490
31.083333333333332,487
31.166666666666668,490
31.25,492
31.333333333333332,498
31.416666666666668,490
31.5,495
31.583333333333332,492
31.666666666666668,494
31.75,493
31.833333333333332,494
31.916666666666668,497
32,492
32.083333333333336,493
32.166666666666664,494
32.25,492
32.333333333333336,494
32.416666666666664,497
32.5,496
32.583333333333336,493
32.75,487
32.833333333333336,495
32.916666666666664,488
33,493
33.083333333333336,495
33.166666666666664,493
33.25,494
33.333333333333336,488
33.416666666666664,497
33.5,496
33.583333333333336,498
33.666666666666664,500
33.75,500
33.833333333333336,497
33.916666666666664,498
34,498
34.083333333333336,502
34.166666666666664,501
34.25,499
34.333333333333336,500
34.416666666666664,500
34.5,503
34.583333333333336,503
34.666666666666664,504
34.75,503
34.833333333333336,500
34.916666666666664,500
35,504
35.083333333333336,506
35.166666666666664,502
35.25,502
35.333333333333336,502
35.416666666666664,502
35.5,504
35.583333333333336,502
35.666666666666664,508
35.75,499
35.833333333333336,503
35.916666666666664,506
36,500
36.083333333333336,507
36.166666666666664,507
36.25,505
36.333333333333336,508
36.416666666666664,501
36.5,506
36.583333333333336,505
36.666666666666664,507
36.75,509
36.833333333333336,504
36.916666666666664,503
37,507
37.083333333333336,503
37.166666666666664,502
37.25,504
37.333333333333336,506
37.416666666666664,504
37.5,505
37.583333333333336,508
37.666666666666664,510
37.75,505
37.833333333333336,501
37.916666666666664,503
38,508
38.083333333333336,509
38.166666666666664,507
38.25,508
38.333333333333336,507
38.416666666666664,505
38.5,510
38.583333333333336,508
38.666666666666664,512
38.75,515
38.833333333333336,508
38.916666666666664,509
39,511
39.083333333333336,509
39.166666666666664,514
39.25,506
39.333333333333336,507
39.416666666666664,518
39.5,512
39.583333333333336,515
39.666666666666664,515
39.75,513
39.833333333333336,512
39.916666666666664,515
40,513
40.083333333333336,508
40.166666666666664,515
40.25,515
40.333333333333336,517
40.416666666666664,513
40.5,510
40.583333333333336,514
40.666666666666664,517
40.75,512
40.833333333333336,511
40.916666666666664,515
41,512
41.083333333333336,514
41.166666666666664,510
41.25,518
41.333333333333336,513
41.416666666666664,519
41.5,513
41.583333333333336,517
41.666666666666664,519
41.75,515
41.833333333333336,518
41.916666666666664,522
42,518
42.083333333333336,518
42.166666666666664,518
42.25,517
42.333333333333336,517
42.416666666666664,518
42.5,518
42.583333333333336,519
42.666666666666664,519
42.75,524
42.833333333333336,518
42.916666666666664,515
43,519
43.083333333333336,524
43.166666666666664,522
43.25,518
43.333333333333336,517
43.416666666666664,523
43.5,523
43.583333333333336,520
43.666666666666664,515
43.75,519
43.833333333333336,518
43.916666666666664,517
44,516
44.083333333333336,518
44.166666666666664,517
44.25,520
44.333333333333336,519
44.416666666666664,520
44.5,514
44.583333333333336,519
44.666666666666664,518
44.75,521
44.833333333333336,521
44.916666666666664,524
45,519
45.083333333333336,524
45.166666666666664,518
45.25,521
45.333333333333336,520
45.416666666666664,515
45.5,516
45.583333333333336,522
45.666666666666664,524
45.75,517
45.833333333333336,520
45.916666666666664,521
46,516
46.083333333333336,518
46.166666666666664,521
46.25,520
46.333333333333336,527
46.416666666666664,518
46.5,520
46.583333333333336,525
46.666666666666664,519
46.75,519
46.833333333333336,524
46.916666666666664,519
47,526
47.083333333333336,521
47.166666666666664,526
47.25,521
47.333333333333336,520
47.416666666666664,519
47.5,524
47.583333333333336,520
47.666666666666664,521
47.75,521
47.833333333333336,522
47.916666666666664,522
