"Hours since thread went live","Kingdom Season 5 - Episode 10 discussion"
12.666666666666666,105
12.75,110
12.833333333333334,109
12.916666666666666,106
13,113
13.083333333333334,114
13.166666666666666,110
13.25,110
13.333333333333334,109
13.416666666666666,112
13.5,110
13.583333333333334,110
13.666666666666666,113
13.75,114
13.833333333333334,114
13.916666666666666,116
14,117
14.083333333333334,115
14.166666666666666,118
14.25,117
14.333333333333334,122
14.416666666666666,118
14.5,118
14.583333333333334,121
14.666666666666666,123
14.75,117
14.833333333333334,125
14.916666666666666,120
15,118
15.083333333333334,121
15.166666666666666,117
15.25,120
15.333333333333334,122
15.416666666666666,119
15.5,122
15.583333333333334,122
15.666666666666666,122
15.75,123
15.833333333333334,125
15.916666666666666,125
16,123
16.083333333333332,124
16.166666666666668,122
16.25,126
16.333333333333332,126
16.416666666666668,127
16.5,125
16.583333333333332,124
16.666666666666668,121
16.75,127
16.833333333333332,125
16.916666666666668,126
17,128
17.083333333333332,129
17.166666666666668,132
17.25,130
17.333333333333332,133
17.416666666666668,130
17.5,131
17.583333333333332,132
17.666666666666668,131
17.75,133
17.833333333333332,129
17.916666666666668,131
18,133
18.083333333333332,133
18.166666666666668,131
18.25,132
18.333333333333332,134
18.416666666666668,131
18.5,133
18.583333333333332,132
18.666666666666668,129
18.75,130
18.833333333333332,130
18.916666666666668,130
19,130
19.083333333333332,133
19.166666666666668,128
19.25,132
19.333333333333332,133
19.416666666666668,135
19.5,134
19.583333333333332,135
19.666666666666668,135
19.75,134
19.833333333333332,130
19.916666666666668,133
20,135
20.083333333333332,136
20.166666666666668,137
20.25,134
20.333333333333332,134
20.416666666666668,136
20.5,134
20.583333333333332,135
20.666666666666668,135
20.75,138
20.833333333333332,136
20.916666666666668,136
21,134
21.083333333333332,136
21.166666666666668,137
21.25,141
21.333333333333332,138
21.416666666666668,136
21.5,137
21.583333333333332,137
21.666666666666668,139
21.75,140
21.833333333333332,135
21.916666666666668,136
22,142
22.083333333333332,140
22.166666666666668,138
22.25,140
22.333333333333332,137
22.416666666666668,143
22.5,140
22.583333333333332,143
22.666666666666668,138
22.75,143
22.833333333333332,140
22.916666666666668,144
23,142
23.083333333333332,140
23.166666666666668,142
23.25,141
23.333333333333332,143
23.416666666666668,145
23.5,143
23.583333333333332,139
23.666666666666668,143
23.75,142
23.833333333333332,141
23.916666666666668,142
24,144
24.083333333333332,145
24.166666666666668,145
24.25,141
24.333333333333332,143
24.416666666666668,145
24.5,142
24.583333333333332,143
24.666666666666668,145
24.75,143
24.833333333333332,146
24.916666666666668,144
25,143
25.083333333333332,147
25.166666666666668,146
25.25,145
25.333333333333332,149
25.416666666666668,146
25.5,145
25.583333333333332,148
25.666666666666668,151
25.75,149
25.833333333333332,146
25.916666666666668,148
26,147
26.083333333333332,148
26.166666666666668,150
26.25,150
26.333333333333332,150
26.416666666666668,149
26.5,152
26.583333333333332,152
26.666666666666668,152
26.75,150
26.833333333333332,148
26.916666666666668,147
27,152
27.083333333333332,152
27.166666666666668,156
27.25,154
27.333333333333332,157
27.416666666666668,153
27.5,157
27.583333333333332,159
27.666666666666668,156
27.75,156
27.833333333333332,159
27.916666666666668,154
28,157
28.083333333333332,160
28.166666666666668,154
28.25,154
28.333333333333332,157
28.416666666666668,158
28.5,159
28.583333333333332,160
28.666666666666668,158
28.75,160
28.833333333333332,160
28.916666666666668,159
29,159
29.083333333333332,157
29.166666666666668,155
29.25,157
29.333333333333332,157
29.416666666666668,156
29.5,157
29.583333333333332,159
29.666666666666668,157
29.75,158
29.833333333333332,156
29.916666666666668,158
30,161
30.083333333333332,158
30.166666666666668,157
30.25,158
30.333333333333332,157
30.416666666666668,159
30.5,157
30.583333333333332,157
30.666666666666668,156
30.75,160
30.833333333333332,155
30.916666666666668,162
31,159
31.083333333333332,156
31.166666666666668,157
31.25,158
31.333333333333332,158
31.416666666666668,160
31.5,155
31.583333333333332,162
31.666666666666668,158
31.75,156
31.833333333333332,156
31.916666666666668,158
32,159
32.083333333333336,161
32.166666666666664,160
32.25,157
32.333333333333336,161
32.416666666666664,160
32.5,158
32.583333333333336,162
32.666666666666664,158
32.75,158
32.833333333333336,158
32.916666666666664,158
33,158
33.083333333333336,161
33.166666666666664,158
33.25,159
33.333333333333336,159
33.416666666666664,158
33.5,160
33.583333333333336,157
33.666666666666664,161
33.75,158
33.833333333333336,155
33.916666666666664,157
34,162
34.083333333333336,156
34.166666666666664,157
34.25,163
34.333333333333336,160
34.416666666666664,162
34.5,159
34.583333333333336,159
34.666666666666664,157
34.75,162
34.833333333333336,163
34.916666666666664,157
35,159
35.083333333333336,157
35.166666666666664,160
35.25,163
35.333333333333336,159
35.416666666666664,164
35.5,160
35.583333333333336,160
35.666666666666664,161
35.75,160
35.833333333333336,161
35.916666666666664,158
36,162
36.083333333333336,162
36.166666666666664,160
36.25,162
36.333333333333336,160
36.416666666666664,159
36.5,160
36.583333333333336,163
36.666666666666664,158
36.75,161
36.833333333333336,163
36.916666666666664,158
37,162
37.083333333333336,158
37.166666666666664,160
37.25,158
37.333333333333336,160
37.416666666666664,160
37.5,157
37.583333333333336,160
37.666666666666664,162
37.75,161
37.833333333333336,158
37.916666666666664,158
38,159
38.083333333333336,161
38.166666666666664,161
38.25,158
38.333333333333336,158
38.416666666666664,163
38.5,163
38.583333333333336,163
38.666666666666664,159
38.75,160
38.833333333333336,161
38.916666666666664,160
39,163
39.083333333333336,159
39.166666666666664,158
39.25,162
39.333333333333336,163
39.416666666666664,163
39.5,160
39.583333333333336,159
39.666666666666664,158
39.75,161
39.833333333333336,163
39.916666666666664,159
40,160
40.083333333333336,164
40.166666666666664,162
40.25,162
40.333333333333336,164
40.416666666666664,162
40.5,159
40.583333333333336,158
40.666666666666664,163
40.75,159
40.833333333333336,162
40.916666666666664,161
41,163
41.083333333333336,163
41.166666666666664,161
41.25,163
41.333333333333336,163
41.416666666666664,160
41.5,159
41.583333333333336,164
41.666666666666664,162
41.75,162
41.833333333333336,165
41.916666666666664,163
42,164
42.083333333333336,163
42.166666666666664,166
42.25,164
42.333333333333336,163
42.416666666666664,160
42.5,159
42.583333333333336,158
42.666666666666664,160
42.75,161
42.833333333333336,161
42.916666666666664,161
43,161
43.083333333333336,162
43.166666666666664,161
43.25,162
43.333333333333336,164
43.416666666666664,165
43.5,164
43.583333333333336,163
43.666666666666664,161
43.75,162
43.833333333333336,161
43.916666666666664,162
44,166
44.083333333333336,160
44.166666666666664,162
44.25,162
44.333333333333336,166
44.416666666666664,159
44.5,162
44.583333333333336,162
44.666666666666664,159
44.75,162
44.833333333333336,161
44.916666666666664,161
45,159
45.083333333333336,161
45.166666666666664,166
45.25,163
45.333333333333336,162
45.416666666666664,163
45.5,162
45.583333333333336,165
45.666666666666664,164
45.75,159
45.833333333333336,161
45.916666666666664,161
46,165
46.083333333333336,164
46.166666666666664,163
46.25,164
46.333333333333336,160
46.416666666666664,164
46.5,162
46.583333333333336,163
46.666666666666664,162
46.75,160
46.833333333333336,163
46.916666666666664,162
47,164
47.083333333333336,165
47.166666666666664,165
47.25,165
47.333333333333336,162
47.416666666666664,164
47.5,165
47.583333333333336,166
47.666666666666664,164
47.75,165
47.833333333333336,167
47.916666666666664,166
