"Hours since thread went live","Nijiyon Animation Season 2 - Episode 8 discussion"
39.166666666666664,40
39.25,44
39.333333333333336,43
39.416666666666664,44
39.5,46
39.583333333333336,43
39.666666666666664,46
39.75,42
39.833333333333336,40
39.916666666666664,40
40,43
40.083333333333336,47
40.166666666666664,42
40.25,43
40.333333333333336,46
40.416666666666664,46
40.5,40
40.583333333333336,41
40.666666666666664,43
40.75,44
40.833333333333336,40
40.916666666666664,43
41,39
41.083333333333336,44
41.166666666666664,44
41.25,45
41.333333333333336,42
41.416666666666664,42
41.5,41
41.583333333333336,46
41.666666666666664,41
41.75,40
41.833333333333336,43
41.916666666666664,45
42,45
42.083333333333336,46
42.166666666666664,43
42.25,46
42.333333333333336,43
42.416666666666664,44
42.5,43
42.583333333333336,40
42.666666666666664,43
42.75,42
42.833333333333336,43
42.916666666666664,43
43,43
43.083333333333336,47
43.166666666666664,47
43.25,44
43.333333333333336,44
43.416666666666664,47
43.5,40
43.583333333333336,46
43.666666666666664,42
43.75,42
43.833333333333336,41
43.916666666666664,41
44,40
44.083333333333336,42
44.166666666666664,39
44.25,45
44.333333333333336,44
44.416666666666664,45
44.5,45
44.583333333333336,40
44.666666666666664,47
44.75,46
44.833333333333336,43
44.916666666666664,45
45,44
45.083333333333336,47
45.166666666666664,44
45.25,46
45.333333333333336,44
45.416666666666664,45
45.5,48
45.583333333333336,44
45.666666666666664,41
45.75,46
45.833333333333336,47
45.916666666666664,45
46,40
46.083333333333336,45
46.166666666666664,44
46.25,47
46.333333333333336,45
46.416666666666664,43
46.5,44
46.583333333333336,47
46.666666666666664,48
46.75,46
46.833333333333336,44
46.916666666666664,44
47,49
47.083333333333336,45
47.166666666666664,43
47.25,45
47.333333333333336,46
47.416666666666664,44
47.5,43
47.583333333333336,45
47.666666666666664,43
47.75,43
47.833333333333336,46
47.916666666666664,44
