"Hours since thread went live","One Piece - Episode 1106 discussion"
35.666666666666664,80
35.75,80
35.833333333333336,80
35.916666666666664,78
36,79
36.083333333333336,80
36.166666666666664,78
36.25,79
36.333333333333336,78
36.416666666666664,81
36.5,81
36.583333333333336,74
36.666666666666664,76
36.75,80
36.833333333333336,76
36.916666666666664,81
37,80
37.083333333333336,81
37.166666666666664,80
37.25,77
37.333333333333336,75
37.416666666666664,79
37.5,75
37.583333333333336,75
37.666666666666664,80
37.75,80
37.833333333333336,78
37.916666666666664,74
38,76
38.083333333333336,77
38.166666666666664,79
38.25,78
38.333333333333336,79
38.416666666666664,77
38.5,78
38.583333333333336,76
38.666666666666664,80
38.75,77
38.833333333333336,82
38.916666666666664,77
39,79
39.083333333333336,79
39.166666666666664,79
39.25,80
39.333333333333336,76
39.416666666666664,79
39.5,80
39.583333333333336,78
39.666666666666664,79
39.75,76
39.833333333333336,76
39.916666666666664,80
40,77
40.083333333333336,77
40.166666666666664,80
40.25,76
40.333333333333336,79
40.416666666666664,74
40.5,78
40.583333333333336,75
40.666666666666664,77
40.75,79
40.833333333333336,76
40.916666666666664,80
41,75
41.083333333333336,79
41.166666666666664,76
41.25,80
41.333333333333336,80
41.416666666666664,81
41.5,79
41.583333333333336,76
41.666666666666664,78
41.75,80
41.833333333333336,75
41.916666666666664,79
42,77
42.083333333333336,77
42.166666666666664,80
42.25,78
42.333333333333336,78
42.416666666666664,81
42.5,77
42.583333333333336,79
42.666666666666664,82
42.75,77
42.833333333333336,77
42.916666666666664,74
43,79
43.083333333333336,81
43.166666666666664,77
43.25,74
43.333333333333336,78
43.416666666666664,78
43.5,77
43.583333333333336,77
43.666666666666664,78
43.75,83
43.833333333333336,80
43.916666666666664,77
44,78
44.083333333333336,75
44.166666666666664,77
44.25,75
44.333333333333336,79
44.416666666666664,77
44.5,77
44.583333333333336,78
44.666666666666664,77
44.75,80
44.833333333333336,82
44.916666666666664,77
45,78
45.083333333333336,80
45.166666666666664,79
45.25,77
45.333333333333336,82
45.416666666666664,78
45.5,80
45.583333333333336,79
45.666666666666664,76
45.75,78
45.833333333333336,80
45.916666666666664,77
46,81
46.083333333333336,82
46.166666666666664,77
46.25,76
46.333333333333336,75
46.416666666666664,81
46.5,77
46.583333333333336,79
46.666666666666664,79
46.75,78
46.833333333333336,76
46.916666666666664,76
47,83
47.083333333333336,76
47.166666666666664,77
47.25,78
47.333333333333336,76
47.416666666666664,76
47.5,76
47.583333333333336,80
47.666666666666664,80
47.75,80
47.833333333333336,81
47.916666666666664,76
