"Hours since thread went live","Astro Note - Episode 1 discussion"
39.25,288
39.333333333333336,290
39.416666666666664,287
39.5,287
39.583333333333336,286
39.666666666666664,290
39.75,285
39.833333333333336,285
39.916666666666664,286
40,290
40.083333333333336,290
40.166666666666664,288
40.25,286
40.333333333333336,285
40.416666666666664,289
40.5,288
40.583333333333336,292
40.666666666666664,291
40.75,292
40.833333333333336,287
40.916666666666664,290
41,291
41.083333333333336,289
41.166666666666664,290
41.25,291
41.333333333333336,291
41.416666666666664,289
41.5,290
41.583333333333336,289
41.666666666666664,286
41.75,289
41.833333333333336,289
41.916666666666664,290
42,291
42.083333333333336,288
42.166666666666664,287
42.25,290
42.333333333333336,292
42.416666666666664,292
42.5,290
42.583333333333336,291
42.666666666666664,291
42.75,287
42.833333333333336,288
42.916666666666664,290
43,292
43.083333333333336,290
43.166666666666664,289
43.25,294
43.333333333333336,293
43.416666666666664,288
43.5,294
43.583333333333336,289
43.666666666666664,292
43.75,291
43.833333333333336,289
43.916666666666664,292
44,289
44.083333333333336,288
44.166666666666664,294
44.25,290
44.333333333333336,292
44.416666666666664,293
44.5,293
44.583333333333336,292
44.666666666666664,290
44.75,287
44.833333333333336,287
44.916666666666664,293
45,290
45.083333333333336,291
45.166666666666664,289
45.25,291
45.333333333333336,289
45.416666666666664,291
45.5,291
45.583333333333336,293
45.666666666666664,291
45.75,288
45.833333333333336,292
45.916666666666664,291
46,291
46.083333333333336,289
46.166666666666664,292
46.25,292
46.333333333333336,291
46.416666666666664,291
46.5,292
46.583333333333336,294
46.666666666666664,288
46.75,289
46.833333333333336,293
46.916666666666664,291
47,292
47.083333333333336,295
47.166666666666664,293
47.25,289
47.333333333333336,289
47.416666666666664,291
47.5,293
47.583333333333336,291
47.666666666666664,291
47.75,291
47.833333333333336,294
47.916666666666664,289
