"Hours since thread went live","Highspeed Étoile - Episode 9 discussion"
21.916666666666668,32
22,32
22.083333333333332,30
22.166666666666668,28
22.25,28
22.333333333333332,27
22.416666666666668,26
22.5,27
22.583333333333332,27
22.666666666666668,30
22.75,26
22.833333333333332,33
22.916666666666668,29
23,26
23.083333333333332,29
23.166666666666668,29
23.25,28
23.333333333333332,28
23.416666666666668,33
23.5,31
23.583333333333332,33
23.666666666666668,30
23.75,32
23.833333333333332,31
23.916666666666668,30
24,30
24.083333333333332,29
24.166666666666668,31
24.25,33
24.333333333333332,29
24.416666666666668,28
24.5,30
24.583333333333332,31
24.666666666666668,31
24.75,31
24.833333333333332,31
24.916666666666668,28
25,32
25.083333333333332,32
25.166666666666668,33
25.25,30
25.333333333333332,31
25.416666666666668,29
25.5,30
25.583333333333332,28
25.666666666666668,30
25.75,29
25.833333333333332,31
25.916666666666668,28
26,30
26.083333333333332,28
26.166666666666668,29
26.25,28
26.333333333333332,34
26.416666666666668,33
26.5,30
26.583333333333332,28
26.666666666666668,31
26.75,28
26.833333333333332,29
26.916666666666668,32
27,28
27.083333333333332,29
27.166666666666668,30
27.25,32
27.333333333333332,30
27.416666666666668,30
27.5,27
27.583333333333332,31
27.666666666666668,34
27.75,32
27.833333333333332,30
27.916666666666668,29
28,29
28.083333333333332,27
28.166666666666668,29
28.25,29
28.333333333333332,29
28.416666666666668,31
28.5,31
28.583333333333332,31
28.666666666666668,30
28.75,33
28.833333333333332,32
28.916666666666668,28
29,34
29.083333333333332,32
29.166666666666668,31
29.25,32
29.333333333333332,31
29.416666666666668,31
29.5,29
29.583333333333332,29
29.666666666666668,32
29.75,31
29.833333333333332,32
29.916666666666668,31
30,32
30.083333333333332,31
30.166666666666668,29
30.25,35
30.333333333333332,30
30.416666666666668,34
30.5,30
30.583333333333332,33
30.666666666666668,29
30.75,29
30.833333333333332,30
30.916666666666668,34
31,32
31.083333333333332,27
31.166666666666668,29
31.25,31
31.333333333333332,29
31.416666666666668,31
31.5,29
31.583333333333332,31
31.666666666666668,28
31.75,31
31.833333333333332,35
31.916666666666668,30
32,30
32.083333333333336,28
32.166666666666664,33
32.25,30
32.333333333333336,32
32.416666666666664,28
32.5,29
32.583333333333336,31
32.666666666666664,32
32.75,29
32.833333333333336,32
32.916666666666664,33
33,31
33.083333333333336,32
33.166666666666664,30
33.25,32
33.333333333333336,30
33.416666666666664,32
33.5,33
33.583333333333336,35
33.666666666666664,28
33.75,33
33.833333333333336,33
33.916666666666664,34
34,33
34.083333333333336,34
34.166666666666664,33
34.25,34
34.333333333333336,32
34.416666666666664,30
34.5,29
34.583333333333336,31
34.666666666666664,34
34.75,35
34.833333333333336,34
34.916666666666664,31
35,29
35.083333333333336,33
35.166666666666664,31
35.25,35
35.333333333333336,30
35.416666666666664,30
35.5,28
35.583333333333336,32
35.666666666666664,33
35.75,32
35.833333333333336,36
35.916666666666664,30
36,31
36.083333333333336,35
36.166666666666664,34
36.25,33
36.333333333333336,31
36.416666666666664,32
36.5,32
36.583333333333336,29
36.666666666666664,36
36.75,31
36.833333333333336,29
36.916666666666664,30
37,32
37.083333333333336,34
37.166666666666664,30
37.25,30
37.333333333333336,36
37.416666666666664,31
37.5,31
37.583333333333336,33
37.666666666666664,35
37.75,36
37.833333333333336,35
37.916666666666664,34
38,34
38.083333333333336,32
38.166666666666664,34
38.25,30
38.333333333333336,32
38.416666666666664,29
38.5,32
38.583333333333336,31
38.666666666666664,30
38.75,32
38.833333333333336,33
38.916666666666664,36
39,33
39.083333333333336,30
39.166666666666664,34
39.25,35
39.333333333333336,28
39.416666666666664,30
39.5,34
39.583333333333336,33
39.666666666666664,30
39.75,34
39.833333333333336,32
39.916666666666664,35
40,33
40.083333333333336,31
40.166666666666664,32
40.25,31
40.333333333333336,32
40.416666666666664,29
40.5,32
40.583333333333336,32
40.666666666666664,31
40.75,34
40.833333333333336,33
40.916666666666664,32
41,32
41.083333333333336,32
41.166666666666664,34
41.25,34
41.333333333333336,31
41.416666666666664,31
41.5,33
41.583333333333336,32
41.666666666666664,31
41.75,33
41.833333333333336,32
41.916666666666664,32
42,32
42.083333333333336,36
42.166666666666664,31
42.25,29
42.333333333333336,33
42.416666666666664,29
42.5,31
42.583333333333336,32
42.666666666666664,33
42.75,33
42.833333333333336,32
42.916666666666664,29
43,31
43.083333333333336,34
43.166666666666664,34
43.25,32
43.333333333333336,29
43.416666666666664,33
43.5,30
43.583333333333336,31
43.666666666666664,35
43.75,29
43.833333333333336,35
43.916666666666664,31
44,32
44.083333333333336,34
44.166666666666664,28
44.25,31
44.333333333333336,29
44.416666666666664,29
44.5,35
44.583333333333336,31
44.666666666666664,34
44.75,30
44.833333333333336,28
44.916666666666664,35
45,29
45.083333333333336,32
45.166666666666664,29
45.25,32
45.333333333333336,33
45.416666666666664,30
45.5,30
45.583333333333336,32
45.666666666666664,33
45.75,29
45.833333333333336,29
45.916666666666664,33
46,33
46.083333333333336,30
46.166666666666664,34
46.25,30
46.333333333333336,34
46.416666666666664,32
46.5,29
46.583333333333336,34
46.666666666666664,31
46.75,33
46.833333333333336,33
46.916666666666664,32
47,33
47.083333333333336,35
47.166666666666664,34
47.25,29
47.333333333333336,36
47.416666666666664,30
47.5,32
47.583333333333336,32
47.666666666666664,28
47.75,33
47.833333333333336,29
47.916666666666664,36
