"Hours since thread went live","Shinkalion: Change the World - Episode 5 discussion"
39.166666666666664,6
39.25,5
39.333333333333336,7
39.416666666666664,6
39.5,6
39.583333333333336,5
39.666666666666664,5
39.75,5
39.833333333333336,6
39.916666666666664,5
40,6
40.083333333333336,3
40.166666666666664,4
40.25,5
40.333333333333336,3
40.416666666666664,7
40.5,5
40.583333333333336,3
40.666666666666664,5
40.75,5
40.833333333333336,5
40.916666666666664,7
41,3
41.083333333333336,7
41.166666666666664,5
41.25,6
41.333333333333336,3
41.416666666666664,7
41.5,3
41.583333333333336,3
41.666666666666664,6
41.75,7
41.833333333333336,6
41.916666666666664,5
42,4
42.083333333333336,5
42.166666666666664,5
42.25,5
42.333333333333336,4
42.416666666666664,6
42.5,4
42.583333333333336,5
42.666666666666664,4
42.75,5
42.833333333333336,7
42.916666666666664,6
43,4
43.083333333333336,4
43.166666666666664,6
43.25,6
43.333333333333336,6
43.416666666666664,4
43.5,6
43.583333333333336,6
43.666666666666664,5
43.75,5
43.833333333333336,4
43.916666666666664,4
44,4
44.083333333333336,5
44.166666666666664,4
44.25,4
44.333333333333336,5
44.416666666666664,7
44.5,4
44.583333333333336,5
44.666666666666664,7
44.75,3
44.833333333333336,5
44.916666666666664,4
45,5
45.083333333333336,5
45.166666666666664,5
45.25,6
45.333333333333336,4
45.416666666666664,5
45.5,5
45.583333333333336,4
45.666666666666664,4
45.75,7
45.833333333333336,4
45.916666666666664,5
46,6
46.083333333333336,6
46.166666666666664,6
46.25,5
46.333333333333336,5
46.416666666666664,6
46.5,5
46.583333333333336,3
46.666666666666664,7
46.75,3
46.833333333333336,5
46.916666666666664,6
47,6
47.083333333333336,3
47.166666666666664,5
47.25,3
47.333333333333336,6
47.416666666666664,6
47.5,7
47.583333333333336,6
47.666666666666664,3
47.75,5
47.833333333333336,4
47.916666666666664,4
