"Hours since thread went live","Shuumatsu Train Doko e Iku? • Train to the End of the World - Episode 6 discussion"
33.583333333333336,858
33.666666666666664,861
33.75,863
33.833333333333336,861
33.916666666666664,862
34,863
34.083333333333336,857
34.166666666666664,864
34.25,861
34.333333333333336,866
34.416666666666664,860
34.5,863
34.583333333333336,862
34.666666666666664,865
34.75,863
34.833333333333336,868
34.916666666666664,860
35,870
35.083333333333336,868
35.166666666666664,865
35.25,871
35.333333333333336,871
35.416666666666664,871
35.5,873
35.583333333333336,871
35.666666666666664,870
35.75,872
35.833333333333336,868
35.916666666666664,876
36,874
36.083333333333336,871
36.166666666666664,874
36.25,875
36.333333333333336,876
36.416666666666664,871
36.5,871
36.583333333333336,870
36.666666666666664,877
36.75,873
36.833333333333336,872
36.916666666666664,874
37,875
37.083333333333336,874
37.166666666666664,880
37.25,877
37.333333333333336,874
37.416666666666664,876
37.5,875
37.583333333333336,882
37.666666666666664,877
37.75,878
37.833333333333336,882
37.916666666666664,881
38,875
38.083333333333336,882
38.166666666666664,881
38.25,880
38.333333333333336,878
38.416666666666664,885
38.5,882
38.583333333333336,879
38.666666666666664,881
38.75,882
38.833333333333336,881
38.916666666666664,886
39,876
39.083333333333336,876
39.166666666666664,883
39.25,878
39.333333333333336,882
39.416666666666664,884
39.5,878
39.583333333333336,882
39.666666666666664,887
39.75,883
39.833333333333336,887
39.916666666666664,879
40,880
40.083333333333336,888
40.166666666666664,881
40.25,881
40.333333333333336,887
40.416666666666664,885
40.5,881
40.583333333333336,893
40.666666666666664,887
40.75,888
40.833333333333336,885
40.916666666666664,888
41,890
41.083333333333336,891
41.166666666666664,886
41.25,888
41.333333333333336,884
41.416666666666664,892
41.5,886
41.583333333333336,893
41.666666666666664,884
41.75,885
41.833333333333336,892
41.916666666666664,895
42,885
42.083333333333336,892
42.166666666666664,891
42.25,889
42.333333333333336,891
42.416666666666664,892
42.5,891
42.583333333333336,892
42.666666666666664,893
42.75,890
42.833333333333336,893
42.916666666666664,890
43,898
43.083333333333336,893
43.166666666666664,891
43.25,894
43.333333333333336,895
43.416666666666664,897
43.5,896
43.583333333333336,896
43.666666666666664,892
43.75,893
43.833333333333336,895
43.916666666666664,890
44,899
44.083333333333336,900
44.166666666666664,896
44.25,900
44.333333333333336,898
44.416666666666664,898
44.5,898
44.583333333333336,900
44.666666666666664,898
44.75,902
44.833333333333336,892
44.916666666666664,895
45,897
45.083333333333336,901
45.166666666666664,899
45.25,894
45.333333333333336,895
45.416666666666664,899
45.5,897
45.583333333333336,897
45.666666666666664,897
45.75,901
45.833333333333336,901
45.916666666666664,902
46,899
46.083333333333336,894
46.166666666666664,904
46.25,896
46.333333333333336,893
46.416666666666664,894
46.5,894
46.583333333333336,896
46.666666666666664,899
46.75,900
46.833333333333336,896
46.916666666666664,893
47,900
47.083333333333336,898
47.166666666666664,899
47.25,902
47.333333333333336,903
47.416666666666664,899
47.5,903
47.583333333333336,903
47.666666666666664,895
47.75,897
47.833333333333336,903
47.916666666666664,901
