"Hours since thread went live","The New Gate - Episode 7 discussion"
26.583333333333332,223
26.666666666666668,223
26.75,224
26.833333333333332,223
26.916666666666668,219
27,224
27.083333333333332,220
27.166666666666668,218
27.25,218
27.333333333333332,218
27.416666666666668,222
27.5,221
27.583333333333332,223
27.666666666666668,220
27.75,221
27.833333333333332,226
27.916666666666668,221
28,221
28.083333333333332,222
28.166666666666668,221
28.25,224
28.333333333333332,224
28.416666666666668,225
28.5,220
28.583333333333332,224
28.666666666666668,221
28.75,222
28.833333333333332,224
28.916666666666668,221
29,222
29.083333333333332,221
29.166666666666668,222
29.25,223
29.333333333333332,225
29.416666666666668,222
29.5,223
29.583333333333332,226
29.666666666666668,224
29.75,225
29.833333333333332,225
29.916666666666668,226
30,224
30.083333333333332,223
30.166666666666668,222
30.25,225
30.333333333333332,228
30.416666666666668,228
30.5,223
30.583333333333332,224
30.666666666666668,227
30.75,227
30.833333333333332,226
30.916666666666668,228
31,223
31.083333333333332,222
31.166666666666668,223
31.25,224
31.333333333333332,225
31.416666666666668,229
31.5,226
31.583333333333332,225
31.666666666666668,227
31.75,225
31.833333333333332,221
31.916666666666668,224
32,225
32.083333333333336,226
32.166666666666664,221
32.25,229
32.333333333333336,227
32.416666666666664,226
32.5,224
32.583333333333336,229
32.666666666666664,228
32.75,224
32.833333333333336,224
32.916666666666664,227
33,226
33.083333333333336,226
33.166666666666664,228
33.25,225
33.333333333333336,227
33.416666666666664,223
33.5,225
33.583333333333336,224
33.666666666666664,224
33.75,225
33.833333333333336,228
33.916666666666664,224
34,224
34.083333333333336,228
34.166666666666664,226
34.25,225
34.333333333333336,224
34.416666666666664,227
34.5,229
34.583333333333336,228
34.666666666666664,225
34.75,224
34.833333333333336,228
34.916666666666664,227
35,225
35.083333333333336,225
35.166666666666664,224
35.25,222
35.333333333333336,227
35.416666666666664,227
35.5,224
35.583333333333336,224
35.666666666666664,224
35.75,224
35.833333333333336,228
35.916666666666664,231
36,231
36.083333333333336,228
36.166666666666664,223
36.25,227
36.333333333333336,228
36.416666666666664,227
36.5,228
36.583333333333336,226
36.666666666666664,229
36.75,224
36.833333333333336,224
36.916666666666664,225
37,229
37.083333333333336,229
37.166666666666664,229
37.25,228
37.333333333333336,228
37.416666666666664,229
37.5,227
37.583333333333336,229
37.666666666666664,230
37.75,227
37.833333333333336,228
37.916666666666664,230
38,225
38.083333333333336,230
38.166666666666664,226
38.25,228
38.333333333333336,229
38.416666666666664,225
38.5,227
38.583333333333336,229
38.666666666666664,230
38.75,232
38.833333333333336,227
38.916666666666664,232
39,230
39.083333333333336,229
39.166666666666664,227
39.25,231
39.333333333333336,227
39.416666666666664,226
39.5,232
39.583333333333336,229
39.666666666666664,229
39.75,231
39.833333333333336,234
39.916666666666664,228
40,232
40.083333333333336,235
40.166666666666664,230
40.25,231
40.333333333333336,230
40.416666666666664,233
40.5,233
40.583333333333336,228
40.666666666666664,233
40.75,233
40.833333333333336,232
40.916666666666664,234
41,234
41.083333333333336,232
41.166666666666664,232
41.25,232
41.333333333333336,231
41.416666666666664,232
41.5,235
41.583333333333336,231
41.666666666666664,228
41.75,232
41.833333333333336,232
41.916666666666664,230
42,230
42.083333333333336,232
42.166666666666664,229
42.25,235
42.333333333333336,234
42.416666666666664,233
42.5,232
42.583333333333336,230
42.666666666666664,233
42.75,230
42.833333333333336,230
42.916666666666664,230
43,230
43.083333333333336,228
43.166666666666664,229
43.25,228
43.333333333333336,228
43.416666666666664,234
43.5,230
43.583333333333336,230
43.666666666666664,229
43.75,234
43.833333333333336,235
43.916666666666664,233
44,232
44.083333333333336,230
44.166666666666664,233
44.25,234
44.333333333333336,230
44.416666666666664,232
44.5,234
44.583333333333336,233
44.666666666666664,232
44.75,231
44.833333333333336,233
44.916666666666664,231
45,229
45.083333333333336,230
45.166666666666664,235
45.25,228
45.333333333333336,231
45.416666666666664,230
45.5,228
45.583333333333336,236
45.666666666666664,234
45.75,235
45.833333333333336,231
45.916666666666664,234
46,234
46.083333333333336,234
46.166666666666664,235
46.25,230
46.333333333333336,231
46.416666666666664,232
46.5,233
46.583333333333336,233
46.666666666666664,233
46.75,234
46.833333333333336,235
46.916666666666664,236
47,234
47.083333333333336,236
47.166666666666664,232
47.25,233
47.333333333333336,229
47.416666666666664,233
47.5,236
47.583333333333336,235
47.666666666666664,234
47.75,232
47.833333333333336,232
47.916666666666664,234
