"Hours since thread went live","Meitantei Conan • Case Closed - Episode 1120 discussion"
35.583333333333336,22
35.666666666666664,22
35.75,22
35.833333333333336,23
35.916666666666664,21
36,24
36.083333333333336,23
36.166666666666664,24
36.25,21
36.333333333333336,21
36.416666666666664,22
36.5,22
36.583333333333336,24
36.666666666666664,22
36.75,25
36.833333333333336,23
36.916666666666664,25
37,24
37.083333333333336,23
37.166666666666664,24
37.25,22
37.333333333333336,21
37.416666666666664,24
37.5,24
37.583333333333336,23
37.666666666666664,25
37.75,23
37.833333333333336,24
37.916666666666664,23
38,23
38.083333333333336,23
38.166666666666664,23
38.25,24
38.333333333333336,22
38.416666666666664,22
38.5,24
38.583333333333336,23
38.666666666666664,23
38.75,24
38.833333333333336,22
38.916666666666664,22
39,24
39.083333333333336,24
39.166666666666664,22
39.25,23
39.333333333333336,21
39.416666666666664,22
39.5,24
39.583333333333336,22
39.666666666666664,24
39.75,24
39.833333333333336,22
39.916666666666664,24
40,23
40.083333333333336,21
40.166666666666664,22
40.25,24
40.333333333333336,22
40.416666666666664,25
40.5,22
40.583333333333336,24
40.666666666666664,23
40.75,22
40.833333333333336,24
40.916666666666664,22
41,24
41.083333333333336,22
41.166666666666664,22
41.25,24
41.333333333333336,23
41.416666666666664,22
41.5,21
41.583333333333336,22
41.666666666666664,21
41.75,24
41.833333333333336,21
41.916666666666664,21
42,22
42.083333333333336,22
42.166666666666664,22
42.25,22
42.333333333333336,23
42.416666666666664,22
42.5,22
42.583333333333336,21
42.666666666666664,22
42.75,22
42.833333333333336,21
42.916666666666664,23
43,24
43.083333333333336,22
43.166666666666664,24
43.25,21
43.333333333333336,22
43.416666666666664,21
43.5,20
43.583333333333336,24
43.666666666666664,22
43.75,24
43.833333333333336,22
43.916666666666664,21
44,22
44.083333333333336,24
44.166666666666664,22
44.25,22
44.333333333333336,22
44.416666666666664,21
44.5,24
44.583333333333336,22
44.666666666666664,23
44.75,24
44.833333333333336,23
44.916666666666664,24
45,22
45.083333333333336,22
45.166666666666664,23
45.25,21
45.333333333333336,24
45.416666666666664,22
45.5,20
45.583333333333336,21
45.666666666666664,21
45.75,22
45.833333333333336,21
45.916666666666664,21
46,23
46.083333333333336,21
46.166666666666664,22
46.25,20
46.333333333333336,22
46.416666666666664,21
46.5,21
46.583333333333336,20
46.666666666666664,22
46.75,23
46.833333333333336,21
46.916666666666664,22
47,20
47.083333333333336,20
47.166666666666664,21
47.25,22
47.333333333333336,22
47.416666666666664,22
47.5,20
47.583333333333336,24
47.666666666666664,21
47.75,23
47.833333333333336,23
47.916666666666664,22
