"Hours since thread went live","Kuroshitsuji: Kishuku Gakkou-hen • Black Butler: Public School Arc - Episode 4 discussion"
25.416666666666668,114
25.5,119
25.583333333333332,117
25.666666666666668,120
25.75,118
25.833333333333332,118
25.916666666666668,121
26,122
26.083333333333332,119
26.166666666666668,121
26.25,117
26.333333333333332,119
26.416666666666668,120
26.5,120
26.583333333333332,118
26.666666666666668,120
26.75,116
26.833333333333332,124
26.916666666666668,124
27,122
27.083333333333332,121
27.166666666666668,120
27.25,122
27.333333333333332,123
27.416666666666668,118
27.5,121
27.583333333333332,119
27.666666666666668,124
27.75,118
27.833333333333332,122
27.916666666666668,121
28,121
28.083333333333332,118
28.166666666666668,118
28.25,121
28.333333333333332,123
28.416666666666668,120
28.5,124
28.583333333333332,116
28.666666666666668,121
28.75,122
28.833333333333332,124
28.916666666666668,120
29,120
29.083333333333332,121
29.166666666666668,122
29.25,120
29.333333333333332,118
29.416666666666668,120
29.5,122
29.583333333333332,121
29.666666666666668,123
29.75,124
29.833333333333332,118
29.916666666666668,120
30,119
30.083333333333332,118
30.166666666666668,118
30.25,118
30.333333333333332,122
30.416666666666668,120
30.5,117
30.583333333333332,121
30.666666666666668,122
30.75,120
30.833333333333332,123
30.916666666666668,123
31,122
31.083333333333332,121
31.166666666666668,124
31.25,118
31.333333333333332,124
31.416666666666668,124
31.5,122
31.583333333333332,122
31.666666666666668,123
31.75,119
31.833333333333332,121
31.916666666666668,125
32,122
32.083333333333336,121
32.166666666666664,125
32.25,123
32.333333333333336,120
32.416666666666664,122
32.5,126
32.583333333333336,122
32.666666666666664,125
32.75,126
32.833333333333336,123
32.916666666666664,121
33,125
33.083333333333336,127
33.166666666666664,121
33.25,121
33.333333333333336,124
33.416666666666664,124
33.5,123
33.583333333333336,125
33.666666666666664,120
33.75,124
33.833333333333336,120
33.916666666666664,125
34,124
34.083333333333336,127
34.166666666666664,119
34.25,121
34.333333333333336,125
34.416666666666664,126
34.5,120
34.583333333333336,123
34.666666666666664,125
34.75,120
34.833333333333336,126
34.916666666666664,125
35,125
35.083333333333336,122
35.166666666666664,121
35.25,123
35.333333333333336,122
35.416666666666664,122
35.5,123
35.583333333333336,120
35.666666666666664,123
35.75,121
35.833333333333336,120
35.916666666666664,122
36,124
36.083333333333336,125
36.166666666666664,120
36.25,124
36.333333333333336,123
36.416666666666664,122
36.5,125
36.583333333333336,123
36.666666666666664,126
36.75,125
36.833333333333336,123
36.916666666666664,126
37,120
37.083333333333336,122
37.166666666666664,125
37.25,124
37.333333333333336,123
37.416666666666664,128
37.5,124
37.583333333333336,130
37.666666666666664,124
37.75,129
37.833333333333336,122
37.916666666666664,124
38,130
38.083333333333336,123
38.166666666666664,125
38.25,125
38.333333333333336,126
38.416666666666664,126
38.5,127
38.583333333333336,128
38.666666666666664,127
38.75,130
38.833333333333336,129
38.916666666666664,128
39,132
39.083333333333336,132
39.166666666666664,132
39.25,125
39.333333333333336,130
39.416666666666664,128
39.5,126
39.583333333333336,132
39.666666666666664,127
39.75,128
39.833333333333336,126
39.916666666666664,127
40,129
40.083333333333336,129
40.166666666666664,128
40.25,129
40.333333333333336,129
40.416666666666664,130
40.5,127
40.583333333333336,129
40.666666666666664,128
40.75,129
40.833333333333336,127
40.916666666666664,124
41,128
41.083333333333336,128
41.166666666666664,130
41.25,124
41.333333333333336,128
41.416666666666664,127
41.5,129
41.583333333333336,128
41.666666666666664,125
41.75,126
41.833333333333336,127
41.916666666666664,124
42,129
42.083333333333336,127
42.166666666666664,131
42.25,127
42.333333333333336,130
42.416666666666664,130
42.5,128
42.583333333333336,126
42.666666666666664,130
42.75,130
42.833333333333336,129
42.916666666666664,130
43,126
43.083333333333336,128
43.166666666666664,129
43.25,128
43.333333333333336,125
43.416666666666664,129
43.5,129
43.583333333333336,126
43.666666666666664,125
43.75,130
43.833333333333336,131
43.916666666666664,128
44,129
44.083333333333336,126
44.166666666666664,129
44.25,129
44.333333333333336,128
44.416666666666664,127
44.5,127
44.583333333333336,130
44.666666666666664,127
44.75,126
44.833333333333336,128
44.916666666666664,129
45,129
45.083333333333336,127
45.166666666666664,130
45.25,128
45.333333333333336,128
45.416666666666664,125
45.5,128
45.583333333333336,128
45.666666666666664,126
45.75,128
45.833333333333336,127
45.916666666666664,132
46,126
46.083333333333336,128
46.166666666666664,130
46.25,128
46.333333333333336,127
46.416666666666664,132
46.5,126
46.583333333333336,130
46.666666666666664,128
46.75,128
46.833333333333336,129
46.916666666666664,126
47,125
47.083333333333336,127
47.166666666666664,129
47.25,131
47.333333333333336,127
47.416666666666664,129
47.5,127
47.583333333333336,129
47.666666666666664,129
47.75,125
47.833333333333336,126
47.916666666666664,131
