"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 19 discussion"
35.5,192
35.583333333333336,192
35.666666666666664,188
35.75,189
35.833333333333336,189
35.916666666666664,188
36,191
36.083333333333336,191
36.166666666666664,192
36.25,194
36.333333333333336,191
36.416666666666664,189
36.5,187
36.583333333333336,192
36.666666666666664,188
36.75,189
36.833333333333336,192
36.916666666666664,191
37,191
37.083333333333336,190
37.166666666666664,190
37.25,190
37.333333333333336,190
37.416666666666664,188
37.5,190
37.583333333333336,191
37.666666666666664,192
37.75,192
37.833333333333336,189
37.916666666666664,196
38,193
38.083333333333336,191
38.166666666666664,193
38.25,191
38.333333333333336,193
38.416666666666664,195
38.5,192
38.583333333333336,197
38.666666666666664,194
38.75,196
38.833333333333336,192
38.916666666666664,195
39,196
39.083333333333336,198
39.166666666666664,195
39.25,197
39.333333333333336,194
39.416666666666664,192
39.5,196
39.583333333333336,192
39.666666666666664,197
39.75,198
39.833333333333336,196
39.916666666666664,197
40,192
40.083333333333336,197
40.166666666666664,195
40.25,195
40.333333333333336,194
40.416666666666664,193
40.5,194
40.583333333333336,199
40.666666666666664,194
40.75,191
40.833333333333336,198
40.916666666666664,198
41,199
41.083333333333336,195
41.166666666666664,194
41.25,196
41.333333333333336,195
41.416666666666664,197
41.5,198
41.583333333333336,196
41.666666666666664,199
41.75,197
41.833333333333336,196
41.916666666666664,197
42,197
42.083333333333336,195
42.166666666666664,196
42.25,195
42.333333333333336,200
42.416666666666664,198
42.5,195
42.583333333333336,199
42.666666666666664,195
42.75,199
42.833333333333336,201
42.916666666666664,196
43,195
43.083333333333336,198
43.166666666666664,195
43.25,194
43.333333333333336,196
43.416666666666664,200
43.5,193
43.583333333333336,200
43.666666666666664,199
43.75,194
43.833333333333336,199
43.916666666666664,193
44,197
44.083333333333336,200
44.166666666666664,199
44.25,197
44.333333333333336,194
44.416666666666664,194
44.5,196
44.583333333333336,197
44.666666666666664,198
44.75,195
44.833333333333336,200
44.916666666666664,198
45,196
45.083333333333336,196
45.166666666666664,198
45.25,195
45.333333333333336,197
45.416666666666664,195
45.5,194
45.583333333333336,197
45.666666666666664,198
45.75,197
45.833333333333336,198
45.916666666666664,198
46,196
46.083333333333336,200
46.166666666666664,196
46.25,199
46.333333333333336,199
46.416666666666664,198
46.5,194
46.583333333333336,197
46.666666666666664,201
46.75,198
46.833333333333336,196
46.916666666666664,198
47,199
47.083333333333336,197
47.166666666666664,197
47.25,199
47.333333333333336,198
47.416666666666664,200
47.5,197
47.583333333333336,196
47.666666666666664,200
47.75,199
47.833333333333336,198
47.916666666666664,196
