"Hours since thread went live","Wind Breaker - Episode 1 discussion"
23.583333333333332,773
23.666666666666668,773
23.75,772
23.833333333333332,769
23.916666666666668,773
24,775
24.083333333333332,772
24.166666666666668,781
24.25,774
24.333333333333332,780
24.416666666666668,778
24.5,772
24.583333333333332,778
24.666666666666668,782
24.75,776
24.833333333333332,781
24.916666666666668,782
25,787
25.083333333333332,789
25.166666666666668,791
25.25,783
25.333333333333332,794
25.416666666666668,787
25.5,788
25.583333333333332,793
25.666666666666668,793
25.75,785
25.833333333333332,793
25.916666666666668,795
26,791
26.083333333333332,794
26.166666666666668,793
26.25,796
26.333333333333332,799
26.416666666666668,797
26.5,799
26.583333333333332,798
26.666666666666668,798
26.75,799
26.833333333333332,803
26.916666666666668,805
27,803
27.083333333333332,805
27.166666666666668,801
27.25,804
27.333333333333332,807
27.416666666666668,808
27.5,804
27.583333333333332,806
27.666666666666668,805
27.75,812
27.833333333333332,808
27.916666666666668,815
28,811
28.083333333333332,811
28.166666666666668,811
28.25,812
28.333333333333332,812
28.416666666666668,809
28.5,811
28.583333333333332,816
28.666666666666668,813
28.75,813
28.833333333333332,810
28.916666666666668,820
29,823
29.083333333333332,820
29.166666666666668,818
29.25,816
29.333333333333332,818
29.416666666666668,819
29.5,821
29.583333333333332,818
29.666666666666668,824
29.75,822
29.833333333333332,819
29.916666666666668,827
30,818
30.083333333333332,830
30.166666666666668,820
30.25,829
30.333333333333332,831
30.416666666666668,827
30.5,832
30.583333333333332,822
30.666666666666668,824
30.75,828
30.833333333333332,830
30.916666666666668,832
31,829
31.083333333333332,831
31.166666666666668,828
31.25,830
31.333333333333332,832
31.416666666666668,832
31.5,832
31.583333333333332,836
31.666666666666668,832
31.75,838
31.833333333333332,835
31.916666666666668,832
32,833
32.083333333333336,829
32.166666666666664,838
32.25,831
32.333333333333336,830
32.416666666666664,831
32.5,834
32.583333333333336,832
32.666666666666664,833
32.75,838
32.833333333333336,842
32.916666666666664,834
33,837
33.083333333333336,836
33.166666666666664,831
33.25,838
33.333333333333336,834
33.416666666666664,840
33.5,838
33.583333333333336,837
33.666666666666664,837
33.75,844
33.833333333333336,841
33.916666666666664,839
34,836
34.083333333333336,836
34.166666666666664,843
34.25,841
34.333333333333336,844
34.416666666666664,842
34.5,836
34.583333333333336,839
34.666666666666664,842
34.75,843
34.833333333333336,842
34.916666666666664,839
35,843
35.083333333333336,837
35.166666666666664,843
35.25,840
35.333333333333336,846
35.416666666666664,843
35.5,845
35.583333333333336,841
35.666666666666664,845
35.75,844
35.833333333333336,848
35.916666666666664,843
36,847
36.083333333333336,851
36.166666666666664,848
36.25,852
36.333333333333336,850
36.416666666666664,848
36.5,847
36.583333333333336,848
36.666666666666664,854
36.75,853
36.833333333333336,854
36.916666666666664,860
37,859
37.083333333333336,856
37.166666666666664,859
37.25,862
37.333333333333336,858
37.416666666666664,857
37.5,858
37.583333333333336,859
37.666666666666664,863
37.75,857
37.833333333333336,862
37.916666666666664,865
38,863
38.083333333333336,859
38.166666666666664,866
38.25,860
38.333333333333336,866
38.416666666666664,866
38.5,856
38.583333333333336,867
38.666666666666664,868
38.75,860
38.833333333333336,870
38.916666666666664,863
39,868
39.083333333333336,865
39.166666666666664,861
39.25,860
39.333333333333336,868
39.416666666666664,865
39.5,863
39.583333333333336,869
39.666666666666664,866
39.75,869
39.833333333333336,870
39.916666666666664,859
40,863
40.083333333333336,867
40.166666666666664,863
40.25,866
40.333333333333336,869
40.416666666666664,864
40.5,871
40.583333333333336,868
40.666666666666664,864
40.75,868
40.833333333333336,868
40.916666666666664,860
41,870
41.083333333333336,868
41.166666666666664,862
41.25,868
41.333333333333336,864
41.416666666666664,871
41.5,868
41.583333333333336,869
41.666666666666664,864
41.75,867
41.833333333333336,867
41.916666666666664,867
42,870
42.083333333333336,871
42.166666666666664,867
42.25,868
42.333333333333336,868
42.416666666666664,872
42.5,875
42.583333333333336,871
42.666666666666664,873
42.75,874
42.833333333333336,865
42.916666666666664,870
43,870
43.083333333333336,870
43.166666666666664,875
43.25,869
43.333333333333336,874
43.416666666666664,871
43.5,873
43.583333333333336,869
43.666666666666664,873
43.75,868
43.833333333333336,876
43.916666666666664,875
44,879
44.083333333333336,879
44.166666666666664,876
44.25,878
44.333333333333336,877
44.416666666666664,880
44.5,880
44.583333333333336,881
44.666666666666664,880
44.75,881
44.833333333333336,884
44.916666666666664,883
45,885
45.083333333333336,886
45.166666666666664,885
45.25,881
45.333333333333336,886
45.416666666666664,884
45.5,885
45.583333333333336,882
45.666666666666664,888
45.75,885
45.833333333333336,879
45.916666666666664,878
46,882
46.083333333333336,886
46.166666666666664,883
46.25,886
46.333333333333336,885
46.416666666666664,886
46.5,889
46.583333333333336,888
46.666666666666664,888
46.75,886
46.833333333333336,887
46.916666666666664,890
47,890
47.083333333333336,888
47.166666666666664,889
47.25,886
47.333333333333336,887
47.416666666666664,891
47.5,890
47.583333333333336,892
47.666666666666664,896
47.75,892
47.833333333333336,892
47.916666666666664,889
