"Hours since thread went live","Vampire Dormitory - Episode 2 discussion"
17.416666666666668,76
17.5,75
17.583333333333332,77
17.666666666666668,74
17.75,75
17.833333333333332,71
17.916666666666668,75
18,76
18.083333333333332,73
18.166666666666668,74
18.25,73
18.333333333333332,73
18.416666666666668,75
18.5,75
18.583333333333332,76
18.666666666666668,78
18.75,76
18.833333333333332,78
18.916666666666668,77
19,72
19.083333333333332,76
19.166666666666668,75
19.25,77
19.333333333333332,77
19.416666666666668,74
19.5,73
19.583333333333332,76
19.666666666666668,73
19.75,70
19.833333333333332,75
19.916666666666668,76
20,76
20.083333333333332,73
20.166666666666668,70
20.25,74
20.333333333333332,75
20.416666666666668,74
20.5,75
20.583333333333332,72
20.666666666666668,74
20.75,75
20.833333333333332,77
20.916666666666668,73
21,72
21.083333333333332,74
21.166666666666668,75
21.25,74
21.333333333333332,73
21.416666666666668,74
21.5,73
21.583333333333332,77
21.666666666666668,73
21.75,72
21.833333333333332,73
21.916666666666668,73
22,77
22.083333333333332,71
22.166666666666668,72
22.25,77
22.333333333333332,77
22.416666666666668,70
22.5,71
22.583333333333332,73
22.666666666666668,75
22.75,75
22.833333333333332,77
22.916666666666668,76
23,73
23.083333333333332,76
23.166666666666668,78
23.25,70
23.333333333333332,72
23.416666666666668,78
23.5,74
23.583333333333332,76
23.666666666666668,76
23.75,71
23.833333333333332,76
23.916666666666668,73
24,75
24.083333333333332,76
24.166666666666668,72
24.25,74
24.333333333333332,75
24.416666666666668,71
24.5,74
24.583333333333332,75
24.666666666666668,73
24.75,75
24.833333333333332,73
24.916666666666668,72
25,74
25.083333333333332,74
25.166666666666668,72
25.25,75
25.333333333333332,74
25.416666666666668,76
25.5,72
25.583333333333332,76
25.666666666666668,72
25.75,73
25.833333333333332,75
25.916666666666668,76
26,74
26.083333333333332,76
26.166666666666668,77
26.25,76
26.333333333333332,70
26.416666666666668,73
26.5,74
26.583333333333332,76
26.666666666666668,76
26.75,71
26.833333333333332,75
26.916666666666668,76
27,75
27.083333333333332,77
27.166666666666668,71
27.25,72
27.333333333333332,74
27.416666666666668,75
27.5,73
27.583333333333332,72
27.666666666666668,75
27.75,72
27.833333333333332,75
27.916666666666668,74
28,72
28.083333333333332,73
28.166666666666668,73
28.25,75
28.333333333333332,75
28.416666666666668,72
28.5,74
28.583333333333332,78
28.666666666666668,74
28.75,73
28.833333333333332,76
28.916666666666668,76
29,75
29.083333333333332,76
29.166666666666668,75
29.25,73
29.333333333333332,77
29.416666666666668,75
29.5,77
29.583333333333332,74
29.666666666666668,76
29.75,72
29.833333333333332,75
29.916666666666668,79
30,76
30.083333333333332,78
30.166666666666668,79
30.25,76
30.333333333333332,75
30.416666666666668,76
30.5,77
30.583333333333332,78
30.666666666666668,78
30.75,74
30.833333333333332,76
30.916666666666668,77
31,77
31.083333333333332,75
31.166666666666668,77
31.25,78
31.333333333333332,74
31.416666666666668,75
31.5,76
31.583333333333332,76
31.666666666666668,78
31.75,75
31.833333333333332,76
31.916666666666668,77
32,75
32.083333333333336,72
32.166666666666664,75
32.25,75
32.333333333333336,77
32.416666666666664,76
32.833333333333336,77
32.916666666666664,76
33,78
33.083333333333336,76
33.166666666666664,74
33.25,73
33.333333333333336,72
33.416666666666664,76
33.5,75
33.583333333333336,77
33.666666666666664,76
33.75,80
33.833333333333336,77
33.916666666666664,77
34,79
34.083333333333336,78
34.166666666666664,76
34.25,72
34.333333333333336,76
34.416666666666664,73
34.5,78
34.583333333333336,77
34.666666666666664,75
34.75,79
34.833333333333336,74
34.916666666666664,78
35,76
35.083333333333336,79
35.166666666666664,73
35.25,75
35.333333333333336,76
35.416666666666664,72
35.5,76
35.583333333333336,79
35.666666666666664,73
35.75,76
35.833333333333336,73
35.916666666666664,78
36,73
36.083333333333336,75
36.166666666666664,78
36.25,77
36.333333333333336,79
36.416666666666664,78
36.5,76
36.583333333333336,72
36.666666666666664,77
36.75,79
36.833333333333336,77
36.916666666666664,80
37,73
37.083333333333336,76
37.166666666666664,74
37.25,77
37.333333333333336,78
37.416666666666664,75
37.5,76
37.583333333333336,79
37.666666666666664,78
37.75,78
37.833333333333336,74
37.916666666666664,73
38,77
38.083333333333336,75
38.166666666666664,78
38.25,73
38.333333333333336,73
38.416666666666664,75
38.5,74
38.583333333333336,78
38.666666666666664,75
38.75,75
38.833333333333336,76
38.916666666666664,79
39,77
39.083333333333336,78
39.166666666666664,77
39.25,76
39.333333333333336,78
39.416666666666664,74
39.5,75
39.583333333333336,76
39.666666666666664,78
39.75,75
39.833333333333336,75
39.916666666666664,76
40,74
40.083333333333336,79
40.166666666666664,74
40.25,76
40.333333333333336,79
40.416666666666664,77
40.5,76
40.583333333333336,76
40.666666666666664,75
40.75,75
40.833333333333336,80
40.916666666666664,79
41,81
41.083333333333336,77
41.166666666666664,75
41.25,74
41.333333333333336,77
41.416666666666664,74
41.5,79
41.583333333333336,80
41.666666666666664,77
41.75,77
41.833333333333336,76
41.916666666666664,78
42,80
42.083333333333336,76
42.166666666666664,79
42.25,75
42.333333333333336,77
42.416666666666664,75
42.5,76
42.583333333333336,81
42.666666666666664,79
42.75,80
42.833333333333336,77
42.916666666666664,75
43,77
43.083333333333336,76
43.166666666666664,77
43.25,75
43.333333333333336,77
43.416666666666664,78
43.5,79
43.583333333333336,79
43.666666666666664,78
43.75,77
43.833333333333336,80
43.916666666666664,82
44,81
44.083333333333336,81
44.166666666666664,76
44.25,76
44.333333333333336,78
44.416666666666664,77
44.5,81
44.583333333333336,78
44.666666666666664,78
44.75,78
44.833333333333336,76
44.916666666666664,77
45,77
45.083333333333336,78
45.166666666666664,79
45.25,81
45.333333333333336,81
45.416666666666664,76
45.5,82
45.583333333333336,79
45.666666666666664,80
45.75,78
45.833333333333336,75
45.916666666666664,79
46,79
46.083333333333336,77
46.166666666666664,78
46.25,78
46.333333333333336,79
46.416666666666664,76
46.5,78
46.583333333333336,77
46.666666666666664,75
46.75,75
46.833333333333336,74
46.916666666666664,78
47,80
47.083333333333336,75
47.166666666666664,78
47.25,76
47.333333333333336,76
47.416666666666664,78
47.5,76
47.583333333333336,77
47.666666666666664,77
47.75,77
47.833333333333336,78
47.916666666666664,81
