"Hours since thread went live","Bucchigiri?! - Episode 10 discussion"
31,138
31.083333333333332,140
31.166666666666668,136
31.25,137
31.333333333333332,142
31.416666666666668,136
31.5,136
31.583333333333332,138
31.666666666666668,139
31.75,136
31.833333333333332,138
31.916666666666668,140
32,140
32.083333333333336,140
32.166666666666664,136
32.25,138
32.333333333333336,139
32.416666666666664,137
32.5,140
32.583333333333336,139
32.666666666666664,141
32.75,136
32.833333333333336,139
32.916666666666664,141
33,138
33.083333333333336,141
33.166666666666664,140
33.25,142
33.333333333333336,140
33.416666666666664,136
33.5,137
33.583333333333336,137
33.666666666666664,139
33.75,142
33.833333333333336,140
33.916666666666664,140
34,140
34.083333333333336,143
34.166666666666664,138
34.25,141
34.333333333333336,139
34.416666666666664,138
34.5,135
34.583333333333336,137
34.666666666666664,139
34.75,137
34.833333333333336,141
34.916666666666664,143
35,141
35.083333333333336,140
35.166666666666664,137
35.25,141
35.333333333333336,142
35.416666666666664,140
35.5,143
35.583333333333336,140
35.666666666666664,139
35.75,142
35.833333333333336,144
35.916666666666664,138
36,140
36.083333333333336,141
36.166666666666664,140
36.25,141
36.333333333333336,141
36.416666666666664,144
36.5,139
36.583333333333336,139
36.666666666666664,144
36.75,143
36.833333333333336,142
36.916666666666664,141
37,140
37.083333333333336,140
37.166666666666664,138
37.25,141
37.333333333333336,139
37.416666666666664,141
37.5,144
37.583333333333336,145
37.666666666666664,139
37.75,144
37.833333333333336,142
37.916666666666664,144
38,144
38.083333333333336,144
38.166666666666664,142
38.25,140
38.333333333333336,140
38.416666666666664,142
38.5,142
38.583333333333336,147
38.666666666666664,145
38.75,146
38.833333333333336,142
38.916666666666664,147
39,143
39.083333333333336,141
39.166666666666664,147
39.25,142
39.333333333333336,142
39.416666666666664,144
39.5,143
39.583333333333336,144
39.666666666666664,142
39.75,143
39.833333333333336,146
39.916666666666664,144
40,142
40.083333333333336,143
40.166666666666664,144
40.25,143
40.333333333333336,147
40.416666666666664,144
40.5,140
40.583333333333336,141
40.666666666666664,144
40.75,146
40.833333333333336,143
40.916666666666664,143
41,142
41.083333333333336,143
41.166666666666664,148
41.25,145
41.333333333333336,143
41.416666666666664,145
41.5,147
41.583333333333336,144
41.666666666666664,145
41.75,148
41.833333333333336,144
41.916666666666664,146
42,148
42.083333333333336,144
42.166666666666664,144
42.25,143
42.333333333333336,144
42.416666666666664,144
42.5,145
42.583333333333336,145
42.666666666666664,147
42.75,146
42.833333333333336,144
42.916666666666664,147
43,144
43.083333333333336,145
43.166666666666664,146
43.25,148
43.333333333333336,144
43.416666666666664,145
43.5,144
43.583333333333336,145
43.666666666666664,143
43.75,149
43.833333333333336,144
43.916666666666664,148
44,146
44.083333333333336,148
44.166666666666664,145
44.25,146
44.333333333333336,147
44.416666666666664,143
44.5,143
44.583333333333336,144
44.666666666666664,148
44.75,146
44.833333333333336,144
44.916666666666664,146
45,147
45.083333333333336,147
45.166666666666664,149
45.25,147
45.333333333333336,145
45.416666666666664,144
45.5,147
45.583333333333336,147
45.666666666666664,148
45.75,147
45.833333333333336,144
45.916666666666664,148
46,150
46.083333333333336,148
46.166666666666664,147
46.25,143
46.333333333333336,143
46.416666666666664,145
46.5,147
46.583333333333336,144
46.666666666666664,146
46.75,147
46.833333333333336,144
46.916666666666664,143
47,150
47.083333333333336,149
47.166666666666664,145
47.25,151
47.333333333333336,149
47.416666666666664,146
47.5,148
47.583333333333336,145
47.666666666666664,148
47.75,147
47.833333333333336,146
47.916666666666664,147
