"Hours since thread went live","Tsuki ga Michibiku Isekai Douchuu Season 2 • Tsukimichi -Moonlit Fantasy- Season 2 - Episode 20 discussion"
33.333333333333336,973
33.416666666666664,968
33.5,977
33.583333333333336,976
33.666666666666664,973
33.75,975
33.833333333333336,978
33.916666666666664,977
34,979
34.083333333333336,976
34.166666666666664,978
34.25,980
34.333333333333336,978
34.416666666666664,981
34.5,984
34.583333333333336,983
34.666666666666664,980
34.75,986
34.833333333333336,982
34.916666666666664,981
35,982
35.083333333333336,989
35.166666666666664,987
35.25,981
35.333333333333336,987
35.416666666666664,981
35.5,984
35.583333333333336,988
35.666666666666664,980
35.75,984
35.833333333333336,984
35.916666666666664,981
36,981
36.083333333333336,991
36.166666666666664,988
36.25,989
36.333333333333336,982
36.416666666666664,991
36.5,994
36.583333333333336,991
36.666666666666664,990
36.75,992
36.833333333333336,994
36.916666666666664,991
37,993
37.083333333333336,993
37.166666666666664,990
37.25,995
37.333333333333336,991
37.416666666666664,997
37.5,994
37.583333333333336,992
37.666666666666664,994
37.75,994
37.833333333333336,998
37.916666666666664,998
38,1000
38.083333333333336,1000
38.166666666666664,995
38.25,993
38.333333333333336,994
38.416666666666664,996
38.5,994
38.583333333333336,992
38.666666666666664,994
38.75,997
38.833333333333336,997
38.916666666666664,993
39,996
39.083333333333336,995
39.166666666666664,994
39.25,993
39.333333333333336,1000
39.416666666666664,994
39.5,995
39.583333333333336,997
39.666666666666664,996
39.75,996
39.833333333333336,996
39.916666666666664,1000
40,999
40.083333333333336,995
40.166666666666664,999
40.25,993
40.333333333333336,999
40.416666666666664,996
40.5,997
40.583333333333336,996
40.666666666666664,998
40.75,995
40.833333333333336,1000
40.916666666666664,1001
41,994
41.083333333333336,1000
41.166666666666664,1001
41.25,997
41.333333333333336,999
41.416666666666664,997
41.5,997
41.583333333333336,995
41.666666666666664,1001
41.75,997
41.833333333333336,997
41.916666666666664,992
42,995
42.083333333333336,992
42.166666666666664,997
42.25,996
42.333333333333336,1001
42.416666666666664,993
42.5,1002
42.583333333333336,998
42.666666666666664,996
42.75,1001
42.833333333333336,999
42.916666666666664,995
43,996
43.083333333333336,997
43.166666666666664,1000
43.25,996
43.333333333333336,997
43.416666666666664,996
43.5,998
43.583333333333336,1000
43.666666666666664,999
43.75,994
43.833333333333336,1000
43.916666666666664,999
44,997
44.083333333333336,999
44.166666666666664,994
44.25,998
44.333333333333336,998
44.416666666666664,996
44.5,996
44.583333333333336,1000
44.666666666666664,1003
44.75,998
44.833333333333336,1000
44.916666666666664,1000
45,1002
45.083333333333336,1002
45.166666666666664,996
45.25,998
45.333333333333336,1001
45.416666666666664,999
45.5,1002
45.583333333333336,998
45.666666666666664,1000
45.75,1008
45.833333333333336,1006
45.916666666666664,1009
46,1002
46.083333333333336,1006
46.166666666666664,1003
46.25,1005
46.333333333333336,1001
46.416666666666664,1002
46.5,1001
46.583333333333336,1004
46.666666666666664,1005
46.75,1004
46.833333333333336,1003
46.916666666666664,1005
47,1005
47.083333333333336,1005
47.166666666666664,1001
47.25,1003
47.333333333333336,999
47.416666666666664,1002
47.5,1004
47.583333333333336,1000
47.666666666666664,998
47.75,1006
47.833333333333336,1009
47.916666666666664,1007
