"Hours since thread went live","One Piece - Episode 1096 discussion"
17.5,92
17.583333333333332,88
17.666666666666668,90
17.75,89
17.833333333333332,89
17.916666666666668,91
18,90
18.083333333333332,90
18.166666666666668,88
18.25,86
18.333333333333332,86
18.416666666666668,85
18.5,91
18.583333333333332,85
18.666666666666668,88
18.75,87
18.833333333333332,93
18.916666666666668,91
19,90
19.083333333333332,85
19.166666666666668,92
19.25,89
19.333333333333332,89
19.416666666666668,89
19.5,91
19.583333333333332,88
19.666666666666668,90
19.75,92
19.833333333333332,90
19.916666666666668,92
20,94
20.083333333333332,92
20.166666666666668,93
20.25,94
20.333333333333332,94
20.416666666666668,91
20.5,95
20.583333333333332,90
20.666666666666668,94
20.75,96
20.833333333333332,93
20.916666666666668,95
21,96
21.083333333333332,95
21.166666666666668,95
21.25,98
21.333333333333332,92
21.416666666666668,93
21.5,97
21.583333333333332,94
21.666666666666668,95
21.75,99
21.833333333333332,97
21.916666666666668,96
22,95
22.083333333333332,96
22.166666666666668,96
22.25,95
22.333333333333332,97
22.416666666666668,97
22.5,92
22.583333333333332,92
22.666666666666668,93
22.75,94
22.833333333333332,96
22.916666666666668,95
23,97
23.083333333333332,98
23.166666666666668,97
23.25,98
23.333333333333332,97
23.416666666666668,98
23.5,100
23.583333333333332,97
23.666666666666668,99
23.75,95
23.833333333333332,98
23.916666666666668,96
24,96
24.083333333333332,95
24.166666666666668,97
24.25,98
24.333333333333332,94
24.416666666666668,99
24.5,100
24.583333333333332,99
24.666666666666668,99
24.75,96
24.833333333333332,99
24.916666666666668,99
25,101
25.083333333333332,95
25.166666666666668,99
25.25,94
25.333333333333332,95
25.416666666666668,102
25.5,100
25.583333333333332,94
25.666666666666668,99
25.75,98
25.833333333333332,98
25.916666666666668,97
26,98
26.083333333333332,98
26.166666666666668,99
26.25,97
26.333333333333332,99
26.416666666666668,99
26.5,102
26.583333333333332,99
26.666666666666668,101
26.75,100
26.833333333333332,100
26.916666666666668,101
27,100
27.083333333333332,100
27.166666666666668,100
27.25,102
27.333333333333332,103
27.416666666666668,103
27.5,97
27.583333333333332,102
27.666666666666668,99
27.75,99
27.833333333333332,102
27.916666666666668,103
28,101
28.083333333333332,103
28.166666666666668,99
28.25,102
28.333333333333332,97
28.416666666666668,100
28.5,103
28.583333333333332,101
28.666666666666668,101
28.75,101
28.833333333333332,102
28.916666666666668,100
29,101
29.083333333333332,103
29.166666666666668,103
29.25,98
29.333333333333332,101
29.416666666666668,101
29.5,101
29.583333333333332,100
29.666666666666668,100
29.75,101
29.833333333333332,97
29.916666666666668,101
30,100
30.083333333333332,104
30.166666666666668,101
30.25,102
30.333333333333332,101
30.416666666666668,100
30.5,102
30.583333333333332,99
30.666666666666668,100
30.75,103
30.833333333333332,101
30.916666666666668,101
31,102
31.083333333333332,99
31.166666666666668,101
31.25,104
31.333333333333332,99
31.416666666666668,103
31.5,102
31.583333333333332,100
31.666666666666668,101
31.75,101
31.833333333333332,100
31.916666666666668,102
32,104
32.083333333333336,104
32.166666666666664,104
32.25,102
32.333333333333336,103
32.416666666666664,103
32.5,100
32.583333333333336,104
32.666666666666664,101
32.75,102
32.833333333333336,104
32.916666666666664,104
33,101
33.083333333333336,99
33.166666666666664,97
33.25,99
33.333333333333336,103
33.416666666666664,98
33.5,99
33.583333333333336,98
33.666666666666664,103
33.75,102
33.833333333333336,104
33.916666666666664,99
34,101
34.083333333333336,104
34.166666666666664,104
34.25,106
34.333333333333336,104
34.416666666666664,102
34.5,101
34.583333333333336,101
34.666666666666664,102
34.75,104
34.833333333333336,101
34.916666666666664,101
35,103
35.083333333333336,104
35.166666666666664,106
35.25,100
35.333333333333336,106
35.416666666666664,104
35.5,106
35.583333333333336,102
35.666666666666664,99
35.75,100
35.833333333333336,102
35.916666666666664,102
36,103
36.083333333333336,101
36.166666666666664,103
36.25,100
36.333333333333336,100
36.416666666666664,101
36.5,100
36.583333333333336,100
36.666666666666664,101
36.75,100
36.833333333333336,100
36.916666666666664,103
37,104
37.083333333333336,103
37.166666666666664,107
37.25,104
37.333333333333336,106
37.416666666666664,103
37.5,105
37.583333333333336,105
37.666666666666664,107
37.75,100
37.833333333333336,102
37.916666666666664,104
38,102
38.083333333333336,102
38.166666666666664,104
38.25,102
38.333333333333336,106
38.416666666666664,103
38.5,99
38.583333333333336,102
38.666666666666664,100
38.75,100
38.833333333333336,105
38.916666666666664,101
39,102
39.083333333333336,102
39.166666666666664,103
39.25,103
39.333333333333336,104
39.416666666666664,102
39.5,104
39.583333333333336,101
39.666666666666664,105
39.75,108
39.833333333333336,104
39.916666666666664,105
40,102
40.083333333333336,106
40.166666666666664,101
40.25,108
40.333333333333336,104
40.416666666666664,108
40.5,106
40.583333333333336,100
40.666666666666664,105
40.75,104
40.833333333333336,103
40.916666666666664,105
41,102
41.083333333333336,108
41.166666666666664,105
41.25,108
41.333333333333336,102
41.416666666666664,107
41.5,103
41.583333333333336,103
41.666666666666664,105
41.75,104
41.833333333333336,103
41.916666666666664,102
42,104
42.083333333333336,107
42.166666666666664,103
42.25,104
42.333333333333336,106
42.416666666666664,107
42.5,100
42.583333333333336,107
42.666666666666664,105
42.75,106
42.833333333333336,104
42.916666666666664,103
43,104
43.083333333333336,106
43.166666666666664,105
43.25,105
43.333333333333336,108
43.416666666666664,103
43.5,106
43.583333333333336,101
43.666666666666664,103
43.75,105
43.833333333333336,104
43.916666666666664,104
44,108
44.083333333333336,105
44.166666666666664,104
44.25,104
44.333333333333336,106
44.416666666666664,107
44.5,104
44.583333333333336,104
44.666666666666664,106
44.75,105
44.833333333333336,104
44.916666666666664,109
45,106
45.083333333333336,108
45.166666666666664,103
45.25,106
45.333333333333336,105
45.416666666666664,108
45.5,102
45.583333333333336,101
45.666666666666664,108
45.75,104
45.833333333333336,102
45.916666666666664,106
46,102
46.083333333333336,103
46.166666666666664,105
46.25,101
46.333333333333336,105
46.416666666666664,106
46.5,107
46.583333333333336,101
46.666666666666664,105
46.75,106
46.833333333333336,109
46.916666666666664,107
47,107
47.083333333333336,104
47.166666666666664,103
47.25,103
47.333333333333336,106
47.416666666666664,103
47.5,108
47.583333333333336,106
47.666666666666664,105
47.75,110
47.833333333333336,108
47.916666666666664,103
