"Hours since thread went live","Yuru Camp△ Season 3 • Laid-Back Camp Season 3 - Episode 3 discussion"
43.5,730
43.583333333333336,728
43.666666666666664,723
43.75,729
43.833333333333336,728
43.916666666666664,724
44,724
44.083333333333336,731
44.166666666666664,728
44.25,727
44.333333333333336,722
44.416666666666664,726
44.5,733
44.583333333333336,733
44.666666666666664,729
44.75,730
44.833333333333336,731
44.916666666666664,727
45,730
45.083333333333336,728
45.166666666666664,729
45.25,730
45.333333333333336,731
45.416666666666664,730
45.5,729
45.583333333333336,727
45.666666666666664,725
45.75,730
45.833333333333336,729
45.916666666666664,732
46,728
46.083333333333336,725
46.166666666666664,723
46.25,725
46.333333333333336,729
46.416666666666664,727
46.5,730
46.583333333333336,731
46.666666666666664,724
46.75,726
46.833333333333336,727
46.916666666666664,731
47,729
47.083333333333336,731
47.166666666666664,726
47.25,730
47.333333333333336,729
47.416666666666664,729
47.5,730
47.583333333333336,729
47.666666666666664,726
47.75,733
47.833333333333336,735
47.916666666666664,729
