"Hours since thread went live","One Piece - Episode 1101 discussion"
22,205
22.083333333333332,206
22.166666666666668,205
22.25,204
22.333333333333332,207
22.416666666666668,213
22.5,209
22.583333333333332,210
22.666666666666668,210
22.75,210
22.833333333333332,211
22.916666666666668,212
23,213
23.083333333333332,212
23.166666666666668,211
23.25,209
23.333333333333332,212
23.416666666666668,212
23.5,216
23.583333333333332,209
23.666666666666668,213
23.75,214
23.833333333333332,217
23.916666666666668,219
24,214
24.083333333333332,214
24.166666666666668,212
24.25,214
24.333333333333332,219
24.416666666666668,218
24.5,221
24.583333333333332,216
24.666666666666668,216
24.75,220
24.833333333333332,219
24.916666666666668,218
25,218
25.083333333333332,220
25.166666666666668,221
25.25,220
25.333333333333332,220
25.416666666666668,219
25.5,219
25.583333333333332,217
25.666666666666668,220
25.75,224
25.833333333333332,220
25.916666666666668,224
26,222
26.083333333333332,218
26.166666666666668,220
26.25,221
26.333333333333332,220
26.416666666666668,224
26.5,219
26.583333333333332,219
26.666666666666668,217
26.75,219
26.833333333333332,224
26.916666666666668,219
27,222
27.083333333333332,224
27.166666666666668,220
27.25,223
27.333333333333332,224
27.416666666666668,222
27.5,223
27.583333333333332,222
27.666666666666668,222
27.75,222
27.833333333333332,222
27.916666666666668,226
28,220
28.083333333333332,223
28.166666666666668,225
28.25,222
28.333333333333332,221
28.416666666666668,219
28.5,225
28.583333333333332,222
28.666666666666668,221
28.75,225
28.833333333333332,223
28.916666666666668,225
29,222
29.083333333333332,222
29.166666666666668,224
29.25,221
29.333333333333332,222
29.416666666666668,219
29.5,222
29.583333333333332,225
29.666666666666668,221
29.75,218
29.833333333333332,221
29.916666666666668,219
30,222
30.083333333333332,224
30.166666666666668,225
30.25,223
30.333333333333332,221
30.416666666666668,223
30.5,221
30.583333333333332,221
30.666666666666668,219
30.75,218
30.833333333333332,222
30.916666666666668,221
31,222
31.083333333333332,226
31.166666666666668,223
31.25,220
31.333333333333332,223
31.416666666666668,223
31.5,223
31.583333333333332,227
31.666666666666668,225
31.75,223
31.833333333333332,225
31.916666666666668,223
32,228
32.083333333333336,226
32.166666666666664,227
32.25,226
32.333333333333336,229
32.416666666666664,227
32.5,223
32.583333333333336,224
32.666666666666664,225
32.75,221
32.833333333333336,223
32.916666666666664,226
33,224
33.083333333333336,226
33.166666666666664,225
33.25,225
33.333333333333336,222
33.416666666666664,225
33.5,226
33.583333333333336,226
33.666666666666664,226
33.75,222
33.833333333333336,225
33.916666666666664,227
34,225
34.083333333333336,228
34.166666666666664,222
34.25,226
34.333333333333336,226
34.416666666666664,228
34.5,226
34.583333333333336,226
34.666666666666664,224
34.75,226
34.833333333333336,227
34.916666666666664,222
35,226
35.083333333333336,226
35.166666666666664,228
35.25,226
35.333333333333336,227
35.416666666666664,230
35.5,229
35.583333333333336,227
35.666666666666664,224
35.75,226
35.833333333333336,228
35.916666666666664,228
36,226
36.083333333333336,230
36.166666666666664,226
36.25,230
36.333333333333336,228
36.416666666666664,231
36.5,227
36.583333333333336,225
36.666666666666664,230
36.75,229
36.833333333333336,226
36.916666666666664,228
37,231
37.083333333333336,229
37.166666666666664,230
37.25,228
37.333333333333336,228
37.416666666666664,228
37.5,229
37.583333333333336,229
37.666666666666664,228
37.75,227
37.833333333333336,229
37.916666666666664,227
38,231
38.083333333333336,228
38.166666666666664,228
38.25,225
38.333333333333336,232
38.416666666666664,230
38.5,229
38.583333333333336,229
38.666666666666664,228
38.75,233
38.833333333333336,228
38.916666666666664,227
39,227
39.083333333333336,227
39.166666666666664,227
39.25,226
39.333333333333336,228
39.416666666666664,229
39.5,232
39.583333333333336,232
39.666666666666664,231
39.75,232
39.833333333333336,231
39.916666666666664,227
40,232
40.083333333333336,228
40.166666666666664,229
40.25,230
40.333333333333336,230
40.416666666666664,230
40.5,231
40.583333333333336,230
40.666666666666664,231
40.75,233
40.833333333333336,233
40.916666666666664,232
41,230
41.083333333333336,230
41.166666666666664,231
41.25,235
41.333333333333336,231
41.416666666666664,235
41.5,232
41.583333333333336,231
41.666666666666664,230
41.75,231
41.833333333333336,233
41.916666666666664,232
42,232
42.083333333333336,231
42.166666666666664,229
42.25,231
42.916666666666664,232
43,233
43.083333333333336,230
43.166666666666664,229
43.25,233
43.333333333333336,233
43.416666666666664,231
43.5,233
43.583333333333336,229
43.666666666666664,234
43.75,234
43.833333333333336,229
43.916666666666664,232
44,235
44.083333333333336,229
44.166666666666664,229
44.25,234
44.333333333333336,232
44.416666666666664,231
44.5,229
44.583333333333336,235
44.666666666666664,230
44.75,232
44.833333333333336,232
44.916666666666664,234
45,229
45.083333333333336,233
45.166666666666664,234
45.25,233
45.333333333333336,236
45.416666666666664,232
45.5,235
45.583333333333336,230
45.666666666666664,234
45.75,235
45.833333333333336,234
45.916666666666664,235
46,233
46.083333333333336,234
46.166666666666664,233
46.25,233
46.333333333333336,233
46.416666666666664,238
46.5,236
46.583333333333336,235
46.666666666666664,235
46.75,239
46.833333333333336,235
46.916666666666664,235
47,236
47.083333333333336,232
47.166666666666664,233
47.25,238
47.333333333333336,233
47.416666666666664,232
47.5,235
47.583333333333336,236
47.666666666666664,238
47.75,235
47.833333333333336,238
47.916666666666664,235
