"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 12 discussion"
35.583333333333336,176
35.666666666666664,174
35.75,175
35.833333333333336,178
35.916666666666664,179
36,178
36.083333333333336,174
36.166666666666664,173
36.25,178
36.333333333333336,177
36.416666666666664,175
36.5,178
36.583333333333336,176
36.666666666666664,175
36.75,181
36.833333333333336,180
36.916666666666664,179
37,179
37.083333333333336,174
37.166666666666664,176
37.25,177
37.333333333333336,179
37.416666666666664,177
37.5,175
37.583333333333336,178
37.666666666666664,176
37.75,176
37.833333333333336,176
37.916666666666664,181
38,179
38.083333333333336,175
38.166666666666664,174
38.25,177
38.333333333333336,178
38.416666666666664,177
38.5,181
38.583333333333336,180
38.666666666666664,180
38.75,180
38.833333333333336,175
38.916666666666664,181
39,178
39.083333333333336,176
39.166666666666664,178
39.25,175
39.333333333333336,176
39.416666666666664,176
39.5,176
39.583333333333336,181
39.666666666666664,179
39.75,177
39.833333333333336,176
39.916666666666664,177
40,181
40.083333333333336,180
40.166666666666664,178
40.25,177
40.333333333333336,178
40.416666666666664,180
40.5,182
40.583333333333336,178
40.666666666666664,179
40.75,180
40.833333333333336,176
40.916666666666664,179
41,179
41.083333333333336,176
41.166666666666664,183
41.25,175
41.333333333333336,182
41.416666666666664,182
41.5,178
41.583333333333336,178
41.666666666666664,179
41.75,176
41.833333333333336,180
41.916666666666664,182
42,178
42.083333333333336,180
42.166666666666664,179
42.25,177
42.333333333333336,179
42.416666666666664,180
42.5,177
42.583333333333336,179
42.666666666666664,177
42.75,181
42.833333333333336,179
42.916666666666664,179
43,183
43.083333333333336,177
43.166666666666664,181
43.25,180
43.333333333333336,179
43.416666666666664,181
43.5,177
43.583333333333336,179
43.666666666666664,182
43.75,183
43.833333333333336,181
43.916666666666664,178
44,180
44.083333333333336,182
44.166666666666664,176
44.25,181
44.333333333333336,181
44.416666666666664,181
44.5,182
44.583333333333336,181
44.666666666666664,178
44.75,178
44.833333333333336,182
44.916666666666664,185
45,184
45.083333333333336,185
45.166666666666664,183
45.25,180
45.333333333333336,184
45.416666666666664,185
45.5,186
45.583333333333336,182
45.666666666666664,184
45.75,188
45.833333333333336,182
45.916666666666664,182
46,185
46.083333333333336,185
46.166666666666664,184
46.25,182
46.333333333333336,187
46.416666666666664,185
46.5,183
46.583333333333336,182
46.666666666666664,184
46.75,186
46.833333333333336,183
46.916666666666664,180
47,181
47.083333333333336,181
47.166666666666664,186
47.25,182
47.333333333333336,185
47.416666666666664,186
47.5,186
47.583333333333336,183
47.666666666666664,185
47.75,186
47.833333333333336,184
47.916666666666664,182
