"Hours since thread went live","One Piece - Episode 1097 discussion"
39.25,93
39.333333333333336,93
39.416666666666664,92
39.5,89
39.583333333333336,94
39.666666666666664,87
39.75,91
39.833333333333336,90
39.916666666666664,92
40,92
40.083333333333336,91
40.166666666666664,91
40.25,91
40.333333333333336,91
40.416666666666664,92
40.5,95
40.583333333333336,91
40.666666666666664,89
40.75,92
40.833333333333336,90
40.916666666666664,90
41,91
41.083333333333336,89
41.166666666666664,93
41.25,91
41.333333333333336,88
41.416666666666664,91
41.5,92
41.583333333333336,89
41.666666666666664,88
41.75,87
41.833333333333336,89
41.916666666666664,87
42,91
42.083333333333336,93
42.166666666666664,92
42.25,91
42.333333333333336,92
42.416666666666664,93
42.5,92
42.583333333333336,93
42.666666666666664,90
42.75,94
42.833333333333336,93
42.916666666666664,90
43,91
43.083333333333336,94
43.166666666666664,91
43.25,95
43.333333333333336,90
43.416666666666664,91
43.5,92
43.583333333333336,92
43.666666666666664,91
43.75,88
43.833333333333336,87
43.916666666666664,92
44,93
44.083333333333336,88
44.166666666666664,89
44.25,90
44.333333333333336,91
44.416666666666664,90
44.5,94
44.583333333333336,92
44.666666666666664,90
44.75,91
44.833333333333336,90
44.916666666666664,90
45,94
45.083333333333336,88
45.166666666666664,89
45.25,88
45.333333333333336,87
45.416666666666664,93
45.5,91
45.583333333333336,92
45.666666666666664,92
45.75,90
45.833333333333336,90
45.916666666666664,95
46,92
46.083333333333336,91
46.166666666666664,95
46.25,92
46.333333333333336,91
46.416666666666664,91
46.5,92
46.583333333333336,93
46.666666666666664,87
46.75,94
46.833333333333336,91
46.916666666666664,90
47,89
47.083333333333336,91
47.166666666666664,91
47.25,90
47.333333333333336,92
47.416666666666664,89
47.5,89
47.583333333333336,89
47.666666666666664,94
47.75,90
47.833333333333336,91
47.916666666666664,91
