"Hours since thread went live","Ninja Kamui - Episode 10 discussion"
35.583333333333336,127
35.666666666666664,127
35.75,126
35.833333333333336,130
35.916666666666664,124
36,125
36.083333333333336,130
36.166666666666664,125
36.25,129
36.333333333333336,131
36.416666666666664,128
36.5,128
36.583333333333336,128
36.666666666666664,132
36.75,128
36.833333333333336,128
36.916666666666664,128
37,126
37.083333333333336,125
37.166666666666664,130
37.25,129
37.333333333333336,130
37.416666666666664,126
37.5,126
37.583333333333336,127
37.666666666666664,125
37.75,125
37.833333333333336,131
37.916666666666664,130
38,128
38.083333333333336,128
38.166666666666664,126
38.25,125
38.333333333333336,128
38.416666666666664,126
38.5,128
38.583333333333336,128
38.666666666666664,129
38.75,125
38.833333333333336,131
38.916666666666664,130
39,133
39.083333333333336,128
39.166666666666664,126
39.25,132
39.333333333333336,132
39.416666666666664,130
39.5,131
39.583333333333336,131
39.666666666666664,126
39.75,132
39.833333333333336,129
39.916666666666664,128
40,130
40.083333333333336,127
40.166666666666664,133
40.25,127
40.333333333333336,130
40.416666666666664,127
40.5,130
40.583333333333336,130
40.666666666666664,129
40.75,128
40.833333333333336,127
40.916666666666664,130
41,132
41.083333333333336,130
41.166666666666664,132
41.25,134
41.333333333333336,127
41.416666666666664,130
41.5,126
41.583333333333336,132
41.666666666666664,129
41.75,128
41.833333333333336,128
41.916666666666664,131
42,131
42.083333333333336,132
42.166666666666664,128
42.583333333333336,133
42.666666666666664,129
42.75,131
42.833333333333336,129
42.916666666666664,129
43,130
43.083333333333336,132
43.166666666666664,132
43.25,129
43.333333333333336,128
43.416666666666664,128
43.5,131
43.583333333333336,129
43.666666666666664,132
43.75,130
43.833333333333336,129
43.916666666666664,135
44,131
44.083333333333336,133
44.166666666666664,132
44.25,127
44.333333333333336,131
44.416666666666664,135
44.5,130
44.583333333333336,133
44.666666666666664,132
44.75,131
44.833333333333336,129
44.916666666666664,127
45,131
45.083333333333336,130
45.166666666666664,130
45.25,129
45.333333333333336,133
45.416666666666664,128
45.5,131
45.583333333333336,132
45.666666666666664,130
45.75,132
45.833333333333336,132
45.916666666666664,130
46,129
46.083333333333336,133
46.166666666666664,134
46.25,132
46.333333333333336,135
46.416666666666664,131
46.5,133
46.583333333333336,134
46.666666666666664,130
46.75,129
46.833333333333336,134
46.916666666666664,133
47,129
47.083333333333336,132
47.166666666666664,131
47.25,129
47.333333333333336,132
47.416666666666664,132
47.5,128
47.583333333333336,132
47.666666666666664,132
47.75,134
47.833333333333336,129
47.916666666666664,130
