"Hours since thread went live","Jantama Kan!! • Mahjong Soul Kan!! - Episode 3 discussion"
39.083333333333336,17
39.166666666666664,18
39.25,17
39.333333333333336,17
39.416666666666664,16
39.5,19
39.583333333333336,18
39.666666666666664,15
39.75,18
39.833333333333336,15
39.916666666666664,17
40,17
40.083333333333336,18
40.166666666666664,19
40.25,18
40.333333333333336,19
40.416666666666664,17
40.5,17
40.583333333333336,17
40.666666666666664,16
40.75,16
40.833333333333336,19
40.916666666666664,19
41,16
41.083333333333336,18
41.166666666666664,16
41.25,17
41.333333333333336,17
41.416666666666664,15
41.5,19
41.583333333333336,16
41.666666666666664,19
41.75,16
41.833333333333336,19
41.916666666666664,19
42,16
42.083333333333336,18
42.166666666666664,16
42.25,17
42.333333333333336,16
42.416666666666664,19
42.5,16
42.583333333333336,18
42.666666666666664,18
42.75,18
42.833333333333336,16
42.916666666666664,19
43,17
43.083333333333336,17
43.166666666666664,18
43.25,19
43.333333333333336,15
43.416666666666664,19
43.5,18
43.583333333333336,17
43.666666666666664,17
43.75,18
43.833333333333336,17
43.916666666666664,17
44,16
44.083333333333336,15
44.166666666666664,17
44.25,18
44.333333333333336,17
44.416666666666664,15
44.5,18
44.583333333333336,17
44.666666666666664,17
44.75,17
44.833333333333336,18
44.916666666666664,18
45,16
45.083333333333336,17
45.166666666666664,16
45.25,17
45.333333333333336,17
45.416666666666664,16
45.5,19
45.583333333333336,17
45.666666666666664,17
45.75,18
45.833333333333336,15
45.916666666666664,15
46,16
46.083333333333336,17
46.166666666666664,17
46.25,17
46.333333333333336,16
46.416666666666664,16
46.5,19
46.583333333333336,17
46.666666666666664,18
46.75,17
46.833333333333336,16
46.916666666666664,16
47,17
47.083333333333336,16
47.166666666666664,16
47.25,15
47.333333333333336,17
47.416666666666664,17
47.5,17
47.583333333333336,16
47.666666666666664,17
47.75,15
47.833333333333336,15
47.916666666666664,15
