"Hours since thread went live","Yozakura-san Chi no Daisakusen • Mission: Yozakura Family - Episode 2 discussion"
21.666666666666668,516
21.75,513
21.833333333333332,517
21.916666666666668,514
22,515
22.083333333333332,516
22.166666666666668,521
22.25,522
22.333333333333332,522
22.416666666666668,516
22.5,515
22.583333333333332,516
22.666666666666668,514
22.75,513
22.833333333333332,519
22.916666666666668,516
23,514
23.083333333333332,520
23.166666666666668,525
23.25,525
23.333333333333332,520
23.416666666666668,521
23.5,525
23.583333333333332,527
23.666666666666668,522
23.75,527
23.833333333333332,522
23.916666666666668,528
24,527
24.083333333333332,530
24.166666666666668,527
24.25,524
24.333333333333332,532
24.416666666666668,530
24.5,531
24.583333333333332,529
24.666666666666668,532
24.75,531
24.833333333333332,526
24.916666666666668,534
25,528
25.083333333333332,538
25.166666666666668,535
25.25,535
25.333333333333332,533
25.416666666666668,534
25.5,538
25.583333333333332,532
25.666666666666668,529
25.75,534
25.833333333333332,534
25.916666666666668,532
26,531
26.083333333333332,538
26.166666666666668,533
26.25,534
26.333333333333332,533
26.416666666666668,539
26.5,538
26.583333333333332,537
26.666666666666668,536
26.75,535
26.833333333333332,535
26.916666666666668,539
27,543
27.083333333333332,538
27.166666666666668,542
27.25,543
27.333333333333332,537
27.416666666666668,538
27.5,542
27.583333333333332,538
27.666666666666668,540
27.75,542
27.833333333333332,545
27.916666666666668,544
28,540
28.083333333333332,545
28.166666666666668,546
28.25,546
28.333333333333332,547
28.416666666666668,541
28.5,548
28.583333333333332,544
28.666666666666668,547
28.75,545
28.833333333333332,540
28.916666666666668,542
29,546
29.083333333333332,540
29.166666666666668,546
29.25,545
29.333333333333332,541
29.416666666666668,544
29.5,551
29.583333333333332,544
29.666666666666668,547
29.75,551
29.833333333333332,546
29.916666666666668,548
30,550
30.083333333333332,548
30.166666666666668,547
30.25,546
30.333333333333332,544
30.416666666666668,548
30.5,548
30.583333333333332,552
30.666666666666668,555
30.75,556
30.833333333333332,554
30.916666666666668,554
31,554
31.083333333333332,546
31.166666666666668,555
31.25,547
31.333333333333332,547
31.416666666666668,553
31.5,553
31.583333333333332,556
31.666666666666668,551
31.75,549
31.833333333333332,552
31.916666666666668,551
32,558
32.083333333333336,555
32.166666666666664,555
32.25,558
32.333333333333336,553
32.416666666666664,552
32.5,556
32.583333333333336,556
32.666666666666664,552
32.75,552
32.833333333333336,556
32.916666666666664,554
33,557
33.083333333333336,557
33.166666666666664,561
33.25,563
33.333333333333336,553
33.416666666666664,555
33.5,559
33.583333333333336,552
33.666666666666664,558
33.75,554
33.833333333333336,558
33.916666666666664,560
34,555
34.083333333333336,560
34.166666666666664,555
34.25,563
34.333333333333336,560
34.416666666666664,564
34.5,561
34.583333333333336,557
34.666666666666664,559
34.75,558
34.833333333333336,555
34.916666666666664,558
35,560
35.083333333333336,562
35.166666666666664,563
35.25,561
35.333333333333336,562
35.416666666666664,560
35.5,563
35.583333333333336,560
35.666666666666664,564
35.75,566
35.833333333333336,561
35.916666666666664,559
36,562
36.083333333333336,566
36.166666666666664,562
36.25,564
36.333333333333336,564
36.416666666666664,566
36.5,561
36.583333333333336,559
36.666666666666664,563
36.75,564
36.833333333333336,561
36.916666666666664,563
37,560
37.083333333333336,562
37.166666666666664,557
37.25,562
37.333333333333336,560
37.416666666666664,557
37.5,562
37.583333333333336,560
37.666666666666664,556
37.75,561
37.833333333333336,561
37.916666666666664,565
38,557
38.083333333333336,564
38.166666666666664,562
38.25,567
38.333333333333336,559
38.416666666666664,568
38.5,566
38.583333333333336,560
38.666666666666664,567
38.75,559
38.833333333333336,558
38.916666666666664,563
39,566
39.083333333333336,560
39.166666666666664,562
39.25,567
39.333333333333336,565
39.416666666666664,564
39.5,565
39.583333333333336,567
39.666666666666664,570
39.75,572
39.833333333333336,562
39.916666666666664,569
40,568
40.083333333333336,572
40.166666666666664,562
40.25,566
40.666666666666664,565
40.75,563
40.833333333333336,564
40.916666666666664,567
41,568
41.083333333333336,564
41.166666666666664,565
41.25,570
41.333333333333336,564
41.416666666666664,569
41.5,569
41.583333333333336,566
41.666666666666664,567
41.75,564
41.833333333333336,568
41.916666666666664,566
42,569
42.083333333333336,564
42.166666666666664,570
42.25,574
42.333333333333336,568
42.416666666666664,568
42.5,568
42.583333333333336,572
42.666666666666664,570
42.75,576
42.833333333333336,565
42.916666666666664,575
43,566
43.083333333333336,574
43.166666666666664,572
43.25,571
43.333333333333336,569
43.416666666666664,568
43.5,571
43.583333333333336,570
43.666666666666664,571
43.75,577
43.833333333333336,576
43.916666666666664,575
44,569
44.083333333333336,570
44.166666666666664,577
44.25,569
44.333333333333336,568
44.416666666666664,573
44.5,571
44.583333333333336,569
44.666666666666664,574
44.75,577
44.833333333333336,569
44.916666666666664,570
45,571
45.083333333333336,574
45.166666666666664,574
45.25,570
45.333333333333336,579
45.416666666666664,575
45.5,575
45.583333333333336,576
45.666666666666664,578
45.75,573
45.833333333333336,578
45.916666666666664,576
46,575
46.083333333333336,581
46.166666666666664,580
46.25,580
46.333333333333336,580
46.416666666666664,574
46.5,580
46.583333333333336,574
46.666666666666664,581
46.75,583
46.833333333333336,582
46.916666666666664,581
47,574
47.083333333333336,577
47.166666666666664,578
47.25,576
47.333333333333336,583
47.416666666666664,578
47.5,580
47.583333333333336,578
47.666666666666664,577
47.75,579
47.833333333333336,577
47.916666666666664,583
