"Hours since thread went live","Yuru Camp△ Season 3 • Laid-Back Camp Season 3 - Episode 6 discussion"
16.916666666666668,523
17,518
17.083333333333332,521
17.166666666666668,516
17.25,515
17.333333333333332,521
17.416666666666668,516
17.5,521
17.583333333333332,520
17.666666666666668,516
17.75,523
17.833333333333332,526
17.916666666666668,524
18,516
18.083333333333332,523
18.166666666666668,524
18.25,519
18.333333333333332,526
18.416666666666668,518
18.5,524
18.583333333333332,520
18.666666666666668,522
18.75,528
18.833333333333332,531
18.916666666666668,531
19,524
19.083333333333332,530
19.166666666666668,526
19.25,530
19.333333333333332,531
19.416666666666668,532
19.5,529
19.583333333333332,533
19.666666666666668,530
19.75,537
19.833333333333332,530
19.916666666666668,536
20,536
20.083333333333332,538
20.166666666666668,537
20.25,531
20.333333333333332,536
20.416666666666668,538
20.5,533
20.583333333333332,539
20.666666666666668,541
20.75,535
20.833333333333332,539
20.916666666666668,535
21,546
21.083333333333332,542
21.166666666666668,540
21.25,544
21.333333333333332,544
21.416666666666668,540
21.5,538
21.583333333333332,539
21.666666666666668,541
21.75,544
21.833333333333332,543
21.916666666666668,548
22,540
22.083333333333332,549
22.166666666666668,543
22.25,543
22.333333333333332,547
22.416666666666668,543
22.5,546
22.583333333333332,540
22.666666666666668,546
22.75,549
22.833333333333332,545
22.916666666666668,548
23,550
23.083333333333332,546
23.166666666666668,550
23.25,552
23.333333333333332,552
23.416666666666668,552
23.5,554
23.583333333333332,551
23.666666666666668,555
23.75,553
23.833333333333332,554
23.916666666666668,553
24,560
24.083333333333332,558
24.166666666666668,561
24.25,555
24.333333333333332,561
24.416666666666668,559
24.5,556
24.583333333333332,560
24.666666666666668,558
24.75,559
24.833333333333332,563
24.916666666666668,558
25,563
25.083333333333332,562
25.166666666666668,562
25.25,562
25.333333333333332,558
25.416666666666668,566
25.5,562
25.583333333333332,563
25.666666666666668,565
25.75,565
25.833333333333332,564
25.916666666666668,562
26,566
26.083333333333332,566
26.166666666666668,564
26.25,567
26.333333333333332,568
26.416666666666668,569
26.5,565
26.583333333333332,566
26.666666666666668,568
26.75,571
26.833333333333332,569
26.916666666666668,569
27,563
27.083333333333332,570
27.166666666666668,570
27.25,564
27.333333333333332,568
27.416666666666668,565
27.5,572
27.583333333333332,564
27.666666666666668,570
27.75,567
27.833333333333332,570
27.916666666666668,571
28,572
28.083333333333332,572
28.166666666666668,575
28.25,579
28.333333333333332,575
28.416666666666668,576
28.5,574
28.583333333333332,577
28.666666666666668,580
28.75,581
28.833333333333332,577
28.916666666666668,580
29,576
29.083333333333332,579
29.166666666666668,579
29.25,579
29.333333333333332,577
29.416666666666668,578
29.5,580
29.583333333333332,582
29.666666666666668,585
29.75,579
29.833333333333332,580
29.916666666666668,579
30,585
30.083333333333332,579
30.166666666666668,582
30.25,585
30.333333333333332,581
30.416666666666668,582
30.5,583
30.583333333333332,586
30.666666666666668,587
30.75,578
30.833333333333332,583
30.916666666666668,577
31,580
31.083333333333332,586
31.166666666666668,585
31.25,581
31.333333333333332,591
31.416666666666668,579
31.5,585
31.583333333333332,585
31.666666666666668,579
31.75,588
31.833333333333332,583
31.916666666666668,582
32,584
32.083333333333336,583
32.166666666666664,583
32.25,582
32.333333333333336,586
32.416666666666664,581
32.5,588
32.583333333333336,589
32.666666666666664,583
32.75,589
32.833333333333336,590
32.916666666666664,588
33,595
33.083333333333336,588
33.166666666666664,592
33.25,585
33.333333333333336,593
33.416666666666664,590
33.5,593
33.583333333333336,584
33.666666666666664,588
33.75,588
33.833333333333336,591
33.916666666666664,587
34,596
34.083333333333336,591
34.166666666666664,596
34.25,595
34.333333333333336,597
34.416666666666664,595
34.5,593
34.583333333333336,588
34.666666666666664,594
34.75,597
34.833333333333336,592
34.916666666666664,595
35,597
35.083333333333336,587
35.166666666666664,588
35.25,594
35.333333333333336,592
35.416666666666664,591
35.5,591
35.583333333333336,590
35.666666666666664,590
35.75,592
35.833333333333336,598
35.916666666666664,598
36,591
36.083333333333336,589
36.166666666666664,589
36.25,586
36.333333333333336,590
36.416666666666664,596
36.5,595
36.583333333333336,597
36.666666666666664,599
36.75,599
36.833333333333336,595
36.916666666666664,597
37,594
37.083333333333336,597
37.166666666666664,589
37.25,596
37.333333333333336,594
37.416666666666664,594
37.5,590
37.583333333333336,595
37.666666666666664,597
37.75,595
37.833333333333336,593
37.916666666666664,594
38,591
38.083333333333336,592
38.166666666666664,597
38.25,597
38.333333333333336,593
38.416666666666664,591
38.5,592
38.583333333333336,596
38.666666666666664,593
38.75,599
38.833333333333336,596
38.916666666666664,598
39,603
39.083333333333336,591
39.166666666666664,600
39.25,600
39.333333333333336,595
39.416666666666664,594
39.5,598
39.583333333333336,603
39.666666666666664,600
39.75,597
39.833333333333336,599
39.916666666666664,595
40,597
40.083333333333336,595
40.166666666666664,592
40.25,601
40.333333333333336,602
40.416666666666664,602
40.5,598
40.583333333333336,600
40.666666666666664,602
40.75,600
40.833333333333336,598
40.916666666666664,602
41,605
41.083333333333336,604
41.166666666666664,600
41.25,603
41.333333333333336,602
41.416666666666664,606
41.5,599
41.583333333333336,606
41.666666666666664,598
41.75,604
41.833333333333336,609
41.916666666666664,599
42,601
42.083333333333336,607
42.166666666666664,602
42.25,599
42.333333333333336,604
42.416666666666664,607
42.5,598
42.583333333333336,604
42.666666666666664,604
42.75,606
42.833333333333336,605
42.916666666666664,607
43,607
43.083333333333336,603
43.166666666666664,606
43.25,610
43.333333333333336,609
43.416666666666664,602
43.5,610
43.583333333333336,609
43.666666666666664,607
43.75,607
43.833333333333336,607
43.916666666666664,608
44,609
44.083333333333336,603
44.166666666666664,603
44.25,605
44.333333333333336,605
44.416666666666664,613
44.5,604
44.583333333333336,608
44.666666666666664,603
44.75,607
44.833333333333336,604
44.916666666666664,607
45,612
45.083333333333336,608
45.166666666666664,603
45.25,608
45.333333333333336,609
45.416666666666664,610
45.5,607
45.583333333333336,604
45.666666666666664,609
45.75,610
45.833333333333336,607
45.916666666666664,611
46,612
46.083333333333336,604
46.166666666666664,608
46.25,608
46.333333333333336,612
46.416666666666664,604
46.5,608
46.583333333333336,603
46.666666666666664,607
46.75,606
46.833333333333336,609
46.916666666666664,608
47,611
47.083333333333336,613
47.166666666666664,610
47.25,605
47.333333333333336,608
47.416666666666664,604
47.5,608
47.583333333333336,606
47.666666666666664,603
47.75,607
47.833333333333336,603
47.916666666666664,609
