"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 3 discussion"
35.583333333333336,85
35.666666666666664,84
35.75,86
35.833333333333336,87
35.916666666666664,85
36,81
36.083333333333336,83
36.166666666666664,82
36.25,82
36.333333333333336,86
36.416666666666664,84
36.5,87
36.583333333333336,87
36.666666666666664,88
36.75,83
36.833333333333336,87
36.916666666666664,85
37,84
37.083333333333336,87
37.166666666666664,82
37.25,84
37.333333333333336,83
37.416666666666664,87
37.5,88
37.583333333333336,81
37.666666666666664,88
37.75,83
37.833333333333336,84
37.916666666666664,86
38,82
38.083333333333336,85
38.166666666666664,83
38.25,85
38.333333333333336,86
38.416666666666664,86
38.5,87
38.583333333333336,86
38.666666666666664,85
38.75,87
38.833333333333336,83
38.916666666666664,85
39,87
39.083333333333336,86
39.166666666666664,88
39.25,86
39.333333333333336,85
39.416666666666664,88
39.5,83
39.583333333333336,89
39.666666666666664,82
39.75,82
39.833333333333336,84
39.916666666666664,89
40,82
40.083333333333336,85
40.166666666666664,85
40.25,83
40.333333333333336,87
40.416666666666664,86
40.5,82
40.583333333333336,86
40.666666666666664,89
40.75,90
40.833333333333336,86
40.916666666666664,86
41,85
41.083333333333336,85
41.166666666666664,85
41.25,85
41.333333333333336,89
41.416666666666664,85
41.5,86
41.583333333333336,90
41.666666666666664,85
41.75,83
41.833333333333336,85
41.916666666666664,86
42,88
42.083333333333336,88
42.166666666666664,88
42.25,90
42.333333333333336,85
42.416666666666664,85
42.5,85
42.583333333333336,85
42.666666666666664,85
42.75,84
42.833333333333336,88
42.916666666666664,83
43,87
43.083333333333336,87
43.166666666666664,87
43.25,88
43.333333333333336,85
43.416666666666664,84
43.5,86
43.583333333333336,88
43.666666666666664,85
43.75,87
43.833333333333336,86
43.916666666666664,83
44,84
44.083333333333336,82
44.166666666666664,85
44.333333333333336,89
44.416666666666664,87
44.5,86
44.583333333333336,90
44.666666666666664,89
44.75,88
44.833333333333336,85
44.916666666666664,84
45,84
45.083333333333336,87
45.166666666666664,83
45.25,87
45.333333333333336,84
45.416666666666664,83
45.5,84
45.583333333333336,90
45.666666666666664,86
45.75,88
45.833333333333336,83
45.916666666666664,82
46,84
46.083333333333336,87
46.166666666666664,86
46.25,82
46.333333333333336,87
46.416666666666664,82
46.5,88
46.583333333333336,89
46.666666666666664,87
46.75,87
46.833333333333336,85
46.916666666666664,87
47,85
47.083333333333336,84
47.166666666666664,88
47.25,85
47.333333333333336,88
47.416666666666664,86
47.5,84
47.583333333333336,87
47.666666666666664,90
47.75,89
47.833333333333336,83
47.916666666666664,89
