"Hours since thread went live","Kingdom Season 5 - Episode 13 discussion"
39.25,133
39.333333333333336,137
39.416666666666664,137
39.5,135
39.583333333333336,133
39.666666666666664,135
39.75,136
39.833333333333336,137
39.916666666666664,133
40,133
40.083333333333336,135
40.166666666666664,133
40.25,131
40.333333333333336,131
40.416666666666664,138
40.5,133
40.583333333333336,138
40.666666666666664,132
40.75,135
40.833333333333336,136
40.916666666666664,137
41,138
41.083333333333336,135
41.166666666666664,139
41.25,135
41.333333333333336,135
41.416666666666664,134
41.5,132
41.583333333333336,137
41.666666666666664,137
41.75,136
41.833333333333336,138
41.916666666666664,136
42,137
42.083333333333336,138
42.166666666666664,136
42.25,137
42.333333333333336,135
42.416666666666664,133
42.5,135
42.583333333333336,138
42.666666666666664,135
42.75,133
42.833333333333336,134
42.916666666666664,132
43,136
43.083333333333336,134
43.166666666666664,137
43.25,135
43.333333333333336,136
43.416666666666664,132
43.5,139
43.583333333333336,134
43.666666666666664,135
43.75,134
43.833333333333336,136
43.916666666666664,138
44,136
44.083333333333336,135
44.166666666666664,138
44.25,137
44.333333333333336,133
44.416666666666664,131
44.5,137
44.583333333333336,138
44.666666666666664,132
44.75,135
44.833333333333336,134
44.916666666666664,138
45,136
45.083333333333336,135
45.166666666666664,137
45.25,137
45.333333333333336,136
45.416666666666664,133
45.5,139
45.583333333333336,137
45.666666666666664,136
45.75,137
45.833333333333336,138
45.916666666666664,136
46,138
46.083333333333336,139
46.166666666666664,135
46.25,139
46.333333333333336,138
46.416666666666664,135
46.5,133
46.583333333333336,137
46.666666666666664,138
46.75,137
46.833333333333336,138
46.916666666666664,139
47,137
47.083333333333336,139
47.166666666666664,139
47.25,135
47.333333333333336,137
47.416666666666664,138
47.5,134
47.583333333333336,136
47.666666666666664,137
47.75,140
47.833333333333336,139
47.916666666666664,139
