"Hours since thread went live","Touken Ranbu Kai: Kyoden Moyuru Honnouji - Episode 3 discussion"
40.25,11
40.333333333333336,10
40.416666666666664,11
40.5,11
40.583333333333336,11
40.666666666666664,12
40.75,11
40.833333333333336,9
41,10
41,11
41.083333333333336,13
41.166666666666664,11
41.25,13
41.333333333333336,11
41.416666666666664,11
41.5,9
41.583333333333336,10
41.666666666666664,11
41.75,12
41.833333333333336,11
41.916666666666664,12
42,12
42.083333333333336,10
42.166666666666664,11
42.25,12
42.333333333333336,10
42.416666666666664,11
42.5,11
42.583333333333336,9
42.666666666666664,11
42.75,12
42.833333333333336,10
43,11
43,11
43.083333333333336,12
43.166666666666664,12
43.25,10
43.333333333333336,9
43.416666666666664,10
43.5,13
43.583333333333336,13
43.666666666666664,12
43.75,12
43.833333333333336,10
44,10
44,10
44.083333333333336,12
44.166666666666664,10
44.25,13
44.333333333333336,10
44.416666666666664,9
44.5,13
44.583333333333336,10
44.666666666666664,13
44.75,11
44.833333333333336,12
45,11
45,11
45.083333333333336,12
45.166666666666664,11
45.25,10
45.333333333333336,12
45.416666666666664,10
45.5,9
45.583333333333336,12
45.666666666666664,10
45.75,12
45.833333333333336,10
46,12
46,10
46.083333333333336,12
46.166666666666664,10
46.25,11
46.333333333333336,11
46.416666666666664,11
46.5,12
46.583333333333336,11
46.666666666666664,9
46.75,11
46.833333333333336,10
47,10
47,9
47.083333333333336,11
47.166666666666664,13
47.25,12
47.333333333333336,11
47.416666666666664,13
47.5,10
47.583333333333336,12
47.666666666666664,11
47.75,10
47.833333333333336,10
48,12
