"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 18 discussion"
24.166666666666668,2697
24.25,2700
24.333333333333332,2707
24.416666666666668,2712
24.5,2708
24.583333333333332,2712
24.666666666666668,2707
24.75,2718
24.833333333333332,2712
24.916666666666668,2718
25,2711
25.083333333333332,2714
25.166666666666668,2716
25.25,2721
25.333333333333332,2716
25.416666666666668,2725
25.5,2722
25.583333333333332,2734
25.666666666666668,2733
25.75,2732
25.833333333333332,2728
25.916666666666668,2736
26,2734
26.083333333333332,2737
26.166666666666668,2743
26.25,2747
26.333333333333332,2745
26.416666666666668,2745
26.5,2747
26.583333333333332,2747
26.666666666666668,2749
26.75,2750
26.833333333333332,2747
26.916666666666668,2749
27,2749
27.083333333333332,2752
27.166666666666668,2757
27.25,2756
27.333333333333332,2758
27.416666666666668,2757
27.5,2762
27.583333333333332,2763
27.666666666666668,2766
27.75,2757
27.833333333333332,2760
27.916666666666668,2760
28,2768
28.083333333333332,2764
28.166666666666668,2772
28.25,2777
28.333333333333332,2772
28.416666666666668,2776
28.5,2773
28.583333333333332,2777
28.666666666666668,2779
28.75,2774
28.833333333333332,2782
28.916666666666668,2782
29,2784
29.083333333333332,2782
29.166666666666668,2784
29.25,2785
29.333333333333332,2787
29.416666666666668,2791
29.5,2787
29.583333333333332,2792
29.666666666666668,2788
29.75,2791
29.833333333333332,2795
29.916666666666668,2790
30.166666666666668,2798
30.25,2793
30.333333333333332,2799
30.416666666666668,2795
30.5,2800
30.583333333333332,2794
30.666666666666668,2800
30.75,2801
30.833333333333332,2804
30.916666666666668,2795
31,2803
31.083333333333332,2805
31.166666666666668,2799
31.25,2805
31.333333333333332,2804
31.416666666666668,2810
31.5,2803
31.583333333333332,2805
31.666666666666668,2812
31.75,2808
31.833333333333332,2810
31.916666666666668,2808
32,2815
32.083333333333336,2817
32.166666666666664,2821
32.25,2817
32.333333333333336,2819
32.416666666666664,2814
32.5,2817
32.583333333333336,2819
32.666666666666664,2824
32.75,2821
32.833333333333336,2823
32.916666666666664,2833
33,2821
33.083333333333336,2827
33.166666666666664,2834
33.25,2833
33.333333333333336,2833
33.416666666666664,2834
33.5,2839
33.583333333333336,2838
33.666666666666664,2836
33.75,2833
33.833333333333336,2844
33.916666666666664,2840
34,2841
34.083333333333336,2841
34.166666666666664,2844
34.25,2846
34.333333333333336,2842
34.416666666666664,2842
34.5,2853
34.583333333333336,2846
34.666666666666664,2851
34.75,2857
34.833333333333336,2850
34.916666666666664,2853
35,2857
35.083333333333336,2861
35.166666666666664,2859
35.25,2857
35.333333333333336,2858
35.416666666666664,2863
35.5,2860
35.583333333333336,2860
35.666666666666664,2862
35.75,2866
35.833333333333336,2857
35.916666666666664,2869
36,2870
36.083333333333336,2862
36.166666666666664,2861
36.25,2868
36.333333333333336,2866
36.416666666666664,2867
36.5,2863
36.583333333333336,2868
36.666666666666664,2866
36.75,2863
36.833333333333336,2869
36.916666666666664,2879
37,2878
37.083333333333336,2872
37.166666666666664,2878
37.25,2871
37.333333333333336,2875
37.416666666666664,2874
37.5,2878
37.583333333333336,2880
37.666666666666664,2882
37.75,2880
37.833333333333336,2884
37.916666666666664,2880
38,2881
38.083333333333336,2883
38.166666666666664,2882
38.25,2882
38.333333333333336,2885
38.416666666666664,2889
38.5,2884
38.583333333333336,2881
38.666666666666664,2882
38.75,2884
38.833333333333336,2885
38.916666666666664,2884
39,2884
39.083333333333336,2883
39.166666666666664,2891
39.25,2883
39.333333333333336,2891
39.416666666666664,2882
39.5,2887
39.583333333333336,2889
39.666666666666664,2891
39.75,2888
39.833333333333336,2894
39.916666666666664,2886
40,2892
40.083333333333336,2886
40.166666666666664,2892
40.25,2890
40.333333333333336,2890
40.416666666666664,2894
40.5,2890
40.583333333333336,2892
40.666666666666664,2892
40.75,2900
40.833333333333336,2894
40.916666666666664,2901
41,2892
41.083333333333336,2896
41.166666666666664,2897
41.25,2901
41.333333333333336,2893
41.416666666666664,2898
41.5,2901
41.583333333333336,2897
41.666666666666664,2900
41.75,2901
41.833333333333336,2898
41.916666666666664,2896
42,2902
42.083333333333336,2895
42.166666666666664,2901
42.25,2897
42.333333333333336,2901
42.416666666666664,2907
42.5,2902
42.583333333333336,2902
42.666666666666664,2900
42.75,2903
42.833333333333336,2908
42.916666666666664,2903
43,2905
43.083333333333336,2909
43.166666666666664,2909
43.25,2906
43.333333333333336,2906
43.416666666666664,2914
43.5,2911
43.583333333333336,2914
43.666666666666664,2913
43.75,2914
43.833333333333336,2910
43.916666666666664,2912
44,2920
44.083333333333336,2917
44.166666666666664,2911
44.25,2918
44.333333333333336,2920
44.416666666666664,2916
44.5,2917
44.583333333333336,2922
44.666666666666664,2924
44.75,2924
44.833333333333336,2920
44.916666666666664,2920
45,2923
45.083333333333336,2928
45.166666666666664,2924
45.25,2923
45.333333333333336,2921
45.416666666666664,2923
45.5,2925
45.583333333333336,2925
45.666666666666664,2918
45.75,2928
45.833333333333336,2925
45.916666666666664,2918
46,2923
46.083333333333336,2922
46.166666666666664,2926
46.25,2921
46.333333333333336,2928
46.416666666666664,2926
46.5,2925
46.583333333333336,2925
46.666666666666664,2924
46.75,2927
46.833333333333336,2926
46.916666666666664,2927
47,2929
47.083333333333336,2928
47.166666666666664,2935
47.25,2930
47.333333333333336,2927
47.416666666666664,2925
47.5,2925
47.583333333333336,2933
47.666666666666664,2934
47.75,2931
47.833333333333336,2930
47.916666666666664,2934
