"Hours since thread went live","Pokémon Horizons: The Series - Episode 43 discussion"
39.166666666666664,54
39.25,56
39.333333333333336,53
39.416666666666664,54
39.5,55
39.583333333333336,52
39.666666666666664,56
39.75,54
39.833333333333336,55
39.916666666666664,53
40,56
40.083333333333336,56
40.166666666666664,54
40.25,54
40.333333333333336,54
40.416666666666664,55
40.5,52
40.583333333333336,51
40.666666666666664,53
40.75,56
40.833333333333336,56
40.916666666666664,54
41,54
41.083333333333336,53
41.166666666666664,55
41.25,55
41.333333333333336,54
41.416666666666664,53
41.5,56
41.583333333333336,57
41.666666666666664,55
41.75,53
41.833333333333336,53
41.916666666666664,54
42,53
42.083333333333336,52
42.166666666666664,55
42.25,54
42.333333333333336,55
42.416666666666664,51
42.5,55
42.583333333333336,54
42.666666666666664,56
42.75,53
42.833333333333336,53
42.916666666666664,54
43,54
43.083333333333336,54
43.166666666666664,55
43.25,55
43.333333333333336,55
43.416666666666664,54
43.5,54
43.583333333333336,54
43.666666666666664,54
43.75,57
43.833333333333336,53
43.916666666666664,52
44,56
44.083333333333336,53
44.166666666666664,52
44.25,54
44.333333333333336,57
44.416666666666664,54
44.5,52
44.583333333333336,51
44.666666666666664,54
44.75,53
44.833333333333336,55
44.916666666666664,54
45,52
45.083333333333336,56
45.166666666666664,54
45.25,52
45.333333333333336,52
45.416666666666664,54
45.5,57
45.583333333333336,52
45.666666666666664,54
45.75,53
45.833333333333336,56
45.916666666666664,56
46,54
46.083333333333336,51
46.166666666666664,54
46.25,53
46.333333333333336,53
46.416666666666664,55
46.5,52
46.583333333333336,55
46.666666666666664,58
46.75,56
46.833333333333336,54
46.916666666666664,59
47,53
47.083333333333336,56
47.166666666666664,59
47.25,54
47.333333333333336,54
47.416666666666664,53
47.5,56
47.583333333333336,58
47.666666666666664,58
47.75,55
47.833333333333336,59
47.916666666666664,56
