"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 1 discussion"
39.083333333333336,47
39.166666666666664,48
39.25,48
39.333333333333336,47
39.416666666666664,46
39.5,48
39.583333333333336,45
39.666666666666664,48
39.75,46
39.833333333333336,49
39.916666666666664,45
40,42
40.083333333333336,43
40.166666666666664,45
40.25,45
40.333333333333336,45
40.416666666666664,45
40.5,45
40.583333333333336,45
40.666666666666664,49
40.75,46
40.833333333333336,46
40.916666666666664,45
41,48
41.083333333333336,47
41.166666666666664,46
41.25,44
41.333333333333336,47
41.416666666666664,44
41.5,48
41.583333333333336,45
41.666666666666664,42
41.75,45
41.833333333333336,46
41.916666666666664,49
42,45
42.083333333333336,43
42.166666666666664,47
42.25,46
42.333333333333336,49
42.416666666666664,50
42.5,45
42.583333333333336,44
42.666666666666664,45
42.75,43
42.833333333333336,45
42.916666666666664,48
43,44
43.083333333333336,46
43.166666666666664,46
43.25,48
43.333333333333336,48
43.416666666666664,44
43.5,46
43.583333333333336,44
43.666666666666664,44
43.75,45
43.833333333333336,44
43.916666666666664,46
44,45
44.083333333333336,49
44.166666666666664,44
44.25,48
44.333333333333336,44
44.416666666666664,46
44.5,46
44.583333333333336,49
44.666666666666664,50
44.75,50
44.833333333333336,47
44.916666666666664,44
45,48
45.083333333333336,44
45.166666666666664,48
45.25,48
45.333333333333336,44
45.416666666666664,50
45.5,46
45.583333333333336,45
45.666666666666664,49
45.75,47
45.833333333333336,42
45.916666666666664,46
46,46
46.083333333333336,47
46.166666666666664,45
46.25,47
46.333333333333336,42
46.416666666666664,47
46.5,46
46.583333333333336,43
46.666666666666664,48
46.75,44
46.833333333333336,45
46.916666666666664,46
47,44
47.083333333333336,49
47.166666666666664,43
47.25,48
47.333333333333336,48
47.416666666666664,46
47.5,45
47.583333333333336,45
47.666666666666664,46
47.75,44
47.833333333333336,45
47.916666666666664,49
