"Hours since thread went live","Kenka Dokugaku • Viral Hit - Episode 3 discussion"
34.333333333333336,129
34.416666666666664,128
34.5,128
34.583333333333336,129
34.666666666666664,126
34.75,132
34.833333333333336,127
34.916666666666664,127
35,133
35.083333333333336,130
35.166666666666664,131
35.25,131
35.333333333333336,130
35.416666666666664,132
35.5,129
35.583333333333336,132
35.666666666666664,126
35.75,128
35.833333333333336,129
35.916666666666664,130
36,130
36.083333333333336,131
36.166666666666664,126
36.25,130
36.333333333333336,130
36.416666666666664,128
36.5,130
36.583333333333336,126
36.666666666666664,129
36.75,131
36.833333333333336,130
36.916666666666664,133
37,133
37.083333333333336,126
37.166666666666664,129
37.25,131
37.333333333333336,132
37.416666666666664,131
37.5,128
37.583333333333336,131
37.666666666666664,127
37.75,130
37.833333333333336,132
37.916666666666664,130
38,133
38.083333333333336,131
38.166666666666664,128
38.25,130
38.333333333333336,132
38.416666666666664,128
38.5,131
38.583333333333336,129
38.666666666666664,131
38.75,128
38.833333333333336,129
38.916666666666664,131
39,129
39.083333333333336,128
39.166666666666664,131
39.25,128
39.333333333333336,130
39.416666666666664,130
39.5,131
39.583333333333336,128
39.666666666666664,129
39.75,127
39.833333333333336,130
39.916666666666664,133
40,132
40.083333333333336,134
40.166666666666664,128
40.25,132
40.333333333333336,129
40.416666666666664,131
40.5,132
40.583333333333336,129
40.666666666666664,126
40.75,133
40.833333333333336,129
40.916666666666664,131
41,133
41.083333333333336,131
41.166666666666664,133
41.25,129
41.333333333333336,132
41.416666666666664,128
41.5,131
41.583333333333336,131
41.666666666666664,129
41.75,126
41.833333333333336,126
41.916666666666664,129
42,133
42.083333333333336,127
42.166666666666664,133
42.25,131
42.333333333333336,129
42.416666666666664,127
42.5,133
42.583333333333336,130
42.666666666666664,130
42.75,127
42.833333333333336,129
42.916666666666664,132
43,130
43.083333333333336,133
43.166666666666664,131
43.25,131
43.333333333333336,130
43.416666666666664,130
43.5,131
43.583333333333336,131
43.666666666666664,131
43.75,131
43.833333333333336,134
43.916666666666664,129
44,134
44.083333333333336,132
44.166666666666664,135
44.25,136
44.333333333333336,131
44.416666666666664,130
44.5,129
44.583333333333336,132
44.666666666666664,133
44.75,133
44.833333333333336,134
44.916666666666664,133
45,132
45.083333333333336,132
45.166666666666664,133
45.25,131
45.333333333333336,132
45.416666666666664,129
45.5,131
45.583333333333336,132
45.666666666666664,134
45.75,133
45.833333333333336,132
45.916666666666664,133
46,133
46.083333333333336,130
46.166666666666664,129
46.25,129
46.333333333333336,133
46.416666666666664,129
46.5,134
46.583333333333336,130
46.666666666666664,132
46.75,133
46.833333333333336,137
46.916666666666664,130
47,131
47.083333333333336,132
47.166666666666664,134
47.25,135
47.333333333333336,134
47.416666666666664,129
47.5,132
47.583333333333336,132
47.666666666666664,132
47.75,132
47.833333333333336,136
47.916666666666664,136
