"Hours since thread went live","Yozakura-san Chi no Daisakusen • Mission: Yozakura Family - Episode 5 discussion"
33.5,383
33.583333333333336,383
33.666666666666664,381
33.75,385
33.833333333333336,387
33.916666666666664,385
34,384
34.083333333333336,386
34.166666666666664,383
34.25,385
34.333333333333336,384
34.416666666666664,387
34.5,380
34.583333333333336,384
34.666666666666664,378
34.75,381
34.833333333333336,385
34.916666666666664,387
35,381
35.083333333333336,380
35.166666666666664,381
35.25,378
35.333333333333336,384
35.416666666666664,388
35.5,379
35.583333333333336,382
35.666666666666664,384
35.75,384
35.833333333333336,385
35.916666666666664,384
36,384
36.083333333333336,382
36.166666666666664,385
36.25,382
36.333333333333336,383
36.416666666666664,381
36.5,383
36.583333333333336,382
36.666666666666664,381
36.75,385
36.833333333333336,390
36.916666666666664,383
37,380
37.083333333333336,385
37.166666666666664,384
37.25,387
37.333333333333336,383
37.416666666666664,386
37.5,386
37.583333333333336,386
37.666666666666664,390
37.75,387
37.833333333333336,392
37.916666666666664,389
38,388
38.083333333333336,390
38.166666666666664,383
38.25,383
38.333333333333336,382
38.416666666666664,389
38.5,387
38.583333333333336,383
38.666666666666664,388
38.75,386
38.833333333333336,387
38.916666666666664,388
39,382
39.083333333333336,386
39.166666666666664,391
39.25,391
39.333333333333336,390
39.416666666666664,388
39.5,387
39.583333333333336,385
39.666666666666664,386
39.75,389
39.833333333333336,388
39.916666666666664,384
40,392
40.083333333333336,388
40.166666666666664,392
40.25,388
40.333333333333336,388
40.416666666666664,388
40.5,392
40.583333333333336,388
40.666666666666664,384
40.75,387
40.833333333333336,386
40.916666666666664,392
41,389
41.083333333333336,393
41.166666666666664,390
41.25,388
41.333333333333336,391
41.416666666666664,387
41.5,390
41.583333333333336,389
41.666666666666664,391
41.75,385
41.833333333333336,389
41.916666666666664,388
42,392
42.083333333333336,392
42.166666666666664,392
42.25,392
42.333333333333336,394
42.416666666666664,394
42.5,390
42.583333333333336,391
42.666666666666664,393
42.75,392
42.833333333333336,392
42.916666666666664,396
43,387
43.083333333333336,392
43.166666666666664,397
43.25,391
43.333333333333336,389
43.416666666666664,396
43.5,393
43.583333333333336,391
43.666666666666664,396
43.75,390
43.833333333333336,394
43.916666666666664,389
44,395
44.083333333333336,394
44.166666666666664,390
44.25,392
44.333333333333336,396
44.416666666666664,393
44.5,386
44.583333333333336,392
44.666666666666664,392
44.75,393
44.833333333333336,387
44.916666666666664,392
45,394
45.083333333333336,393
45.166666666666664,394
45.25,395
45.333333333333336,393
45.416666666666664,393
45.5,394
45.583333333333336,396
45.666666666666664,395
45.75,395
45.833333333333336,396
45.916666666666664,387
46,393
46.083333333333336,388
46.166666666666664,389
46.25,387
46.333333333333336,393
46.416666666666664,393
46.5,390
46.583333333333336,396
46.666666666666664,388
46.75,390
46.833333333333336,398
46.916666666666664,393
47,392
47.083333333333336,391
47.166666666666664,390
47.25,390
47.333333333333336,391
47.416666666666664,393
47.5,395
47.583333333333336,396
47.666666666666664,390
47.75,388
47.833333333333336,394
47.916666666666664,393
