"Hours since thread went live","Touken Ranbu Kai: Kyoden Moyuru Honnouji - Episode 4 discussion"
35.416666666666664,11
35.5,10
35.583333333333336,11
35.666666666666664,11
35.75,11
35.833333333333336,12
35.916666666666664,10
36,10
36.083333333333336,9
36.166666666666664,12
36.25,12
36.333333333333336,13
36.416666666666664,9
36.5,12
36.583333333333336,11
36.666666666666664,11
36.75,9
36.833333333333336,13
36.916666666666664,13
37,11
37.083333333333336,11
37.166666666666664,10
37.25,11
37.333333333333336,13
37.416666666666664,11
37.5,11
37.583333333333336,9
37.666666666666664,9
37.75,9
37.833333333333336,10
37.916666666666664,13
38,10
38.083333333333336,13
38.166666666666664,10
38.25,12
38.333333333333336,11
38.416666666666664,11
38.5,9
38.583333333333336,9
38.666666666666664,10
38.75,13
38.833333333333336,11
38.916666666666664,12
39,11
39.083333333333336,10
39.166666666666664,11
39.25,11
39.333333333333336,11
39.416666666666664,13
39.5,13
39.583333333333336,11
39.666666666666664,11
39.75,10
39.833333333333336,12
39.916666666666664,12
40,11
40.083333333333336,10
40.166666666666664,11
40.25,11
40.333333333333336,13
40.416666666666664,9
40.5,12
40.583333333333336,11
40.666666666666664,10
40.75,14
40.833333333333336,13
40.916666666666664,12
41,14
41.083333333333336,13
41.166666666666664,12
41.25,12
41.333333333333336,13
41.416666666666664,12
41.5,10
41.583333333333336,13
41.666666666666664,11
41.75,11
41.833333333333336,11
41.916666666666664,13
42,10
42.083333333333336,14
42.166666666666664,11
42.25,11
42.333333333333336,11
42.416666666666664,12
42.5,14
42.583333333333336,12
42.666666666666664,12
42.75,13
42.833333333333336,11
42.916666666666664,12
43,11
43.083333333333336,13
43.166666666666664,12
43.25,13
43.333333333333336,10
43.416666666666664,11
43.5,11
43.583333333333336,13
43.666666666666664,13
43.75,12
43.833333333333336,13
43.916666666666664,13
44,12
44.083333333333336,13
44.166666666666664,10
44.25,13
44.333333333333336,12
44.416666666666664,10
44.5,10
44.583333333333336,14
44.666666666666664,11
44.75,14
44.833333333333336,12
44.916666666666664,12
45,13
45.083333333333336,12
45.166666666666664,12
45.25,11
45.333333333333336,13
45.416666666666664,12
45.5,10
45.583333333333336,12
45.666666666666664,10
45.75,11
45.833333333333336,13
45.916666666666664,12
46,12
46.083333333333336,12
46.166666666666664,11
46.25,13
46.333333333333336,11
46.416666666666664,11
46.5,12
46.583333333333336,13
46.666666666666664,12
46.75,12
46.833333333333336,13
46.916666666666664,12
47,11
47.083333333333336,11
47.166666666666664,11
47.25,12
47.333333333333336,12
47.416666666666664,14
47.5,11
47.583333333333336,13
47.666666666666664,13
47.75,12
47.833333333333336,13
47.916666666666664,10
