"Hours since thread went live","Kingdom Season 5 - Episode 12 discussion"
39.166666666666664,115
39.25,116
39.333333333333336,115
39.416666666666664,120
39.5,121
39.583333333333336,117
39.666666666666664,119
39.75,119
39.833333333333336,121
39.916666666666664,118
40,119
40.083333333333336,123
40.166666666666664,123
40.25,121
40.416666666666664,121
40.5,115
40.583333333333336,122
40.666666666666664,119
40.75,116
40.833333333333336,120
40.916666666666664,120
41,120
41.083333333333336,118
41.166666666666664,117
41.25,117
41.333333333333336,122
41.416666666666664,115
41.5,121
41.583333333333336,117
41.666666666666664,115
41.75,117
41.833333333333336,117
41.916666666666664,122
42,123
42.083333333333336,119
42.166666666666664,120
42.25,116
42.333333333333336,119
42.416666666666664,119
42.5,120
42.583333333333336,120
42.666666666666664,119
42.75,119
42.833333333333336,120
42.916666666666664,119
43,122
43.083333333333336,115
43.166666666666664,118
43.25,122
43.333333333333336,119
43.416666666666664,121
43.5,119
43.583333333333336,120
43.666666666666664,120
43.75,121
43.833333333333336,116
43.916666666666664,117
44,117
44.083333333333336,116
44.166666666666664,119
44.25,121
44.333333333333336,121
44.416666666666664,123
44.5,121
44.583333333333336,120
44.666666666666664,120
44.75,116
44.833333333333336,118
44.916666666666664,122
45,119
45.083333333333336,117
45.166666666666664,118
45.25,117
45.333333333333336,120
45.416666666666664,118
45.5,120
45.583333333333336,123
45.666666666666664,120
45.75,119
45.833333333333336,119
45.916666666666664,121
46,118
46.083333333333336,119
46.166666666666664,122
46.25,119
46.333333333333336,116
46.416666666666664,119
46.5,117
46.583333333333336,118
46.666666666666664,120
46.75,117
46.833333333333336,118
46.916666666666664,118
47,119
47.083333333333336,116
47.166666666666664,116
47.25,118
47.333333333333336,118
47.416666666666664,119
47.5,116
47.583333333333336,120
47.666666666666664,117
47.75,122
47.833333333333336,120
47.916666666666664,118
