"Hours since thread went live","Highspeed Étoile - Episode 4 discussion"
24.333333333333332,37
24.416666666666668,38
24.5,36
24.583333333333332,34
24.666666666666668,38
24.75,33
24.833333333333332,38
24.916666666666668,40
25,35
25.083333333333332,38
25.166666666666668,40
25.25,39
25.333333333333332,41
25.416666666666668,39
25.5,38
25.583333333333332,36
25.666666666666668,38
25.75,37
25.833333333333332,41
25.916666666666668,38
26,41
26.083333333333332,35
26.166666666666668,38
26.25,42
26.333333333333332,40
26.416666666666668,39
26.5,41
26.583333333333332,37
26.666666666666668,42
26.75,37
26.833333333333332,35
26.916666666666668,35
27,38
27.083333333333332,37
27.166666666666668,39
27.25,39
27.333333333333332,42
27.416666666666668,36
27.5,38
27.583333333333332,39
27.666666666666668,38
27.75,38
27.833333333333332,40
27.916666666666668,37
28,41
28.083333333333332,35
28.166666666666668,36
28.25,40
28.333333333333332,38
28.416666666666668,39
28.5,38
28.583333333333332,38
28.666666666666668,37
28.75,35
28.833333333333332,34
28.916666666666668,34
29,36
29.083333333333332,35
29.166666666666668,35
29.25,35
29.333333333333332,38
29.416666666666668,37
29.5,41
29.583333333333332,36
29.666666666666668,37
29.75,36
29.833333333333332,40
30,39
30.083333333333332,36
30.166666666666668,37
30.25,38
30.333333333333332,41
30.416666666666668,40
30.5,37
30.583333333333332,40
30.666666666666668,38
30.75,42
30.833333333333332,40
30.916666666666668,38
31,35
31.083333333333332,35
31.166666666666668,35
31.25,39
31.333333333333332,38
31.416666666666668,38
31.5,40
31.583333333333332,40
31.666666666666668,37
31.75,37
31.833333333333332,37
31.916666666666668,40
32,42
32.083333333333336,40
32.166666666666664,37
32.25,37
32.333333333333336,39
32.416666666666664,35
32.5,40
32.583333333333336,38
32.666666666666664,40
32.75,37
32.833333333333336,38
32.916666666666664,39
33,40
33.083333333333336,42
33.166666666666664,36
33.25,41
33.333333333333336,37
33.416666666666664,38
33.5,39
33.583333333333336,38
33.666666666666664,35
33.75,39
33.833333333333336,38
33.916666666666664,39
34,39
34.083333333333336,40
34.166666666666664,38
34.25,37
34.333333333333336,35
34.416666666666664,35
34.5,39
34.583333333333336,39
34.666666666666664,39
34.75,40
34.833333333333336,36
34.916666666666664,36
35,36
35.083333333333336,39
35.166666666666664,40
35.25,35
35.333333333333336,38
35.416666666666664,40
35.5,38
35.583333333333336,35
35.666666666666664,34
35.75,35
35.833333333333336,36
35.916666666666664,38
36,36
36.083333333333336,35
36.166666666666664,36
36.25,37
36.333333333333336,38
36.416666666666664,41
36.5,40
36.666666666666664,39
36.75,37
36.833333333333336,38
36.916666666666664,35
37,40
37.083333333333336,41
37.166666666666664,35
37.25,37
37.333333333333336,41
37.416666666666664,41
37.5,35
37.583333333333336,37
37.666666666666664,35
37.75,40
37.833333333333336,34
37.916666666666664,39
38,40
38.083333333333336,36
38.166666666666664,41
38.25,38
38.333333333333336,37
38.416666666666664,41
38.5,43
38.583333333333336,40
38.666666666666664,42
38.75,36
38.833333333333336,38
38.916666666666664,39
39,39
39.083333333333336,36
39.166666666666664,40
39.25,37
39.333333333333336,42
39.416666666666664,39
39.5,42
39.583333333333336,37
39.666666666666664,39
39.75,38
39.833333333333336,36
39.916666666666664,40
40,37
40.083333333333336,41
40.166666666666664,38
40.25,40
40.333333333333336,37
40.416666666666664,39
40.5,42
40.583333333333336,38
40.666666666666664,36
40.75,38
40.833333333333336,39
40.916666666666664,38
41,37
41.083333333333336,42
41.166666666666664,38
41.25,40
41.333333333333336,38
41.416666666666664,36
41.5,40
41.583333333333336,41
41.666666666666664,42
41.75,38
41.833333333333336,39
41.916666666666664,41
42,39
42.083333333333336,39
42.166666666666664,40
42.25,36
42.333333333333336,40
42.416666666666664,38
42.5,37
42.583333333333336,39
42.666666666666664,38
42.75,37
42.833333333333336,38
42.916666666666664,39
43,39
43.083333333333336,40
43.166666666666664,41
43.25,39
43.333333333333336,42
43.416666666666664,37
43.5,39
43.583333333333336,40
43.666666666666664,36
43.75,41
43.833333333333336,37
43.916666666666664,39
44,38
44.083333333333336,35
44.166666666666664,41
44.25,43
44.333333333333336,38
44.416666666666664,41
44.5,43
44.583333333333336,39
44.666666666666664,42
44.75,38
44.833333333333336,38
44.916666666666664,36
45,39
45.083333333333336,39
45.166666666666664,38
45.25,39
45.333333333333336,38
45.416666666666664,39
45.5,39
45.583333333333336,40
45.666666666666664,39
45.75,38
45.833333333333336,39
45.916666666666664,36
46,39
46.083333333333336,38
46.166666666666664,39
46.25,37
46.333333333333336,38
46.416666666666664,40
46.5,40
46.583333333333336,40
46.666666666666664,40
46.75,38
46.833333333333336,36
46.916666666666664,40
47,39
47.083333333333336,39
47.166666666666664,39
47.25,38
47.333333333333336,40
47.416666666666664,39
47.5,41
47.583333333333336,38
47.666666666666664,36
47.75,43
47.833333333333336,42
47.916666666666664,40
