"Hours since thread went live","Tonari no Youkai-san - Episode 1 discussion"
35.583333333333336,226
35.666666666666664,224
35.75,222
35.833333333333336,226
35.916666666666664,224
36,227
36.083333333333336,227
36.166666666666664,225
36.25,227
36.333333333333336,225
36.416666666666664,228
36.5,222
36.583333333333336,225
36.666666666666664,226
36.75,228
36.833333333333336,226
36.916666666666664,225
37,227
37.083333333333336,223
37.166666666666664,226
37.25,225
37.333333333333336,227
37.416666666666664,226
37.5,225
37.583333333333336,229
37.666666666666664,227
37.75,228
37.833333333333336,222
37.916666666666664,230
38,230
38.083333333333336,225
38.166666666666664,228
38.25,224
38.333333333333336,223
38.416666666666664,224
38.5,223
38.583333333333336,227
38.666666666666664,229
38.75,225
38.833333333333336,227
38.916666666666664,227
39,231
39.083333333333336,231
39.166666666666664,226
39.25,227
39.333333333333336,226
39.416666666666664,228
39.5,228
39.583333333333336,226
39.666666666666664,228
39.75,225
39.833333333333336,230
39.916666666666664,229
40,229
40.083333333333336,230
40.166666666666664,223
40.25,223
40.333333333333336,225
40.416666666666664,228
40.5,225
40.583333333333336,229
40.666666666666664,228
40.75,226
40.833333333333336,225
40.916666666666664,228
41,227
41.083333333333336,224
41.166666666666664,224
41.25,229
41.333333333333336,230
41.416666666666664,227
41.5,226
41.583333333333336,227
41.666666666666664,227
41.75,225
41.833333333333336,229
41.916666666666664,227
42,223
42.083333333333336,226
42.166666666666664,224
42.25,228
42.333333333333336,229
42.416666666666664,225
42.5,229
42.583333333333336,225
42.666666666666664,230
42.75,226
42.833333333333336,227
42.916666666666664,228
43,228
43.083333333333336,226
43.166666666666664,227
43.25,229
43.333333333333336,228
43.416666666666664,231
43.5,232
43.583333333333336,229
43.666666666666664,229
43.75,232
43.833333333333336,231
43.916666666666664,232
44,232
44.083333333333336,230
44.166666666666664,233
44.25,232
44.333333333333336,236
44.416666666666664,234
44.5,229
44.583333333333336,232
44.666666666666664,229
44.75,234
44.833333333333336,232
44.916666666666664,234
45,234
45.083333333333336,233
45.166666666666664,234
45.25,231
45.333333333333336,229
45.416666666666664,234
45.5,233
45.583333333333336,230
45.666666666666664,235
45.75,234
45.833333333333336,231
45.916666666666664,236
46,232
46.083333333333336,233
46.166666666666664,232
46.25,230
46.333333333333336,232
46.416666666666664,232
46.5,237
46.583333333333336,235
46.666666666666664,233
46.75,231
46.833333333333336,237
46.916666666666664,238
47,237
47.083333333333336,232
47.166666666666664,233
47.25,234
47.333333333333336,236
47.416666666666664,237
47.5,237
47.583333333333336,235
47.666666666666664,237
47.75,235
47.833333333333336,235
47.916666666666664,235
