"Hours since thread went live","Vampire Dormitory - Episode 8 discussion"
39.166666666666664,32
39.25,34
39.333333333333336,34
39.416666666666664,34
39.5,37
39.583333333333336,34
39.666666666666664,33
39.75,33
39.833333333333336,32
39.916666666666664,34
40,33
40.083333333333336,35
40.166666666666664,34
40.25,36
40.333333333333336,32
40.416666666666664,36
40.5,37
40.583333333333336,31
40.666666666666664,33
40.75,37
40.833333333333336,30
40.916666666666664,35
41,34
41.083333333333336,32
41.166666666666664,30
41.25,33
41.333333333333336,33
41.416666666666664,34
41.5,31
41.583333333333336,35
41.666666666666664,37
41.75,31
41.833333333333336,37
41.916666666666664,33
42,35
42.083333333333336,35
42.166666666666664,36
42.25,36
42.333333333333336,34
42.416666666666664,34
42.5,32
42.583333333333336,33
42.666666666666664,36
42.75,31
42.833333333333336,37
42.916666666666664,34
43,35
43.083333333333336,33
43.166666666666664,29
43.25,31
43.333333333333336,36
43.416666666666664,33
43.5,33
43.583333333333336,35
43.666666666666664,35
43.75,33
43.833333333333336,34
43.916666666666664,35
44,37
44.083333333333336,35
44.166666666666664,33
44.25,37
44.333333333333336,29
44.416666666666664,30
44.5,32
44.583333333333336,34
44.666666666666664,35
44.75,29
44.833333333333336,34
44.916666666666664,33
45,34
45.083333333333336,33
45.166666666666664,32
45.25,33
45.333333333333336,34
45.416666666666664,34
45.5,34
45.583333333333336,31
45.666666666666664,37
45.75,36
45.833333333333336,32
45.916666666666664,32
46,35
46.083333333333336,32
46.166666666666664,31
46.25,30
46.333333333333336,33
46.416666666666664,32
46.5,32
46.583333333333336,34
46.666666666666664,36
46.75,32
46.833333333333336,31
46.916666666666664,32
47,35
47.083333333333336,32
47.166666666666664,31
47.25,36
47.333333333333336,35
47.416666666666664,32
47.5,33
47.583333333333336,34
47.666666666666664,35
47.75,31
47.833333333333336,30
47.916666666666664,31
