"Hours since thread went live","Captain Tsubasa Season 2: Junior Youth-hen • 'Captain Tsubasa Jr. Youth Arc - Episode 32 discussion"
39.083333333333336,17
39.166666666666664,14
39.25,17
39.333333333333336,17
39.416666666666664,17
39.5,15
39.583333333333336,15
39.666666666666664,16
39.75,17
39.833333333333336,17
39.916666666666664,16
40,16
40.083333333333336,14
40.166666666666664,14
40.25,17
40.333333333333336,17
40.416666666666664,14
40.5,14
40.583333333333336,14
40.666666666666664,16
40.75,15
40.833333333333336,16
40.916666666666664,15
41,14
41.083333333333336,13
41.166666666666664,13
41.25,16
41.333333333333336,15
41.416666666666664,16
41.5,15
41.583333333333336,15
41.666666666666664,15
41.75,16
41.833333333333336,13
41.916666666666664,15
42,15
42.083333333333336,15
42.166666666666664,13
42.25,16
42.333333333333336,13
42.416666666666664,16
42.5,14
42.583333333333336,15
42.666666666666664,15
42.75,14
42.833333333333336,14
42.916666666666664,15
43,17
43.083333333333336,14
43.166666666666664,17
43.25,15
43.333333333333336,15
43.416666666666664,15
43.5,15
43.583333333333336,15
43.666666666666664,15
43.75,15
43.833333333333336,14
43.916666666666664,14
44,15
44.083333333333336,13
44.166666666666664,14
44.25,17
44.333333333333336,14
44.416666666666664,15
44.5,13
44.583333333333336,15
44.666666666666664,17
44.75,13
44.833333333333336,17
44.916666666666664,17
45,18
45.083333333333336,17
45.166666666666664,15
45.25,17
45.333333333333336,17
45.416666666666664,18
45.5,16
45.583333333333336,15
45.666666666666664,15
45.75,16
45.833333333333336,14
45.916666666666664,15
46,17
46.083333333333336,14
46.166666666666664,16
46.25,15
46.333333333333336,18
46.416666666666664,17
46.5,17
46.583333333333336,15
46.666666666666664,17
46.75,16
46.833333333333336,17
46.916666666666664,14
47,17
47.083333333333336,16
47.166666666666664,17
47.25,14
47.333333333333336,15
47.416666666666664,14
47.5,15
47.583333333333336,18
47.666666666666664,15
47.75,17
47.833333333333336,14
47.916666666666664,16
