"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 21 discussion"
16,2576
16.083333333333332,2574
16.166666666666668,2579
16.25,2581
16.333333333333332,2587
16.416666666666668,2592
16.5,2591
16.583333333333332,2599
16.666666666666668,2607
16.75,2607
16.833333333333332,2605
16.916666666666668,2612
17,2616
17.083333333333332,2624
17.166666666666668,2632
17.25,2640
17.333333333333332,2635
17.416666666666668,2641
17.5,2653
17.583333333333332,2650
17.666666666666668,2653
17.75,2652
17.833333333333332,2658
17.916666666666668,2659
18,2667
18.083333333333332,2662
18.166666666666668,2673
18.25,2676
18.333333333333332,2681
18.416666666666668,2679
18.5,2685
18.583333333333332,2687
18.666666666666668,2695
18.75,2693
18.833333333333332,2704
18.916666666666668,2700
19,2701
19.083333333333332,2700
19.166666666666668,2704
19.25,2705
19.333333333333332,2709
19.416666666666668,2713
19.5,2715
19.583333333333332,2721
19.666666666666668,2721
19.75,2723
19.833333333333332,2732
19.916666666666668,2730
20,2730
20.083333333333332,2731
20.166666666666668,2738
20.25,2745
20.333333333333332,2743
20.416666666666668,2746
20.5,2745
20.583333333333332,2750
20.666666666666668,2751
20.75,2755
20.833333333333332,2756
20.916666666666668,2758
21,2762
21.083333333333332,2762
21.166666666666668,2769
21.25,2772
21.333333333333332,2776
21.416666666666668,2784
21.5,2785
21.583333333333332,2783
21.666666666666668,2782
21.75,2792
21.833333333333332,2797
21.916666666666668,2805
22,2801
22.083333333333332,2802
22.166666666666668,2806
22.25,2803
22.333333333333332,2806
22.416666666666668,2812
22.5,2810
22.583333333333332,2814
22.666666666666668,2819
22.75,2817
22.833333333333332,2818
22.916666666666668,2822
23,2826
23.083333333333332,2828
23.166666666666668,2833
23.25,2840
23.333333333333332,2840
23.416666666666668,2846
23.5,2840
23.583333333333332,2849
23.666666666666668,2849
23.75,2849
23.833333333333332,2854
23.916666666666668,2851
24,2855
24.083333333333332,2858
24.166666666666668,2852
24.25,2859
24.333333333333332,2865
24.416666666666668,2867
24.5,2872
24.583333333333332,2868
24.666666666666668,2865
24.75,2873
24.833333333333332,2870
24.916666666666668,2878
25,2883
25.083333333333332,2879
25.166666666666668,2880
25.25,2890
25.333333333333332,2888
25.416666666666668,2887
25.5,2894
25.583333333333332,2894
25.666666666666668,2897
25.75,2896
25.833333333333332,2894
25.916666666666668,2899
26,2907
26.083333333333332,2903
26.166666666666668,2912
26.25,2914
26.333333333333332,2912
26.416666666666668,2916
26.5,2911
26.583333333333332,2909
26.666666666666668,2915
26.75,2916
26.833333333333332,2916
26.916666666666668,2920
27,2917
27.083333333333332,2927
27.166666666666668,2928
27.25,2929
27.333333333333332,2929
27.416666666666668,2929
27.5,2933
27.583333333333332,2931
27.666666666666668,2939
27.75,2932
27.833333333333332,2933
27.916666666666668,2936
28,2934
28.083333333333332,2942
28.166666666666668,2941
28.25,2940
28.333333333333332,2940
28.416666666666668,2939
28.5,2938
28.583333333333332,2944
28.666666666666668,2942
28.75,2943
28.833333333333332,2951
28.916666666666668,2947
29,2949
29.083333333333332,2943
29.166666666666668,2954
29.25,2948
29.333333333333332,2957
29.416666666666668,2952
29.5,2955
29.583333333333332,2962
29.666666666666668,2963
29.75,2965
29.833333333333332,2968
29.916666666666668,2968
30,2969
30.083333333333332,2972
30.166666666666668,2975
30.25,2974
30.333333333333332,2974
30.416666666666668,2975
30.5,2980
30.583333333333332,2987
30.666666666666668,2983
30.75,2992
30.833333333333332,2984
30.916666666666668,2992
31,2996
31.083333333333332,2996
31.166666666666668,2994
31.25,2999
31.333333333333332,2991
31.416666666666668,2996
31.5,2992
31.583333333333332,3001
31.666666666666668,3003
31.75,3004
31.833333333333332,3007
31.916666666666668,3010
32,3009
32.083333333333336,3006
32.166666666666664,3009
32.25,3009
32.333333333333336,3010
32.416666666666664,3007
32.5,3018
32.583333333333336,3022
32.666666666666664,3020
32.75,3015
32.833333333333336,3020
32.916666666666664,3019
33,3027
33.083333333333336,3025
33.166666666666664,3022
33.25,3024
33.333333333333336,3029
33.416666666666664,3024
33.5,3023
33.583333333333336,3026
33.666666666666664,3030
33.75,3026
33.833333333333336,3024
33.916666666666664,3034
34,3030
34.083333333333336,3035
34.166666666666664,3033
34.25,3031
34.333333333333336,3032
34.416666666666664,3033
34.5,3031
34.583333333333336,3036
34.666666666666664,3029
34.75,3032
34.833333333333336,3037
34.916666666666664,3035
35,3036
35.083333333333336,3046
35.166666666666664,3041
35.25,3047
35.333333333333336,3043
35.416666666666664,3048
35.5,3046
35.583333333333336,3048
35.666666666666664,3050
35.75,3055
35.833333333333336,3050
35.916666666666664,3051
36,3053
36.083333333333336,3056
36.166666666666664,3051
36.25,3053
36.333333333333336,3061
36.416666666666664,3058
36.5,3057
36.583333333333336,3054
36.666666666666664,3058
36.75,3059
36.833333333333336,3055
36.916666666666664,3059
37,3060
37.083333333333336,3060
37.166666666666664,3057
37.25,3058
37.333333333333336,3064
37.416666666666664,3060
37.5,3059
37.583333333333336,3064
37.666666666666664,3063
37.75,3065
37.833333333333336,3062
37.916666666666664,3062
38,3064
38.083333333333336,3063
38.166666666666664,3064
38.25,3063
38.333333333333336,3060
38.416666666666664,3065
38.5,3066
38.583333333333336,3065
38.666666666666664,3065
38.75,3064
38.833333333333336,3070
38.916666666666664,3063
39,3070
39.083333333333336,3070
39.166666666666664,3069
39.25,3066
39.333333333333336,3071
39.416666666666664,3068
39.5,3064
39.583333333333336,3068
39.666666666666664,3074
39.75,3070
39.833333333333336,3066
39.916666666666664,3070
40,3074
40.083333333333336,3070
40.166666666666664,3076
40.25,3073
40.333333333333336,3073
40.416666666666664,3079
40.5,3072
40.583333333333336,3077
40.666666666666664,3074
40.75,3080
40.833333333333336,3079
40.916666666666664,3080
41,3077
41.083333333333336,3080
41.166666666666664,3076
41.25,3080
41.333333333333336,3085
41.416666666666664,3087
41.5,3084
41.583333333333336,3082
41.666666666666664,3087
41.75,3084
41.833333333333336,3088
41.916666666666664,3077
42,3085
42.083333333333336,3084
42.166666666666664,3080
42.25,3083
42.333333333333336,3088
42.416666666666664,3089
42.5,3085
42.583333333333336,3093
42.666666666666664,3086
42.75,3093
42.833333333333336,3091
42.916666666666664,3094
43,3097
43.083333333333336,3088
43.166666666666664,3090
43.25,3093
43.333333333333336,3098
43.416666666666664,3101
43.5,3097
43.583333333333336,3098
43.666666666666664,3097
43.75,3093
43.833333333333336,3102
43.916666666666664,3095
44,3101
44.083333333333336,3097
44.166666666666664,3099
44.25,3097
44.333333333333336,3098
44.416666666666664,3101
44.5,3103
44.583333333333336,3098
44.666666666666664,3103
44.75,3108
44.833333333333336,3101
44.916666666666664,3101
45,3107
45.083333333333336,3102
45.166666666666664,3106
45.25,3108
45.333333333333336,3104
45.416666666666664,3106
45.5,3105
45.583333333333336,3109
45.666666666666664,3108
45.75,3111
45.833333333333336,3111
45.916666666666664,3112
46,3116
46.083333333333336,3118
46.166666666666664,3108
46.25,3117
46.333333333333336,3119
46.416666666666664,3118
46.5,3119
46.583333333333336,3118
46.666666666666664,3112
46.75,3119
46.833333333333336,3118
46.916666666666664,3114
47,3123
47.083333333333336,3119
47.166666666666664,3123
47.25,3121
47.333333333333336,3125
47.416666666666664,3126
47.5,3120
47.583333333333336,3131
47.666666666666664,3132
47.75,3125
47.833333333333336,3126
47.916666666666664,3121
