"Hours since thread went live","Hananoi-kun to Koi no Yamai • A Condition Called Love - Episode 7 discussion"
13.083333333333334,142
13.166666666666666,140
13.25,138
13.333333333333334,142
13.416666666666666,140
13.5,145
13.583333333333334,140
13.666666666666666,138
13.75,139
13.833333333333334,142
13.916666666666666,147
14,149
14.083333333333334,143
14.166666666666666,143
14.25,145
14.333333333333334,143
14.416666666666666,144
14.5,145
14.583333333333334,147
14.666666666666666,148
14.75,148
14.833333333333334,149
14.916666666666666,146
15,146
15.083333333333334,144
15.166666666666666,144
15.25,150
15.333333333333334,146
15.416666666666666,151
15.5,145
15.583333333333334,145
15.666666666666666,147
15.75,146
15.833333333333334,144
15.916666666666666,146
16,147
16.083333333333332,145
16.166666666666668,149
16.25,149
16.333333333333332,145
16.416666666666668,146
16.5,147
16.583333333333332,148
16.666666666666668,146
16.75,146
16.833333333333332,148
16.916666666666668,149
17,150
17.083333333333332,152
17.166666666666668,150
17.25,151
17.333333333333332,147
17.416666666666668,150
17.5,150
17.583333333333332,148
17.666666666666668,151
17.75,148
17.833333333333332,148
17.916666666666668,150
18,151
18.083333333333332,150
18.166666666666668,148
18.25,149
18.333333333333332,153
18.416666666666668,149
18.5,149
18.583333333333332,151
18.666666666666668,151
18.75,147
18.833333333333332,146
18.916666666666668,152
19,150
19.083333333333332,147
19.166666666666668,150
19.25,150
19.333333333333332,149
19.416666666666668,150
19.5,148
19.583333333333332,150
19.666666666666668,147
19.75,147
19.833333333333332,149
19.916666666666668,153
20,153
20.083333333333332,157
20.166666666666668,154
20.25,153
20.333333333333332,152
20.416666666666668,151
20.5,156
20.583333333333332,156
20.666666666666668,155
20.75,152
20.833333333333332,157
20.916666666666668,155
21,156
21.083333333333332,154
21.166666666666668,158
21.25,156
21.333333333333332,157
21.416666666666668,156
21.5,154
21.583333333333332,155
21.666666666666668,158
21.75,157
21.833333333333332,158
21.916666666666668,158
22,159
22.083333333333332,157
22.166666666666668,155
22.25,160
22.333333333333332,161
22.416666666666668,158
22.5,160
22.583333333333332,155
22.666666666666668,155
22.75,157
22.833333333333332,160
22.916666666666668,157
23,156
23.083333333333332,157
23.166666666666668,157
23.25,158
23.333333333333332,162
23.416666666666668,156
23.5,159
23.583333333333332,158
23.666666666666668,162
23.75,163
23.833333333333332,160
23.916666666666668,160
24,159
24.083333333333332,162
24.166666666666668,161
24.25,160
24.333333333333332,159
24.416666666666668,162
24.5,164
24.583333333333332,160
24.666666666666668,161
24.75,157
24.833333333333332,164
24.916666666666668,163
25,163
25.083333333333332,160
25.166666666666668,165
25.25,158
25.333333333333332,158
25.416666666666668,163
25.5,160
25.583333333333332,161
25.666666666666668,162
25.75,161
25.833333333333332,164
25.916666666666668,163
26,163
26.083333333333332,162
26.166666666666668,159
26.25,162
26.333333333333332,160
26.416666666666668,163
26.5,167
26.583333333333332,163
26.666666666666668,163
26.75,162
26.833333333333332,165
26.916666666666668,164
27,162
27.083333333333332,164
27.166666666666668,169
27.25,164
27.333333333333332,165
27.416666666666668,162
27.5,166
27.583333333333332,166
27.666666666666668,166
27.75,164
27.833333333333332,166
27.916666666666668,166
28,167
28.083333333333332,165
28.166666666666668,169
28.25,164
28.333333333333332,165
28.416666666666668,168
28.5,165
28.583333333333332,169
28.666666666666668,166
28.75,166
28.833333333333332,165
28.916666666666668,167
29,166
29.083333333333332,169
29.166666666666668,171
29.25,166
29.333333333333332,168
29.416666666666668,164
29.5,165
29.583333333333332,165
29.666666666666668,165
29.75,166
29.833333333333332,165
29.916666666666668,171
30,166
30.083333333333332,171
30.166666666666668,171
30.25,167
30.333333333333332,167
30.416666666666668,169
30.5,170
30.583333333333332,168
30.666666666666668,167
30.75,168
30.833333333333332,169
30.916666666666668,169
31,171
31.083333333333332,168
31.166666666666668,169
31.25,169
31.333333333333332,168
31.416666666666668,169
31.5,170
31.583333333333332,166
31.666666666666668,172
31.75,172
31.833333333333332,168
31.916666666666668,169
32,173
32.083333333333336,169
32.166666666666664,167
32.25,172
32.333333333333336,167
32.416666666666664,167
32.5,169
32.583333333333336,170
32.666666666666664,170
32.75,173
32.833333333333336,171
32.916666666666664,168
33,169
33.083333333333336,170
33.166666666666664,173
33.25,172
33.333333333333336,171
33.416666666666664,170
33.5,169
33.583333333333336,172
33.666666666666664,167
33.75,169
33.833333333333336,171
33.916666666666664,172
34,169
34.083333333333336,172
34.166666666666664,174
34.25,174
34.333333333333336,172
34.416666666666664,171
34.5,170
34.583333333333336,172
34.666666666666664,171
34.75,170
34.833333333333336,170
34.916666666666664,169
35,174
35.083333333333336,168
35.166666666666664,170
35.25,174
35.333333333333336,171
35.416666666666664,174
35.5,175
35.583333333333336,174
35.666666666666664,171
35.75,169
35.833333333333336,175
35.916666666666664,177
36,176
36.083333333333336,175
36.166666666666664,173
36.25,172
36.333333333333336,174
36.416666666666664,173
36.5,173
36.583333333333336,173
36.666666666666664,175
36.75,170
36.833333333333336,176
36.916666666666664,172
37,174
37.083333333333336,175
37.166666666666664,171
37.25,172
37.333333333333336,175
37.416666666666664,176
37.5,175
37.583333333333336,171
37.666666666666664,177
37.75,172
37.833333333333336,172
37.916666666666664,176
38,173
38.083333333333336,173
38.166666666666664,174
38.25,175
38.333333333333336,172
38.416666666666664,178
38.5,173
38.583333333333336,175
38.666666666666664,175
38.75,174
38.833333333333336,174
38.916666666666664,175
39,173
39.083333333333336,175
39.166666666666664,178
39.25,174
39.333333333333336,175
39.416666666666664,175
39.5,175
39.583333333333336,174
39.666666666666664,175
39.75,177
39.833333333333336,174
39.916666666666664,174
40,174
40.083333333333336,174
40.166666666666664,175
40.25,175
40.333333333333336,173
40.416666666666664,175
40.5,175
40.583333333333336,174
40.666666666666664,177
40.75,175
40.833333333333336,177
40.916666666666664,177
41,176
41.083333333333336,176
41.166666666666664,175
41.25,175
41.333333333333336,176
41.416666666666664,174
41.5,176
41.583333333333336,174
41.666666666666664,178
41.75,175
41.833333333333336,177
41.916666666666664,174
42,176
42.083333333333336,178
42.166666666666664,177
42.25,180
42.333333333333336,178
42.416666666666664,178
42.5,176
42.583333333333336,177
42.666666666666664,179
42.75,173
42.833333333333336,176
42.916666666666664,176
43,176
43.083333333333336,177
43.166666666666664,177
43.25,179
43.333333333333336,174
43.416666666666664,177
43.5,177
43.583333333333336,177
43.666666666666664,177
43.75,173
43.833333333333336,174
43.916666666666664,175
44,175
44.083333333333336,174
44.166666666666664,178
44.25,178
44.333333333333336,177
44.416666666666664,180
44.5,178
44.583333333333336,177
44.666666666666664,180
44.75,179
44.833333333333336,179
44.916666666666664,177
45,180
45.083333333333336,179
45.166666666666664,178
45.25,174
45.333333333333336,177
45.416666666666664,176
45.5,175
45.583333333333336,178
45.666666666666664,177
45.75,179
45.833333333333336,177
45.916666666666664,178
46,176
46.083333333333336,176
46.166666666666664,175
46.25,174
46.333333333333336,179
46.416666666666664,178
46.5,176
46.583333333333336,175
46.666666666666664,175
46.75,174
46.833333333333336,173
46.916666666666664,177
47,181
47.083333333333336,179
47.166666666666664,179
47.25,178
47.333333333333336,180
47.416666666666664,178
47.5,180
47.583333333333336,181
47.666666666666664,176
47.75,179
47.833333333333336,176
47.916666666666664,177
