"Hours since thread went live","Spy x Family - Episode 5 discussion"
26.666666666666668,11525
26.75,11525
26.833333333333332,11535
26.916666666666668,11544
27,11548
27.083333333333332,11558
27.166666666666668,11569
27.25,11574
27.333333333333332,11574
27.416666666666668,11587
27.5,11595
27.583333333333332,11600
27.666666666666668,11606
27.75,11612
27.833333333333332,11620
27.916666666666668,11626
28,11625
28.083333333333332,11637
28.166666666666668,11628
28.25,11641
28.333333333333332,11634
28.416666666666668,11640
28.5,11648
28.583333333333332,11655
28.666666666666668,11663
28.75,11662
28.833333333333332,11667
28.916666666666668,11667
29,11675
29.083333333333332,11683
29.166666666666668,11681
29.25,11687
29.333333333333332,11686
29.416666666666668,11688
29.5,11699
29.583333333333332,11696
29.666666666666668,11704
29.75,11716
29.833333333333332,11721
29.916666666666668,11725
30,11721
30.083333333333332,11725
30.166666666666668,11723
30.25,11733
30.333333333333332,11737
30.416666666666668,11748
30.5,11748
30.583333333333332,11743
30.666666666666668,11755
30.75,11759
30.833333333333332,11758
30.916666666666668,11773
31,11770
31.083333333333332,11775
31.166666666666668,11783
31.25,11789
31.333333333333332,11798
31.416666666666668,11806
31.5,11814
31.583333333333332,11813
31.666666666666668,11813
31.75,11812
31.833333333333332,11828
31.916666666666668,11835
32,11832
32.083333333333336,11834
32.166666666666664,11836
32.25,11843
32.333333333333336,11851
32.416666666666664,11859
32.5,11858
32.583333333333336,11863
32.666666666666664,11870
32.75,11873
32.833333333333336,11880
32.916666666666664,11883
33,11894
33.083333333333336,11892
33.166666666666664,11896
33.25,11897
33.333333333333336,11903
33.416666666666664,11911
33.5,11912
33.583333333333336,11913
33.666666666666664,11921
33.75,11925
33.833333333333336,11933
33.916666666666664,11944
34,11940
34.083333333333336,11953
34.166666666666664,11947
34.25,11944
34.333333333333336,11948
34.416666666666664,11963
34.5,11955
34.583333333333336,11963
34.666666666666664,11967
34.75,11977
34.833333333333336,11984
34.916666666666664,11980
35,11982
35.083333333333336,11992
35.166666666666664,11986
35.25,11996
35.333333333333336,11997
35.416666666666664,12005
35.5,12011
35.583333333333336,12016
35.666666666666664,12013
35.75,12024
35.833333333333336,12023
35.916666666666664,12024
36,12025
36.083333333333336,12027
36.166666666666664,12029
36.25,12042
36.333333333333336,12048
36.416666666666664,12047
36.5,12050
36.583333333333336,12054
36.666666666666664,12062
36.75,12061
36.833333333333336,12071
36.916666666666664,12077
37,12078
37.083333333333336,12075
37.166666666666664,12076
37.25,12092
37.333333333333336,12086
37.416666666666664,12088
37.5,12089
37.583333333333336,12100
37.666666666666664,12100
37.75,12104
37.833333333333336,12100
37.916666666666664,12108
38,12111
38.083333333333336,12110
38.166666666666664,12110
38.25,12118
38.333333333333336,12126
38.416666666666664,12128
38.5,12131
38.583333333333336,12136
38.666666666666664,12132
38.75,12146
38.833333333333336,12137
38.916666666666664,12141
39,12146
39.083333333333336,12148
39.166666666666664,12146
39.25,12157
39.333333333333336,12155
39.416666666666664,12157
39.5,12156
39.583333333333336,12166
39.666666666666664,12157
39.75,12163
39.833333333333336,12169
39.916666666666664,12173
40,12167
40.083333333333336,12179
40.166666666666664,12179
40.25,12173
40.333333333333336,12186
40.416666666666664,12179
40.5,12181
40.583333333333336,12184
40.666666666666664,12189
40.75,12184
40.833333333333336,12192
40.916666666666664,12189
41,12191
41.083333333333336,12196
41.166666666666664,12193
41.25,12200
41.333333333333336,12202
41.416666666666664,12213
41.5,12208
41.583333333333336,12204
41.666666666666664,12213
41.75,12215
41.833333333333336,12217
41.916666666666664,12224
42,12212
42.083333333333336,12214
42.166666666666664,12217
42.25,12221
42.333333333333336,12223
42.416666666666664,12221
42.5,12219
42.583333333333336,12222
42.666666666666664,12224
42.75,12221
42.833333333333336,12235
42.916666666666664,12226
43,12231
43.083333333333336,12225
43.166666666666664,12239
43.25,12236
43.333333333333336,12233
43.416666666666664,12232
43.5,12230
43.583333333333336,12234
43.666666666666664,12238
43.75,12235
43.833333333333336,12243
43.916666666666664,12246
44,12242
44.083333333333336,12247
44.166666666666664,12244
44.25,12248
44.333333333333336,12253
44.416666666666664,12256
44.5,12250
44.583333333333336,12256
44.666666666666664,12255
44.75,12253
44.833333333333336,12259
44.916666666666664,12259
45,12263
45.083333333333336,12268
45.166666666666664,12266
45.25,12276
45.333333333333336,12270
45.416666666666664,12271
45.5,12269
45.583333333333336,12274
45.666666666666664,12276
45.75,12284
45.833333333333336,12273
45.916666666666664,12280
46,12279
46.083333333333336,12282
46.166666666666664,12289
46.25,12288
46.333333333333336,12287
46.416666666666664,12293
46.5,12293
46.583333333333336,12296
46.666666666666664,12299
46.75,12294
46.833333333333336,12294
46.916666666666664,12289
47,12294
47.083333333333336,12296
47.166666666666664,12300
47.25,12302
47.333333333333336,12296
47.416666666666664,12302
47.5,12306
47.583333333333336,12316
47.666666666666664,12315
47.75,12317
47.833333333333336,12318
47.916666666666664,12313
