"Hours since thread went live","Ninja Kamui - Episode 6 discussion"
35.583333333333336,224
35.666666666666664,225
35.75,226
35.833333333333336,225
35.916666666666664,228
36,226
36.083333333333336,224
36.166666666666664,224
36.25,224
36.333333333333336,231
36.416666666666664,228
36.5,227
36.583333333333336,227
36.666666666666664,227
36.75,228
36.833333333333336,228
36.916666666666664,225
37,231
37.083333333333336,226
37.166666666666664,230
37.25,228
37.333333333333336,229
37.416666666666664,229
37.5,226
37.583333333333336,229
37.666666666666664,232
37.75,226
37.833333333333336,231
37.916666666666664,228
38,229
38.083333333333336,229
38.166666666666664,226
38.25,231
38.333333333333336,229
38.416666666666664,229
38.5,229
38.583333333333336,226
38.666666666666664,230
38.75,229
38.833333333333336,230
38.916666666666664,225
39,229
39.083333333333336,230
39.166666666666664,230
39.25,233
39.333333333333336,229
39.416666666666664,228
39.5,231
39.583333333333336,232
39.666666666666664,233
39.75,234
39.833333333333336,231
39.916666666666664,233
40,232
40.083333333333336,234
40.166666666666664,234
40.25,234
40.333333333333336,233
40.416666666666664,235
40.5,235
40.583333333333336,236
40.666666666666664,233
40.75,231
40.833333333333336,236
40.916666666666664,234
41,233
41.083333333333336,233
41.166666666666664,236
41.25,238
41.333333333333336,235
41.416666666666664,233
41.5,234
41.583333333333336,233
41.666666666666664,232
41.75,234
41.833333333333336,234
41.916666666666664,236
42,236
42.083333333333336,233
42.166666666666664,236
42.25,239
42.333333333333336,234
42.416666666666664,234
42.5,237
42.583333333333336,232
42.666666666666664,239
42.75,236
42.833333333333336,236
42.916666666666664,240
43,237
43.083333333333336,234
43.166666666666664,234
43.25,238
43.333333333333336,237
43.416666666666664,235
43.5,237
43.583333333333336,235
43.666666666666664,235
43.75,240
43.833333333333336,235
43.916666666666664,238
44,239
44.083333333333336,235
44.166666666666664,233
44.25,239
44.333333333333336,235
44.416666666666664,236
44.5,235
44.583333333333336,240
44.666666666666664,238
44.75,233
44.833333333333336,238
44.916666666666664,237
45,237
45.083333333333336,233
45.166666666666664,235
45.25,235
45.333333333333336,236
45.416666666666664,234
45.5,236
45.583333333333336,237
45.666666666666664,240
45.75,237
45.833333333333336,237
45.916666666666664,237
46,236
46.083333333333336,238
46.166666666666664,236
46.25,240
46.333333333333336,237
46.416666666666664,236
46.5,240
46.583333333333336,239
46.666666666666664,241
46.75,238
46.833333333333336,235
46.916666666666664,236
47,237
47.083333333333336,239
47.166666666666664,238
47.25,238
47.333333333333336,242
47.416666666666664,236
47.5,242
47.583333333333336,235
47.666666666666664,241
47.75,236
47.833333333333336,237
47.916666666666664,238
