"Hours since thread went live","Yozakura-san Chi no Daisakusen • Mission: Yozakura Family - Episode 3 discussion"
23.25,386
23.333333333333332,388
23.416666666666668,382
23.5,391
23.583333333333332,385
23.666666666666668,388
23.75,387
23.833333333333332,394
23.916666666666668,389
24,392
24.083333333333332,390
24.166666666666668,386
24.25,389
24.333333333333332,386
24.416666666666668,387
24.5,390
24.583333333333332,386
24.666666666666668,383
24.75,392
24.833333333333332,385
24.916666666666668,393
25,389
25.083333333333332,387
25.166666666666668,385
25.25,390
25.333333333333332,392
25.416666666666668,386
25.5,392
25.583333333333332,391
25.666666666666668,389
25.75,390
25.833333333333332,396
25.916666666666668,396
26,394
26.083333333333332,394
26.166666666666668,392
26.25,393
26.333333333333332,395
26.416666666666668,400
26.5,398
26.583333333333332,389
26.666666666666668,390
26.75,392
26.833333333333332,400
26.916666666666668,399
27,395
27.083333333333332,395
27.166666666666668,395
27.25,392
27.333333333333332,393
27.416666666666668,398
27.5,397
27.583333333333332,396
27.666666666666668,399
27.75,398
27.833333333333332,395
27.916666666666668,395
28,403
28.083333333333332,393
28.166666666666668,396
28.25,400
28.333333333333332,396
28.416666666666668,393
28.5,394
28.583333333333332,402
28.666666666666668,400
28.75,400
28.833333333333332,400
28.916666666666668,399
29,398
29.083333333333332,393
29.166666666666668,404
29.25,400
29.333333333333332,396
29.416666666666668,395
29.5,402
29.583333333333332,397
29.666666666666668,399
29.75,403
29.833333333333332,400
29.916666666666668,397
30,399
30.083333333333332,398
30.166666666666668,394
30.25,401
30.333333333333332,395
30.416666666666668,404
30.5,397
30.583333333333332,406
30.666666666666668,398
30.75,402
30.833333333333332,403
30.916666666666668,407
31,402
31.083333333333332,397
31.166666666666668,405
31.25,403
31.333333333333332,402
31.416666666666668,406
31.5,402
31.583333333333332,404
31.666666666666668,404
31.75,409
31.833333333333332,400
31.916666666666668,400
32,407
32.083333333333336,407
32.166666666666664,404
32.25,406
32.333333333333336,411
32.416666666666664,412
32.5,411
32.583333333333336,411
32.666666666666664,411
32.75,412
32.833333333333336,408
32.916666666666664,412
33,406
33.083333333333336,411
33.166666666666664,410
33.25,411
33.333333333333336,416
33.416666666666664,413
33.5,417
33.583333333333336,411
33.666666666666664,416
33.75,406
33.833333333333336,411
33.916666666666664,413
34,412
34.083333333333336,407
34.166666666666664,413
34.25,410
34.333333333333336,410
34.416666666666664,413
34.5,416
34.583333333333336,410
34.666666666666664,415
34.75,418
34.833333333333336,414
34.916666666666664,412
35,415
35.083333333333336,413
35.166666666666664,414
35.25,413
35.333333333333336,416
35.416666666666664,415
35.5,412
35.583333333333336,416
35.666666666666664,415
35.75,418
35.833333333333336,415
35.916666666666664,417
36,410
36.083333333333336,413
36.166666666666664,418
36.25,414
36.333333333333336,410
36.416666666666664,412
36.5,413
36.583333333333336,412
36.666666666666664,410
36.75,416
36.833333333333336,412
36.916666666666664,417
37,416
37.083333333333336,414
37.166666666666664,414
37.25,417
37.916666666666664,415
38,418
38.083333333333336,420
38.166666666666664,417
38.25,415
38.333333333333336,415
38.416666666666664,415
38.5,417
38.583333333333336,416
38.666666666666664,418
38.75,418
38.833333333333336,417
38.916666666666664,421
39,414
39.083333333333336,419
39.166666666666664,420
39.25,420
39.333333333333336,419
39.416666666666664,422
39.5,414
39.583333333333336,423
39.666666666666664,416
39.75,422
39.833333333333336,419
39.916666666666664,415
40,423
40.083333333333336,420
40.166666666666664,424
40.25,420
40.333333333333336,418
40.416666666666664,418
40.5,425
40.583333333333336,418
40.666666666666664,423
40.75,419
40.833333333333336,418
40.916666666666664,424
41,422
41.083333333333336,423
41.166666666666664,423
41.25,416
41.333333333333336,422
41.416666666666664,420
41.5,416
41.583333333333336,420
41.666666666666664,422
41.75,418
41.833333333333336,424
41.916666666666664,418
42,422
42.083333333333336,416
42.166666666666664,423
42.25,423
42.333333333333336,423
42.416666666666664,425
42.5,426
42.583333333333336,419
42.666666666666664,423
42.75,417
42.833333333333336,421
42.916666666666664,419
43,419
43.083333333333336,424
43.166666666666664,418
43.25,427
43.333333333333336,417
43.416666666666664,423
43.5,420
43.583333333333336,419
43.666666666666664,425
43.75,427
43.833333333333336,422
43.916666666666664,418
44,421
44.083333333333336,418
44.166666666666664,421
44.25,419
44.333333333333336,421
44.416666666666664,429
44.5,417
44.583333333333336,422
44.666666666666664,422
44.75,425
44.833333333333336,426
44.916666666666664,420
45,426
45.083333333333336,422
45.166666666666664,427
45.25,427
45.333333333333336,429
45.416666666666664,429
45.5,429
45.583333333333336,423
45.666666666666664,430
45.75,424
45.833333333333336,422
45.916666666666664,420
46,423
46.083333333333336,424
46.166666666666664,429
46.25,428
46.333333333333336,424
46.416666666666664,425
46.5,426
46.583333333333336,425
46.666666666666664,422
46.75,420
46.833333333333336,424
46.916666666666664,426
47,424
47.083333333333336,420
47.166666666666664,422
47.25,425
47.333333333333336,424
47.416666666666664,424
47.5,427
47.583333333333336,427
47.666666666666664,428
47.75,422
47.833333333333336,426
47.916666666666664,425
