"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 20 discussion"
8.833333333333334,1705
8.916666666666666,1713
9,1728
9.083333333333334,1731
9.166666666666666,1747
9.25,1752
9.333333333333334,1762
9.416666666666666,1774
9.5,1781
9.583333333333334,1790
9.666666666666666,1801
9.75,1803
9.833333333333334,1822
9.916666666666666,1836
10,1835
10.083333333333334,1850
10.166666666666666,1863
10.25,1871
10.333333333333334,1885
10.416666666666666,1897
10.5,1899
10.583333333333334,1909
10.666666666666666,1916
10.75,1917
10.833333333333334,1926
10.916666666666666,1932
11,1943
11.083333333333334,1945
11.166666666666666,1955
11.25,1960
11.333333333333334,1974
11.416666666666666,1981
11.5,1984
11.583333333333334,1996
11.666666666666666,1997
11.75,2006
11.833333333333334,2008
11.916666666666666,2025
12,2029
12.083333333333334,2037
12.166666666666666,2033
12.25,2045
12.333333333333334,2060
12.416666666666666,2061
12.5,2074
12.583333333333334,2080
12.666666666666666,2088
12.75,2087
12.833333333333334,2100
12.916666666666666,2107
13,2111
13.083333333333334,2123
13.166666666666666,2127
13.25,2129
13.333333333333334,2137
13.416666666666666,2147
13.5,2151
13.583333333333334,2154
13.666666666666666,2166
13.75,2167
13.833333333333334,2174
13.916666666666666,2182
14,2186
14.083333333333334,2181
14.166666666666666,2190
14.25,2196
14.333333333333334,2206
14.416666666666666,2213
14.5,2213
14.583333333333334,2219
14.666666666666666,2224
14.75,2234
14.833333333333334,2236
14.916666666666666,2241
15,2244
15.083333333333334,2254
15.166666666666666,2258
15.25,2263
15.333333333333334,2266
15.416666666666666,2271
15.5,2274
15.583333333333334,2282
15.666666666666666,2293
15.75,2301
15.833333333333334,2305
15.916666666666666,2307
16,2312
16.083333333333332,2318
16.166666666666668,2320
16.25,2327
16.333333333333332,2331
16.416666666666668,2336
16.5,2341
16.583333333333332,2340
16.666666666666668,2340
16.75,2344
16.833333333333332,2352
16.916666666666668,2357
17,2355
17.083333333333332,2358
17.166666666666668,2359
17.25,2362
17.333333333333332,2368
17.416666666666668,2369
17.5,2375
17.583333333333332,2376
17.666666666666668,2382
17.75,2380
17.833333333333332,2378
17.916666666666668,2384
18,2385
18.083333333333332,2395
18.166666666666668,2398
18.25,2398
18.333333333333332,2406
18.416666666666668,2406
18.5,2401
18.583333333333332,2406
18.666666666666668,2412
18.75,2413
18.833333333333332,2418
18.916666666666668,2422
19,2421
19.083333333333332,2427
19.166666666666668,2427
19.25,2437
19.333333333333332,2440
19.416666666666668,2440
19.5,2437
19.583333333333332,2447
19.666666666666668,2448
19.75,2450
19.833333333333332,2451
19.916666666666668,2452
20,2457
20.083333333333332,2458
20.166666666666668,2465
20.25,2464
20.333333333333332,2469
20.416666666666668,2469
20.5,2468
20.583333333333332,2472
20.666666666666668,2479
20.75,2483
20.833333333333332,2481
20.916666666666668,2490
21,2492
21.083333333333332,2493
21.166666666666668,2496
21.25,2498
21.333333333333332,2501
21.416666666666668,2502
21.5,2500
21.583333333333332,2500
21.666666666666668,2501
21.75,2506
21.833333333333332,2509
21.916666666666668,2509
22,2517
22.083333333333332,2515
22.166666666666668,2516
22.25,2519
22.333333333333332,2529
22.416666666666668,2527
22.5,2526
22.583333333333332,2533
22.666666666666668,2528
22.75,2534
22.833333333333332,2535
22.916666666666668,2540
23,2542
23.083333333333332,2545
23.166666666666668,2554
23.25,2549
23.333333333333332,2551
23.416666666666668,2562
23.5,2561
23.583333333333332,2561
23.666666666666668,2558
23.75,2563
23.833333333333332,2575
23.916666666666668,2572
24,2573
24.083333333333332,2574
24.166666666666668,2578
24.25,2577
24.333333333333332,2581
24.416666666666668,2586
24.5,2589
24.583333333333332,2590
24.666666666666668,2591
24.75,2592
24.833333333333332,2593
24.916666666666668,2598
25,2593
25.083333333333332,2598
25.166666666666668,2601
25.25,2602
25.333333333333332,2602
25.416666666666668,2608
25.5,2611
25.583333333333332,2617
25.666666666666668,2617
25.75,2615
25.833333333333332,2618
25.916666666666668,2612
26,2620
26.083333333333332,2619
26.166666666666668,2626
26.25,2627
26.333333333333332,2623
26.416666666666668,2627
26.5,2630
26.583333333333332,2639
26.666666666666668,2631
26.75,2637
26.833333333333332,2631
26.916666666666668,2634
27,2637
27.083333333333332,2641
27.166666666666668,2638
27.25,2645
27.333333333333332,2645
27.416666666666668,2647
27.5,2652
27.583333333333332,2648
27.666666666666668,2650
27.75,2650
27.833333333333332,2659
27.916666666666668,2658
28,2662
28.083333333333332,2658
28.166666666666668,2660
28.25,2663
28.333333333333332,2660
28.416666666666668,2664
28.5,2669
28.583333333333332,2663
28.666666666666668,2673
28.75,2669
28.833333333333332,2671
28.916666666666668,2673
29,2668
29.083333333333332,2675
29.166666666666668,2674
29.25,2678
29.333333333333332,2676
29.416666666666668,2677
29.5,2677
29.583333333333332,2679
29.666666666666668,2683
29.75,2685
29.833333333333332,2682
29.916666666666668,2684
30,2681
30.083333333333332,2688
30.166666666666668,2691
30.25,2689
30.333333333333332,2688
30.416666666666668,2684
30.5,2687
30.583333333333332,2695
30.666666666666668,2697
30.75,2695
30.833333333333332,2693
30.916666666666668,2701
31,2700
31.083333333333332,2701
31.166666666666668,2709
31.25,2704
31.333333333333332,2707
31.416666666666668,2715
31.5,2711
31.583333333333332,2716
31.666666666666668,2721
31.75,2717
31.833333333333332,2719
31.916666666666668,2721
32,2719
32.083333333333336,2720
32.166666666666664,2727
32.25,2724
32.333333333333336,2727
32.416666666666664,2733
32.5,2730
32.583333333333336,2730
32.666666666666664,2727
32.75,2736
32.833333333333336,2736
32.916666666666664,2735
33,2734
33.083333333333336,2738
33.166666666666664,2738
33.25,2735
33.333333333333336,2735
33.416666666666664,2739
33.5,2747
33.583333333333336,2740
33.666666666666664,2744
33.75,2739
33.833333333333336,2738
33.916666666666664,2743
34,2747
34.083333333333336,2748
34.166666666666664,2743
34.25,2750
34.333333333333336,2748
34.416666666666664,2750
34.5,2753
34.583333333333336,2749
34.666666666666664,2758
34.75,2755
34.833333333333336,2748
34.916666666666664,2752
35,2757
35.083333333333336,2752
35.166666666666664,2754
35.25,2756
35.333333333333336,2755
35.416666666666664,2761
35.5,2758
35.583333333333336,2757
35.666666666666664,2761
35.75,2761
35.833333333333336,2761
35.916666666666664,2758
36,2765
36.083333333333336,2757
36.166666666666664,2755
36.25,2761
36.333333333333336,2763
36.416666666666664,2763
36.5,2767
36.583333333333336,2765
36.666666666666664,2763
36.75,2769
36.833333333333336,2764
36.916666666666664,2770
37,2770
37.083333333333336,2771
37.166666666666664,2773
37.25,2767
37.333333333333336,2766
37.416666666666664,2772
37.5,2771
37.583333333333336,2779
37.666666666666664,2776
37.75,2774
37.833333333333336,2768
37.916666666666664,2776
38,2772
38.083333333333336,2782
38.166666666666664,2776
38.25,2775
38.333333333333336,2776
38.416666666666664,2777
38.5,2779
38.583333333333336,2783
38.666666666666664,2777
38.75,2779
38.833333333333336,2778
38.916666666666664,2786
39,2781
39.083333333333336,2791
39.166666666666664,2782
39.25,2784
39.333333333333336,2786
39.416666666666664,2783
39.5,2786
39.583333333333336,2787
39.666666666666664,2786
39.75,2790
39.833333333333336,2791
39.916666666666664,2789
40,2785
40.083333333333336,2787
40.166666666666664,2791
40.25,2788
40.333333333333336,2793
40.416666666666664,2792
40.5,2798
40.583333333333336,2794
40.666666666666664,2792
40.75,2793
40.833333333333336,2791
40.916666666666664,2791
41,2797
41.083333333333336,2789
41.166666666666664,2795
41.25,2791
41.333333333333336,2793
41.416666666666664,2797
41.5,2798
41.583333333333336,2800
41.666666666666664,2802
41.75,2796
41.833333333333336,2802
41.916666666666664,2802
42,2801
42.083333333333336,2803
42.166666666666664,2805
42.25,2802
42.333333333333336,2799
42.416666666666664,2800
42.5,2800
42.583333333333336,2797
42.666666666666664,2801
42.75,2796
42.833333333333336,2801
42.916666666666664,2801
43,2796
43.083333333333336,2801
43.166666666666664,2798
43.25,2796
43.333333333333336,2804
43.416666666666664,2803
43.5,2807
43.583333333333336,2804
43.666666666666664,2806
43.75,2807
43.833333333333336,2802
43.916666666666664,2805
44,2803
44.083333333333336,2811
44.166666666666664,2806
44.25,2803
44.333333333333336,2809
44.416666666666664,2806
44.5,2805
44.583333333333336,2806
44.666666666666664,2810
44.75,2808
44.833333333333336,2806
44.916666666666664,2811
45,2813
45.083333333333336,2811
45.166666666666664,2810
45.25,2808
45.333333333333336,2817
45.416666666666664,2814
45.5,2814
45.583333333333336,2810
45.666666666666664,2813
45.75,2810
45.833333333333336,2819
45.916666666666664,2809
46,2812
46.083333333333336,2820
46.166666666666664,2811
46.25,2817
46.333333333333336,2818
46.416666666666664,2825
46.5,2821
46.583333333333336,2818
46.666666666666664,2820
46.75,2813
46.833333333333336,2822
46.916666666666664,2820
47,2822
47.083333333333336,2815
47.166666666666664,2819
47.25,2820
47.333333333333336,2819
47.416666666666664,2819
47.5,2825
47.583333333333336,2822
47.666666666666664,2821
47.75,2823
47.833333333333336,2819
47.916666666666664,2822
