"Hours since thread went live","The Fable - Episode 7 discussion"
21.916666666666668,193
22,190
22.083333333333332,189
22.166666666666668,192
22.25,193
22.333333333333332,196
22.416666666666668,198
22.5,193
22.583333333333332,193
22.666666666666668,194
22.75,194
22.833333333333332,198
22.916666666666668,193
23,194
23.083333333333332,191
23.166666666666668,195
23.25,191
23.333333333333332,195
23.416666666666668,198
23.5,196
23.583333333333332,198
23.666666666666668,191
23.75,191
23.833333333333332,197
23.916666666666668,192
24,195
24.083333333333332,198
24.166666666666668,198
24.25,198
24.333333333333332,197
24.416666666666668,199
24.5,196
24.583333333333332,198
24.666666666666668,199
24.75,198
24.833333333333332,197
24.916666666666668,199
25,196
25.083333333333332,197
25.166666666666668,199
25.25,200
25.333333333333332,199
25.416666666666668,196
25.5,198
25.583333333333332,201
25.666666666666668,197
25.75,195
25.833333333333332,200
25.916666666666668,200
26,202
26.083333333333332,196
26.166666666666668,201
26.25,202
26.333333333333332,200
26.416666666666668,201
26.5,199
26.583333333333332,197
26.666666666666668,199
26.75,199
26.833333333333332,199
26.916666666666668,201
27,201
27.083333333333332,201
27.166666666666668,202
27.25,203
27.333333333333332,205
27.416666666666668,205
27.5,204
27.583333333333332,207
27.666666666666668,205
27.75,202
27.833333333333332,201
27.916666666666668,205
28,207
28.083333333333332,203
28.166666666666668,205
28.25,206
28.333333333333332,203
28.416666666666668,205
28.5,205
28.583333333333332,206
28.666666666666668,202
28.75,205
28.833333333333332,205
28.916666666666668,204
29,206
29.083333333333332,206
29.166666666666668,204
29.25,205
29.333333333333332,208
29.416666666666668,207
29.5,205
29.583333333333332,204
29.666666666666668,208
29.75,204
29.833333333333332,205
29.916666666666668,205
30,203
30.083333333333332,210
30.166666666666668,203
30.25,206
30.333333333333332,211
30.416666666666668,208
30.5,206
30.583333333333332,208
30.666666666666668,209
30.75,208
30.833333333333332,206
30.916666666666668,208
31,208
31.083333333333332,211
31.166666666666668,208
31.25,207
31.333333333333332,206
31.416666666666668,208
31.5,210
31.583333333333332,211
31.666666666666668,211
31.75,209
31.833333333333332,209
31.916666666666668,208
32,208
32.083333333333336,208
32.166666666666664,208
32.25,207
32.333333333333336,208
32.416666666666664,209
32.5,209
32.583333333333336,212
32.666666666666664,207
32.75,210
32.833333333333336,210
32.916666666666664,209
33,209
33.083333333333336,206
33.166666666666664,210
33.25,210
33.333333333333336,209
33.416666666666664,214
33.5,212
33.583333333333336,207
33.666666666666664,209
33.75,208
33.833333333333336,211
33.916666666666664,211
34,210
34.083333333333336,213
34.166666666666664,211
34.25,213
34.333333333333336,210
34.416666666666664,211
34.5,208
34.583333333333336,211
34.666666666666664,211
34.75,210
34.833333333333336,216
34.916666666666664,209
35,216
35.083333333333336,212
35.166666666666664,215
35.25,214
35.333333333333336,212
35.416666666666664,211
35.5,212
35.583333333333336,213
35.666666666666664,208
35.75,216
35.833333333333336,214
35.916666666666664,211
36,212
36.083333333333336,214
36.166666666666664,215
36.25,215
36.333333333333336,214
36.416666666666664,216
36.5,213
36.583333333333336,213
36.666666666666664,212
36.75,213
36.833333333333336,216
36.916666666666664,213
37,213
37.083333333333336,212
37.166666666666664,211
37.25,214
37.333333333333336,215
37.416666666666664,217
37.5,214
37.583333333333336,216
37.666666666666664,210
37.75,214
37.833333333333336,218
37.916666666666664,213
38,213
38.083333333333336,215
38.166666666666664,216
38.25,216
38.333333333333336,215
38.416666666666664,210
38.5,211
38.583333333333336,214
38.666666666666664,212
38.75,215
38.833333333333336,218
38.916666666666664,217
39,215
39.083333333333336,216
39.166666666666664,214
39.25,212
39.333333333333336,215
39.416666666666664,212
39.5,214
39.583333333333336,210
39.666666666666664,210
39.75,213
39.833333333333336,212
39.916666666666664,215
40,213
40.083333333333336,214
40.166666666666664,213
40.25,217
40.333333333333336,212
40.416666666666664,214
40.5,214
40.583333333333336,214
40.666666666666664,214
40.75,215
40.833333333333336,215
40.916666666666664,215
41,215
41.083333333333336,218
41.166666666666664,219
41.25,213
41.333333333333336,216
41.416666666666664,215
41.5,216
41.583333333333336,215
41.666666666666664,214
41.75,215
41.833333333333336,216
41.916666666666664,215
42,218
42.083333333333336,215
42.166666666666664,214
42.25,218
42.333333333333336,215
42.416666666666664,214
42.5,212
42.583333333333336,217
42.666666666666664,219
42.75,214
42.833333333333336,216
42.916666666666664,213
43,212
43.083333333333336,213
43.166666666666664,216
43.25,219
43.333333333333336,215
43.416666666666664,216
43.5,216
43.583333333333336,213
43.666666666666664,212
43.75,215
43.833333333333336,216
43.916666666666664,212
44,215
44.083333333333336,214
44.166666666666664,214
44.25,215
44.333333333333336,215
44.416666666666664,214
44.5,213
44.583333333333336,212
44.666666666666664,218
44.75,214
44.833333333333336,215
44.916666666666664,217
45,214
45.083333333333336,216
45.166666666666664,216
45.25,218
45.333333333333336,213
45.416666666666664,215
45.5,216
45.583333333333336,217
45.666666666666664,216
45.75,216
45.833333333333336,217
45.916666666666664,215
46,213
46.083333333333336,216
46.166666666666664,217
46.25,213
46.333333333333336,216
46.416666666666664,218
46.5,217
46.583333333333336,213
46.666666666666664,218
46.75,216
46.833333333333336,218
46.916666666666664,217
47,214
47.083333333333336,213
47.166666666666664,215
47.25,218
47.333333333333336,217
47.416666666666664,217
47.5,218
47.583333333333336,216
47.666666666666664,216
47.75,217
47.833333333333336,219
47.916666666666664,216
