"Hours since thread went live","Spy x Family - Episode 4 discussion"
22.166666666666668,11307
22.25,11319
22.333333333333332,11330
22.416666666666668,11338
22.5,11352
22.583333333333332,11361
22.666666666666668,11378
22.75,11385
22.833333333333332,11395
22.916666666666668,11409
23,11417
23.083333333333332,11421
23.166666666666668,11419
23.25,11439
23.333333333333332,11451
23.416666666666668,11460
23.5,11467
23.583333333333332,11473
23.666666666666668,11482
23.75,11492
23.833333333333332,11502
23.916666666666668,11514
24,11523
24.083333333333332,11527
24.166666666666668,11544
24.25,11557
24.333333333333332,11565
24.416666666666668,11565
24.5,11568
24.583333333333332,11575
24.666666666666668,11582
24.75,11585
24.833333333333332,11594
24.916666666666668,11599
25,11606
25.083333333333332,11623
25.166666666666668,11629
25.25,11637
25.333333333333332,11637
25.416666666666668,11657
25.5,11656
25.583333333333332,11675
25.666666666666668,11680
25.75,11691
25.833333333333332,11689
25.916666666666668,11706
26,11710
26.083333333333332,11718
26.166666666666668,11724
26.25,11721
26.333333333333332,11730
26.416666666666668,11730
26.5,11737
26.583333333333332,11740
26.666666666666668,11742
26.75,11758
26.833333333333332,11759
26.916666666666668,11765
27,11768
27.083333333333332,11776
27.166666666666668,11776
27.25,11789
27.333333333333332,11798
27.416666666666668,11800
27.5,11802
27.583333333333332,11809
27.666666666666668,11820
27.75,11822
27.833333333333332,11822
27.916666666666668,11834
28,11838
28.083333333333332,11847
28.166666666666668,11852
28.25,11861
28.333333333333332,11860
28.416666666666668,11867
28.5,11873
28.583333333333332,11885
28.666666666666668,11891
28.75,11891
28.833333333333332,11896
28.916666666666668,11902
29,11909
29.083333333333332,11914
29.166666666666668,11917
29.25,11932
29.333333333333332,11926
29.416666666666668,11939
29.5,11939
29.583333333333332,11958
29.666666666666668,11959
29.75,11966
29.833333333333332,11970
29.916666666666668,11969
30,11972
30.083333333333332,11971
30.166666666666668,11979
30.25,11982
30.333333333333332,11985
30.416666666666668,11987
30.5,12001
30.583333333333332,12012
30.666666666666668,12018
30.75,12018
30.833333333333332,12023
30.916666666666668,12026
31,12033
31.083333333333332,12037
31.166666666666668,12044
31.25,12044
31.333333333333332,12052
31.416666666666668,12062
31.5,12066
31.583333333333332,12056
31.666666666666668,12065
31.75,12074
31.833333333333332,12076
31.916666666666668,12082
32,12089
32.083333333333336,12091
32.166666666666664,12096
32.25,12098
32.333333333333336,12109
32.416666666666664,12121
32.5,12118
32.583333333333336,12125
32.666666666666664,12130
32.75,12134
32.833333333333336,12132
32.916666666666664,12141
33,12146
33.083333333333336,12146
33.166666666666664,12149
33.25,12156
33.333333333333336,12158
33.416666666666664,12164
33.5,12163
33.583333333333336,12163
33.666666666666664,12183
33.75,12183
33.833333333333336,12183
33.916666666666664,12190
34,12188
34.083333333333336,12193
34.166666666666664,12194
34.25,12194
34.333333333333336,12203
34.416666666666664,12205
34.5,12211
34.583333333333336,12216
34.666666666666664,12219
34.75,12221
34.833333333333336,12223
34.916666666666664,12228
35,12222
35.083333333333336,12237
35.166666666666664,12234
35.25,12240
35.333333333333336,12242
35.416666666666664,12240
35.5,12245
35.583333333333336,12245
35.666666666666664,12248
35.75,12251
35.833333333333336,12249
35.916666666666664,12261
36,12259
36.083333333333336,12264
36.166666666666664,12271
36.25,12270
36.333333333333336,12281
36.416666666666664,12292
36.5,12285
36.583333333333336,12286
36.666666666666664,12291
36.75,12290
36.833333333333336,12301
36.916666666666664,12296
37,12299
37.083333333333336,12304
37.166666666666664,12310
37.25,12305
37.333333333333336,12312
37.416666666666664,12308
37.5,12314
37.666666666666664,12322
37.75,12336
37.833333333333336,12345
37.916666666666664,12341
38,12353
38.083333333333336,12350
38.166666666666664,12352
38.25,12353
38.333333333333336,12353
38.416666666666664,12352
38.5,12359
38.583333333333336,12359
38.666666666666664,12364
38.75,12366
38.833333333333336,12369
38.916666666666664,12371
39,12381
39.083333333333336,12377
39.166666666666664,12379
39.25,12377
39.333333333333336,12391
39.416666666666664,12386
39.5,12393
39.583333333333336,12395
39.666666666666664,12396
39.75,12404
39.833333333333336,12400
39.916666666666664,12404
40,12402
40.083333333333336,12399
40.166666666666664,12401
40.25,12410
40.333333333333336,12411
40.416666666666664,12415
40.5,12419
40.583333333333336,12420
40.666666666666664,12421
40.75,12420
40.833333333333336,12421
40.916666666666664,12419
41,12421
41.083333333333336,12426
41.166666666666664,12423
41.25,12431
41.333333333333336,12427
41.416666666666664,12431
41.5,12426
41.583333333333336,12433
41.666666666666664,12437
41.75,12432
41.833333333333336,12433
41.916666666666664,12442
42,12436
42.083333333333336,12441
42.166666666666664,12440
42.25,12436
42.333333333333336,12445
42.416666666666664,12442
42.5,12446
42.583333333333336,12449
42.666666666666664,12447
42.75,12445
42.833333333333336,12445
42.916666666666664,12453
43,12446
43.083333333333336,12452
43.166666666666664,12459
43.25,12451
43.333333333333336,12452
43.416666666666664,12451
43.5,12459
43.583333333333336,12458
43.666666666666664,12466
43.75,12457
43.833333333333336,12463
43.916666666666664,12464
44,12470
44.083333333333336,12468
44.166666666666664,12464
44.25,12470
44.333333333333336,12470
44.416666666666664,12468
44.5,12475
44.583333333333336,12473
44.666666666666664,12471
44.75,12473
44.833333333333336,12478
44.916666666666664,12480
45,12479
45.083333333333336,12487
45.166666666666664,12488
45.25,12485
45.333333333333336,12485
45.416666666666664,12485
45.5,12491
45.583333333333336,12495
45.666666666666664,12485
45.75,12488
45.833333333333336,12498
45.916666666666664,12487
46,12493
46.083333333333336,12493
46.166666666666664,12501
46.25,12505
46.333333333333336,12499
46.416666666666664,12507
46.5,12511
46.583333333333336,12510
46.666666666666664,12515
46.75,12511
46.833333333333336,12522
46.916666666666664,12519
47,12517
47.083333333333336,12516
47.166666666666664,12512
47.25,12522
47.333333333333336,12520
47.416666666666664,12522
47.5,12517
47.583333333333336,12523
47.666666666666664,12525
47.75,12521
47.833333333333336,12517
47.916666666666664,12527
