"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 11 discussion"
12.25,1779
12.333333333333334,1787
12.416666666666666,1783
12.5,1792
12.583333333333334,1798
12.666666666666666,1801
12.75,1812
12.833333333333334,1824
12.916666666666666,1826
13,1836
13.083333333333334,1850
13.166666666666666,1853
13.25,1867
13.333333333333334,1864
13.416666666666666,1872
13.5,1869
13.583333333333334,1880
13.666666666666666,1890
13.75,1902
13.833333333333334,1908
13.916666666666666,1910
14,1922
14.083333333333334,1919
14.166666666666666,1923
14.25,1928
14.333333333333334,1931
14.416666666666666,1935
14.5,1941
14.583333333333334,1944
14.666666666666666,1953
14.75,1956
14.833333333333334,1961
14.916666666666666,1967
15,1968
15.083333333333334,1976
15.166666666666666,1980
15.25,1990
15.333333333333334,1988
15.416666666666666,1995
15.5,1994
15.583333333333334,2000
15.666666666666666,2003
15.75,1999
15.833333333333334,2016
15.916666666666666,2016
16,2012
16.083333333333332,2015
16.166666666666668,2021
16.25,2030
16.333333333333332,2037
16.416666666666668,2043
16.5,2044
16.583333333333332,2047
16.666666666666668,2052
16.75,2059
16.833333333333332,2065
16.916666666666668,2064
17,2071
17.083333333333332,2067
17.166666666666668,2077
17.25,2068
17.333333333333332,2074
17.416666666666668,2079
17.5,2083
17.583333333333332,2085
17.666666666666668,2088
17.75,2093
17.833333333333332,2099
17.916666666666668,2102
18,2105
18.083333333333332,2112
18.166666666666668,2104
18.25,2109
18.333333333333332,2119
18.416666666666668,2123
18.5,2119
18.583333333333332,2123
18.666666666666668,2120
18.75,2122
18.833333333333332,2132
18.916666666666668,2131
19,2140
19.083333333333332,2139
19.166666666666668,2137
19.25,2138
19.333333333333332,2141
19.416666666666668,2149
19.5,2142
19.583333333333332,2146
19.666666666666668,2149
19.75,2152
19.833333333333332,2150
19.916666666666668,2164
20,2162
20.083333333333332,2157
20.166666666666668,2161
20.25,2166
20.333333333333332,2169
20.416666666666668,2171
20.5,2176
20.583333333333332,2172
20.666666666666668,2183
20.75,2184
20.833333333333332,2181
20.916666666666668,2189
21,2188
21.083333333333332,2193
21.166666666666668,2196
21.25,2192
21.333333333333332,2196
21.416666666666668,2202
21.5,2198
21.583333333333332,2204
21.666666666666668,2202
21.75,2205
21.833333333333332,2211
21.916666666666668,2214
22,2210
22.083333333333332,2217
22.166666666666668,2217
22.25,2216
22.333333333333332,2219
22.416666666666668,2228
22.5,2228
22.583333333333332,2227
22.666666666666668,2236
22.75,2238
22.833333333333332,2236
22.916666666666668,2245
23,2245
23.083333333333332,2240
23.166666666666668,2247
23.25,2255
23.333333333333332,2262
23.416666666666668,2259
23.5,2268
23.583333333333332,2271
23.666666666666668,2272
23.75,2269
23.833333333333332,2278
23.916666666666668,2283
24,2279
24.083333333333332,2279
24.166666666666668,2281
24.25,2289
24.333333333333332,2288
24.416666666666668,2293
24.5,2298
24.583333333333332,2303
24.666666666666668,2299
24.75,2307
24.833333333333332,2306
24.916666666666668,2311
25,2311
25.083333333333332,2312
25.166666666666668,2316
25.25,2318
25.333333333333332,2330
25.416666666666668,2329
25.5,2328
25.583333333333332,2330
25.666666666666668,2327
25.75,2333
25.833333333333332,2332
25.916666666666668,2331
26,2332
26.083333333333332,2341
26.166666666666668,2334
26.25,2344
26.333333333333332,2341
26.416666666666668,2344
26.5,2342
26.583333333333332,2348
26.666666666666668,2352
26.75,2349
26.833333333333332,2355
26.916666666666668,2356
27,2356
27.083333333333332,2364
27.166666666666668,2359
27.25,2362
27.333333333333332,2367
27.416666666666668,2362
27.5,2365
27.583333333333332,2372
27.666666666666668,2372
27.75,2376
27.833333333333332,2373
27.916666666666668,2374
28,2383
28.083333333333332,2381
28.166666666666668,2384
28.25,2388
28.333333333333332,2386
28.416666666666668,2392
28.5,2399
28.583333333333332,2400
28.666666666666668,2392
28.75,2403
28.833333333333332,2397
28.916666666666668,2402
29,2400
29.083333333333332,2407
29.166666666666668,2410
29.25,2410
29.333333333333332,2408
29.416666666666668,2410
29.5,2413
29.583333333333332,2411
29.666666666666668,2417
29.75,2417
29.833333333333332,2423
29.916666666666668,2426
30,2426
30.083333333333332,2423
30.166666666666668,2431
30.25,2431
30.333333333333332,2427
30.416666666666668,2436
30.5,2439
30.583333333333332,2446
30.666666666666668,2442
30.75,2448
30.833333333333332,2447
30.916666666666668,2451
31,2453
31.083333333333332,2447
31.166666666666668,2456
31.25,2457
31.333333333333332,2453
31.416666666666668,2460
31.5,2469
31.583333333333332,2465
31.666666666666668,2465
31.75,2462
31.833333333333332,2465
31.916666666666668,2469
32,2471
32.083333333333336,2474
32.166666666666664,2475
32.25,2472
32.333333333333336,2477
32.416666666666664,2478
32.5,2477
32.583333333333336,2477
32.666666666666664,2474
32.75,2475
32.833333333333336,2484
32.916666666666664,2482
33,2485
33.083333333333336,2487
33.166666666666664,2490
33.25,2491
33.333333333333336,2496
33.416666666666664,2489
33.5,2499
33.583333333333336,2496
33.666666666666664,2497
33.75,2495
33.833333333333336,2499
33.916666666666664,2497
34,2498
34.083333333333336,2502
34.166666666666664,2501
34.25,2508
34.333333333333336,2509
34.416666666666664,2502
34.5,2513
34.583333333333336,2508
34.666666666666664,2516
34.75,2507
34.833333333333336,2514
34.916666666666664,2513
35,2511
35.083333333333336,2518
35.166666666666664,2516
35.25,2523
35.333333333333336,2521
35.416666666666664,2518
35.5,2526
35.583333333333336,2525
35.666666666666664,2524
35.75,2522
35.833333333333336,2521
35.916666666666664,2521
36,2525
36.083333333333336,2520
36.166666666666664,2525
36.25,2526
36.333333333333336,2529
36.416666666666664,2527
36.5,2527
36.583333333333336,2526
36.666666666666664,2533
36.75,2531
36.833333333333336,2534
36.916666666666664,2530
37,2531
37.083333333333336,2532
37.166666666666664,2535
37.25,2527
37.333333333333336,2532
37.416666666666664,2537
37.5,2536
37.583333333333336,2535
37.666666666666664,2539
37.75,2539
37.833333333333336,2538
37.916666666666664,2542
38,2543
38.083333333333336,2544
38.166666666666664,2547
38.25,2544
38.333333333333336,2552
38.416666666666664,2549
38.5,2547
38.583333333333336,2553
38.666666666666664,2556
38.75,2555
38.833333333333336,2552
38.916666666666664,2551
39,2552
39.083333333333336,2556
39.166666666666664,2557
39.25,2557
39.333333333333336,2557
39.416666666666664,2556
39.5,2558
39.583333333333336,2555
39.666666666666664,2561
39.75,2558
39.833333333333336,2553
39.916666666666664,2560
40,2559
40.083333333333336,2561
40.166666666666664,2558
40.25,2561
40.333333333333336,2562
40.416666666666664,2556
40.5,2563
40.583333333333336,2562
40.666666666666664,2559
40.75,2568
40.833333333333336,2561
40.916666666666664,2562
41,2566
41.083333333333336,2567
41.166666666666664,2565
41.25,2564
41.333333333333336,2569
41.416666666666664,2560
41.5,2566
41.583333333333336,2562
41.666666666666664,2570
41.75,2575
41.833333333333336,2571
41.916666666666664,2569
42,2573
42.083333333333336,2575
42.166666666666664,2576
42.25,2575
42.333333333333336,2573
42.416666666666664,2579
42.5,2572
42.583333333333336,2578
42.666666666666664,2583
42.75,2582
42.833333333333336,2582
42.916666666666664,2585
43,2583
43.083333333333336,2585
43.166666666666664,2583
43.25,2582
43.333333333333336,2586
43.416666666666664,2585
43.5,2590
43.583333333333336,2583
43.666666666666664,2586
43.75,2589
43.833333333333336,2585
43.916666666666664,2590
44,2589
44.083333333333336,2588
44.166666666666664,2591
44.25,2587
44.333333333333336,2590
44.416666666666664,2584
44.5,2589
44.583333333333336,2588
44.666666666666664,2593
44.75,2588
44.833333333333336,2587
44.916666666666664,2591
45,2593
45.083333333333336,2593
45.166666666666664,2598
45.25,2589
45.333333333333336,2595
45.416666666666664,2590
45.5,2588
45.583333333333336,2595
45.666666666666664,2595
45.75,2599
45.833333333333336,2597
45.916666666666664,2599
46,2595
46.083333333333336,2599
46.166666666666664,2600
46.25,2605
46.333333333333336,2596
46.416666666666664,2602
46.5,2602
46.583333333333336,2601
46.666666666666664,2605
46.75,2602
46.833333333333336,2603
46.916666666666664,2607
47,2601
47.083333333333336,2602
47.166666666666664,2606
47.25,2607
47.333333333333336,2608
47.416666666666664,2609
47.5,2609
47.583333333333336,2607
47.666666666666664,2608
47.75,2608
47.833333333333336,2610
47.916666666666664,2610
