"Hours since thread went live","Kenka Dokugaku • Viral Hit - Episode 6 discussion"
21.833333333333332,106
21.916666666666668,109
22,111
22.083333333333332,111
22.166666666666668,107
22.25,108
22.333333333333332,108
22.416666666666668,109
22.5,110
22.583333333333332,107
22.666666666666668,105
22.75,109
22.833333333333332,111
22.916666666666668,112
23,112
23.083333333333332,107
23.166666666666668,110
23.25,110
23.333333333333332,110
23.416666666666668,110
23.5,112
23.583333333333332,108
23.666666666666668,106
23.75,108
23.833333333333332,107
23.916666666666668,108
24,107
24.083333333333332,110
24.166666666666668,108
24.25,113
24.333333333333332,107
24.416666666666668,112
24.5,106
24.583333333333332,113
24.666666666666668,106
24.75,105
24.833333333333332,113
24.916666666666668,109
25,111
25.083333333333332,112
25.166666666666668,109
25.25,111
25.333333333333332,111
25.416666666666668,109
25.5,111
25.583333333333332,112
25.666666666666668,113
25.75,110
25.833333333333332,110
25.916666666666668,112
26,110
26.083333333333332,111
26.166666666666668,114
26.25,109
26.333333333333332,109
26.416666666666668,111
26.5,112
26.583333333333332,116
26.666666666666668,108
26.75,112
26.833333333333332,110
26.916666666666668,110
27,111
27.083333333333332,113
27.166666666666668,113
27.25,111
27.333333333333332,112
27.416666666666668,115
27.5,112
27.583333333333332,112
27.666666666666668,117
27.75,114
27.833333333333332,112
27.916666666666668,111
28,113
28.083333333333332,114
28.166666666666668,115
28.25,116
28.333333333333332,112
28.416666666666668,117
28.5,113
28.583333333333332,116
28.666666666666668,116
28.75,115
28.833333333333332,116
28.916666666666668,114
29,115
29.083333333333332,114
29.166666666666668,115
29.25,115
29.333333333333332,113
29.416666666666668,113
29.5,114
29.583333333333332,113
29.666666666666668,117
29.75,116
29.833333333333332,114
29.916666666666668,112
30,115
30.083333333333332,113
30.166666666666668,111
30.25,117
30.333333333333332,118
30.416666666666668,114
30.5,118
30.583333333333332,117
30.666666666666668,114
30.75,112
30.833333333333332,118
30.916666666666668,114
31,113
31.083333333333332,113
31.166666666666668,118
31.25,115
31.333333333333332,113
31.416666666666668,115
31.5,114
31.583333333333332,112
31.666666666666668,114
31.75,117
31.833333333333332,115
31.916666666666668,115
32,112
32.083333333333336,113
32.166666666666664,116
32.25,113
32.333333333333336,115
32.416666666666664,118
32.5,115
32.583333333333336,115
32.666666666666664,116
32.75,113
32.833333333333336,118
32.916666666666664,112
33,116
33.083333333333336,113
33.166666666666664,116
33.25,114
33.333333333333336,115
33.416666666666664,114
33.5,115
33.583333333333336,119
33.666666666666664,118
33.75,116
33.833333333333336,116
33.916666666666664,120
34,117
34.083333333333336,119
34.166666666666664,118
34.25,114
34.333333333333336,113
34.416666666666664,117
34.5,117
34.583333333333336,118
34.666666666666664,117
34.75,120
34.833333333333336,117
34.916666666666664,119
35,120
35.083333333333336,120
35.166666666666664,121
35.25,116
35.333333333333336,116
35.416666666666664,119
35.5,118
35.583333333333336,120
35.666666666666664,117
35.75,113
35.833333333333336,118
35.916666666666664,120
36,118
36.083333333333336,115
36.166666666666664,114
36.25,115
36.333333333333336,119
36.416666666666664,116
36.5,115
36.583333333333336,119
36.666666666666664,117
36.75,117
36.833333333333336,118
36.916666666666664,117
37,119
37.083333333333336,120
37.166666666666664,118
37.25,117
37.333333333333336,117
37.416666666666664,113
37.5,116
37.583333333333336,117
37.666666666666664,117
37.75,115
37.833333333333336,115
37.916666666666664,117
38,116
38.083333333333336,120
38.166666666666664,116
38.25,120
38.333333333333336,114
38.416666666666664,115
38.5,117
38.583333333333336,114
38.666666666666664,120
38.75,119
38.833333333333336,118
38.916666666666664,116
39,115
39.083333333333336,120
39.166666666666664,121
39.25,122
39.333333333333336,121
39.416666666666664,117
39.5,117
39.583333333333336,116
39.666666666666664,117
39.75,116
39.833333333333336,120
39.916666666666664,118
40,118
40.083333333333336,118
40.166666666666664,120
40.25,115
40.333333333333336,121
40.416666666666664,117
40.5,117
40.583333333333336,114
40.666666666666664,121
40.75,119
40.833333333333336,114
40.916666666666664,115
41,114
41.083333333333336,119
41.166666666666664,119
41.25,116
41.333333333333336,121
41.416666666666664,117
41.5,118
41.583333333333336,120
41.666666666666664,115
41.75,121
41.833333333333336,118
41.916666666666664,120
42,117
42.083333333333336,117
42.166666666666664,122
42.25,118
42.333333333333336,122
42.416666666666664,119
42.5,118
42.583333333333336,118
42.666666666666664,119
42.75,115
42.833333333333336,120
42.916666666666664,117
43,117
43.083333333333336,118
43.166666666666664,119
43.25,116
43.333333333333336,122
43.416666666666664,117
43.5,117
43.583333333333336,117
43.666666666666664,120
43.75,118
43.833333333333336,120
43.916666666666664,117
44,118
44.083333333333336,120
44.166666666666664,120
44.25,121
44.333333333333336,123
44.416666666666664,116
44.5,123
44.583333333333336,118
44.666666666666664,117
44.75,122
44.833333333333336,119
44.916666666666664,120
45,118
45.083333333333336,119
45.166666666666664,122
45.25,120
45.333333333333336,125
45.416666666666664,123
45.5,120
45.583333333333336,121
45.666666666666664,122
45.75,119
45.833333333333336,121
45.916666666666664,119
46,122
46.083333333333336,122
46.166666666666664,119
46.25,120
46.333333333333336,124
46.416666666666664,121
46.5,120
46.583333333333336,121
46.666666666666664,124
46.75,122
46.833333333333336,123
46.916666666666664,118
47,122
47.083333333333336,123
47.166666666666664,124
47.25,122
47.333333333333336,118
47.416666666666664,124
47.5,124
47.583333333333336,117
47.666666666666664,123
47.75,123
47.833333333333336,120
47.916666666666664,123
