"Hours since thread went live","Sand Land: The Series - Episode 12 discussion"
36.25,26
36.333333333333336,29
36.416666666666664,32
36.5,28
36.583333333333336,28
36.666666666666664,32
36.75,28
36.833333333333336,30
36.916666666666664,27
37,32
37.083333333333336,27
37.166666666666664,32
37.25,29
37.333333333333336,28
37.416666666666664,26
37.5,30
37.583333333333336,27
37.666666666666664,32
37.75,29
37.833333333333336,30
37.916666666666664,27
38,31
38.083333333333336,31
38.166666666666664,28
38.25,30
38.333333333333336,25
38.416666666666664,30
38.5,25
38.583333333333336,31
38.666666666666664,26
38.75,25
38.833333333333336,30
38.916666666666664,33
39,30
39.083333333333336,27
39.166666666666664,32
39.25,30
39.333333333333336,28
39.416666666666664,27
39.5,25
39.583333333333336,26
39.666666666666664,30
39.75,29
39.833333333333336,29
39.916666666666664,32
40,27
40.083333333333336,28
40.166666666666664,30
40.25,32
40.333333333333336,29
40.416666666666664,27
40.5,28
40.583333333333336,26
40.666666666666664,31
40.75,31
40.833333333333336,29
40.916666666666664,29
41,29
41.083333333333336,28
41.166666666666664,29
41.25,31
41.333333333333336,27
41.416666666666664,25
41.5,31
41.583333333333336,30
41.666666666666664,27
41.75,29
41.833333333333336,31
41.916666666666664,32
42,30
42.083333333333336,29
42.166666666666664,30
42.25,26
42.333333333333336,29
42.416666666666664,30
42.5,32
42.583333333333336,32
42.666666666666664,31
42.75,31
42.833333333333336,32
42.916666666666664,27
43,31
43.083333333333336,29
43.166666666666664,25
43.25,30
43.333333333333336,31
43.416666666666664,26
43.5,29
43.583333333333336,29
43.666666666666664,30
43.75,27
43.833333333333336,27
43.916666666666664,29
44,29
44.083333333333336,27
44.166666666666664,29
44.25,30
44.333333333333336,28
44.416666666666664,29
44.5,28
44.583333333333336,29
44.666666666666664,31
44.75,27
44.833333333333336,26
44.916666666666664,31
45,32
45.083333333333336,31
45.166666666666664,32
45.25,30
45.333333333333336,30
45.416666666666664,30
45.5,28
45.583333333333336,31
45.666666666666664,32
45.75,32
45.833333333333336,29
45.916666666666664,26
46,30
46.083333333333336,29
46.166666666666664,27
46.25,31
46.333333333333336,33
46.416666666666664,30
46.5,29
46.583333333333336,30
46.666666666666664,31
46.75,33
46.833333333333336,27
46.916666666666664,31
47,31
47.083333333333336,29
47.166666666666664,29
47.25,31
47.333333333333336,28
47.416666666666664,28
47.5,29
47.583333333333336,33
47.666666666666664,29
47.75,29
47.833333333333336,29
47.916666666666664,29
