"Hours since thread went live","Boukyaku Battery • Oblivion Battery - Episode 1 discussion"
33.583333333333336,155
33.666666666666664,152
33.75,159
33.833333333333336,156
33.916666666666664,157
34,161
34.083333333333336,159
34.166666666666664,154
34.25,155
34.333333333333336,155
34.416666666666664,157
34.5,156
34.583333333333336,159
34.666666666666664,159
34.75,155
34.833333333333336,155
34.916666666666664,158
35,153
35.083333333333336,156
35.166666666666664,158
35.25,154
35.333333333333336,157
35.416666666666664,156
35.5,158
35.583333333333336,159
35.666666666666664,155
35.75,153
35.833333333333336,159
35.916666666666664,158
36,159
36.083333333333336,157
36.166666666666664,157
36.25,153
36.333333333333336,158
36.416666666666664,156
36.5,161
36.583333333333336,153
36.666666666666664,154
36.75,160
36.833333333333336,158
36.916666666666664,159
37,159
37.083333333333336,160
37.166666666666664,156
37.25,155
37.333333333333336,159
37.416666666666664,157
37.5,161
37.583333333333336,155
37.666666666666664,162
37.75,161
37.833333333333336,162
37.916666666666664,161
38,162
38.083333333333336,164
38.166666666666664,161
38.25,158
38.333333333333336,163
38.416666666666664,161
38.5,163
38.583333333333336,165
38.666666666666664,165
38.75,162
38.833333333333336,157
38.916666666666664,162
39,159
39.083333333333336,163
39.166666666666664,160
39.25,160
39.333333333333336,161
39.416666666666664,158
39.5,162
39.583333333333336,163
39.666666666666664,160
39.75,162
39.833333333333336,161
39.916666666666664,163
40,160
40.083333333333336,158
40.166666666666664,159
40.25,161
40.333333333333336,159
40.416666666666664,161
40.5,164
40.583333333333336,162
40.666666666666664,162
40.75,163
40.833333333333336,159
40.916666666666664,161
41,160
41.083333333333336,159
41.166666666666664,158
41.25,161
41.333333333333336,159
41.416666666666664,164
41.5,166
41.583333333333336,167
41.666666666666664,165
41.75,166
41.833333333333336,162
41.916666666666664,162
42,166
42.083333333333336,165
42.166666666666664,164
42.25,162
42.333333333333336,166
42.416666666666664,163
42.5,163
42.583333333333336,167
42.666666666666664,163
42.75,165
42.916666666666664,163
43,165
43.083333333333336,163
43.166666666666664,164
43.25,161
43.333333333333336,167
43.416666666666664,166
43.5,164
43.583333333333336,162
43.666666666666664,160
43.75,163
43.833333333333336,162
43.916666666666664,165
44,163
44.083333333333336,162
44.166666666666664,160
44.25,165
44.333333333333336,165
44.416666666666664,164
44.5,164
44.583333333333336,164
44.666666666666664,163
44.75,164
44.833333333333336,164
44.916666666666664,164
45,164
45.083333333333336,162
45.166666666666664,161
45.25,162
45.333333333333336,162
45.416666666666664,160
45.5,165
45.583333333333336,163
45.666666666666664,159
45.75,165
45.833333333333336,162
45.916666666666664,162
46,160
46.083333333333336,163
46.166666666666664,166
46.25,165
46.333333333333336,164
46.416666666666664,165
46.5,163
46.583333333333336,162
46.666666666666664,165
46.75,163
46.833333333333336,166
46.916666666666664,163
47,163
47.083333333333336,163
47.166666666666664,165
47.25,164
47.333333333333336,164
47.416666666666664,165
47.5,162
47.583333333333336,165
47.666666666666664,164
47.75,163
47.833333333333336,161
47.916666666666664,166
