"Hours since thread went live","Kenka Dokugaku • Viral Hit - Episode 2 discussion"
25.583333333333332,113
25.666666666666668,116
25.75,115
25.833333333333332,114
25.916666666666668,113
26,112
26.083333333333332,112
26.166666666666668,115
26.25,116
26.333333333333332,116
26.416666666666668,112
26.5,116
26.583333333333332,119
26.666666666666668,112
26.75,117
26.833333333333332,118
26.916666666666668,119
27,115
27.083333333333332,113
27.166666666666668,112
27.25,116
27.333333333333332,115
27.416666666666668,120
27.5,119
27.583333333333332,120
27.666666666666668,115
27.75,117
27.833333333333332,115
27.916666666666668,117
28,116
28.083333333333332,114
28.166666666666668,115
28.25,116
28.333333333333332,120
28.416666666666668,117
28.5,120
28.583333333333332,120
28.666666666666668,117
28.75,120
28.833333333333332,120
28.916666666666668,119
29,124
29.083333333333332,120
29.166666666666668,119
29.25,118
29.333333333333332,119
29.416666666666668,124
29.5,121
29.583333333333332,120
29.666666666666668,123
29.75,122
29.833333333333332,118
29.916666666666668,122
30,122
30.083333333333332,119
30.166666666666668,119
30.25,121
30.333333333333332,120
30.416666666666668,121
30.5,118
30.583333333333332,117
30.666666666666668,118
30.75,122
30.833333333333332,117
30.916666666666668,122
31,118
31.083333333333332,118
31.166666666666668,122
31.25,121
31.333333333333332,120
31.416666666666668,125
31.5,117
31.583333333333332,125
31.666666666666668,119
31.75,121
31.833333333333332,123
31.916666666666668,117
32,121
32.083333333333336,121
32.166666666666664,121
32.25,121
32.333333333333336,119
32.416666666666664,123
32.5,118
32.583333333333336,123
32.666666666666664,121
32.75,122
32.833333333333336,119
32.916666666666664,119
33,122
33.083333333333336,124
33.166666666666664,122
33.25,124
33.333333333333336,120
33.416666666666664,122
33.5,123
33.583333333333336,122
33.666666666666664,121
33.75,119
33.833333333333336,120
33.916666666666664,120
34,121
34.083333333333336,121
34.166666666666664,122
34.25,125
34.333333333333336,123
34.416666666666664,120
34.5,121
34.583333333333336,119
34.666666666666664,122
34.75,121
34.833333333333336,122
34.916666666666664,119
35,123
35.083333333333336,121
35.166666666666664,119
35.25,125
35.333333333333336,120
35.416666666666664,123
35.5,122
35.583333333333336,121
35.666666666666664,123
35.75,124
35.833333333333336,125
35.916666666666664,124
36,123
36.083333333333336,125
36.166666666666664,122
36.25,121
36.333333333333336,125
36.416666666666664,122
36.5,122
36.583333333333336,121
36.666666666666664,122
36.75,121
36.833333333333336,122
36.916666666666664,125
37,124
37.083333333333336,123
37.166666666666664,123
37.25,125
37.333333333333336,123
37.416666666666664,120
37.5,124
37.583333333333336,123
37.666666666666664,122
37.75,123
37.833333333333336,123
37.916666666666664,122
38,123
38.083333333333336,126
38.166666666666664,127
38.25,121
38.333333333333336,119
38.416666666666664,122
38.5,120
38.583333333333336,126
38.666666666666664,126
38.75,123
38.833333333333336,125
38.916666666666664,120
39,120
39.083333333333336,122
39.166666666666664,125
39.25,124
39.333333333333336,124
39.416666666666664,124
39.5,126
39.583333333333336,124
39.666666666666664,128
39.75,123
39.833333333333336,121
39.916666666666664,120
40,127
40.083333333333336,125
40.166666666666664,126
40.25,127
40.333333333333336,120
40.416666666666664,126
40.5,124
40.583333333333336,127
40.666666666666664,126
40.75,124
40.833333333333336,121
40.916666666666664,125
41,121
41.083333333333336,123
41.166666666666664,125
41.25,124
41.333333333333336,124
41.416666666666664,124
41.5,122
41.583333333333336,124
41.666666666666664,123
41.75,123
41.833333333333336,125
41.916666666666664,123
42,122
42.083333333333336,125
42.166666666666664,121
42.25,126
42.333333333333336,125
42.416666666666664,124
42.5,125
42.583333333333336,127
42.666666666666664,121
42.75,122
42.833333333333336,127
42.916666666666664,126
43,126
43.083333333333336,128
43.166666666666664,120
43.25,127
43.333333333333336,124
43.416666666666664,122
43.5,124
43.583333333333336,124
43.666666666666664,121
43.75,127
43.833333333333336,123
43.916666666666664,123
44,125
44.083333333333336,127
44.166666666666664,123
44.25,122
44.333333333333336,124
44.416666666666664,126
44.5,125
44.583333333333336,126
44.666666666666664,128
44.75,126
44.833333333333336,123
44.916666666666664,123
45,126
45.083333333333336,126
45.166666666666664,125
45.25,127
45.333333333333336,125
45.416666666666664,126
45.5,128
45.583333333333336,127
45.666666666666664,124
45.75,124
45.833333333333336,128
45.916666666666664,124
46,124
46.083333333333336,125
46.166666666666664,128
46.25,127
46.333333333333336,124
46.416666666666664,125
46.5,128
46.583333333333336,126
46.666666666666664,123
46.75,128
46.833333333333336,124
46.916666666666664,128
47,124
47.083333333333336,124
47.166666666666664,125
47.25,127
47.333333333333336,128
47.416666666666664,124
47.5,125
47.583333333333336,124
47.666666666666664,123
47.75,125
47.833333333333336,125
47.916666666666664,123
